prefix,rate
1440,5.77
2312,0.35
290,8.61
2489,4.49
1800,4.59
1232,1.03
1015,6.69
751,4.21
1441,6.59
1942,2.0
1369,0.15
1421,1.48
874,0.63
1352,9.57
219,0.24
910,0.62
2521,3.0
197,0.32
917,9.51
1381,9.71
1095,3.44
2137,0.52
1848,1.25
427,1.62
716,0.95
2604,1.92
865,4.36
2627,5.07
2670,1.77
991,0.91
2715,0.36
1233,3.72
429,1.75
2119,0.2
1868,7.91
1298,7.92
383,0.61
1958,2.12
2557,9.79
1555,5.79
612,6.2
690,9.65
2960,2.89
1799,1.47
113,5.93
409,6.82
1746,4.32
2979,3.99
2771,7.24
1057,4.0
2812,0.69
2316,6.64
1338,7.47
1297,7.81
2230,5.34
2602,0.71
617,8.13
1792,4.65
1560,6.45
2152,3.15
2818,7.28
2761,8.53
588,4.11
1400,6.87
1576,6.53
802,7.5
2641,8.74
1653,7.25
2288,1.6
139,8.57
2816,7.72
778,9.13
507,6.68
2849,9.99
2356,9.54
1785,8.47
952,3.13
298,2.07
1326,9.44
1633,1.62
2809,5.03
757,5.62
1296,5.82
395,9.23
2789,5.14
528,1.06
2216,4.73
308,7.44
2019,9.03
220,2.58
2625,4.73
2639,3.12
1731,6.64
205,1.54
1155,8.61
2993,2.45
696,7.6
1287,0.26
2252,6.29
2533,4.65
2145,0.75
245,9.62
2747,6.95
1004,1.55
1267,3.19
1254,5.53
2421,1.95
297,1.22
1812,7.06
2244,4.99
282,5.84
1249,7.28
1084,3.14
240,9.96
1310,2.01
116,9.31
2626,6.59
1180,3.17
2089,4.8
596,2.72
117,2.76
1091,6.0
1144,4.74
1440,0.14
1680,2.04
2683,4.68
384,2.79
798,4.54
2448,5.46
670,2.99
2699,2.89
1123,4.0
2312,7.15
1236,3.52
1609,5.36
1256,9.58
2983,8.01
1736,6.38
193,4.19
980,8.78
1696,6.97
1497,1.14
669,4.37
1267,8.9
619,7.18
2447,1.86
2837,9.46
125,2.72
1548,8.19
1661,3.79
1315,5.75
1541,1.91
1898,1.79
379,2.95
1912,2.16
1227,3.83
861,0.71
2779,5.77
519,8.34
1083,9.68
1202,6.98
1406,5.06
1795,4.22
117,8.41
2177,5.05
2323,2.06
1745,6.6
721,1.24
1967,7.39
2323,1.68
261,5.79
1703,0.75
2020,6.19
2703,0.67
424,1.01
2120,8.4
405,2.34
1792,9.55
1294,8.08
2410,6.11
914,9.12
1567,4.96
1114,0.12
1113,0.14
910,6.63
1891,6.56
2536,6.43
1150,0.84
474,2.42
936,5.53
1206,8.68
303,7.01
2298,3.44
2609,1.34
2449,1.2
2436,4.78
239,7.55
1334,2.4
1837,6.72
1796,2.8
1262,6.65
760,0.89
2204,7.47
2307,9.79
1668,8.11
573,2.17
1117,1.66
345,5.13
1028,5.48
2041,7.03
2103,3.52
1610,8.0
958,5.98
1748,1.45
2984,1.92
678,8.91
1489,7.26
1589,7.0
2328,1.86
2040,7.15
1236,0.98
792,2.28
1183,8.21
1696,7.61
1479,7.75
1884,6.18
2520,3.95
2654,0.22
344,2.12
2499,2.57
1097,3.14
759,1.52
1447,5.83
2789,4.18
1102,9.44
2597,7.08
2152,7.84
1253,3.01
403,1.58
938,6.15
490,2.18
474,9.42
2338,4.9
1464,8.83
2519,4.85
364,1.89
1725,3.39
2542,0.36
2163,7.19
939,7.41
2608,7.25
667,7.88
988,4.18
2114,9.15
1349,7.07
2119,8.17
1663,7.97
2044,0.74
2108,8.95
2986,4.36
164,3.59
331,7.59
1611,5.63
216,2.59
2723,9.0
2061,4.82
1021,3.67
2129,6.36
1793,9.84
2571,5.31
1291,2.41
1677,8.14
2363,6.01
2185,6.25
1043,2.29
745,6.21
1013,4.61
1570,7.74
1227,7.75
2685,6.91
1379,5.65
415,5.67
1806,1.28
1071,0.89
2224,7.07
2064,2.06
2084,0.11
230,1.11
2086,8.04
846,3.82
110,3.51
2940,1.47
885,8.51
461,6.48
1784,3.11
2644,8.92
1490,5.77
2306,2.06
1738,1.21
609,4.45
2388,7.97
1620,3.84
1027,3.89
2621,9.97
1178,3.12
1419,7.49
2267,2.52
401,5.11
2937,2.83
673,2.7
2454,1.32
1300,9.76
523,3.34
1348,0.95
1991,9.3
2584,6.62
1940,0.74
1616,4.28
198,7.15
2277,2.81
2318,6.2
1094,9.28
1944,6.25
1563,9.83
2209,0.28
1039,6.19
777,6.19
577,9.19
2004,0.31
765,2.84
401,5.4
2866,7.84
122,2.18
948,8.26
258,0.28
1137,7.04
1438,7.97
2784,0.25
700,8.5
1285,0.11
1776,6.61
1033,1.69
903,7.32
1262,5.3
327,5.24
2736,8.91
2321,8.93
1469,1.66
2883,4.18
2709,7.67
2583,6.72
535,6.69
1452,0.43
654,6.8
2146,6.41
1274,5.69
2711,5.6
832,7.71
2311,3.54
243,3.62
1055,2.39
218,4.54
2076,5.13
2434,6.12
552,9.11
506,8.54
1312,0.42
2034,6.75
937,8.02
2621,5.81
986,0.6
1659,8.7
1313,9.6
746,1.39
447,4.38
1751,3.49
460,3.86
2200,4.35
1722,8.1
2226,3.23
1616,7.26
332,7.9
1160,3.29
313,8.65
1311,2.13
2246,4.73
1844,9.39
1830,4.37
1256,6.15
2163,7.73
2865,3.73
1937,0.9
309,0.11
258,0.32
2685,2.19
1811,3.82
2961,0.16
1036,6.17
876,3.62
581,2.96
1269,8.5
759,3.16
1751,7.68
522,5.13
2890,8.02
730,7.56
2766,5.23
1707,7.59
2179,7.79
1723,1.42
2974,0.86
311,4.9
1032,7.78
421,0.31
841,0.12
2173,0.83
626,5.44
803,8.45
580,2.76
1422,9.14
1232,3.74
127,2.59
1500,9.41
1386,1.57
2571,1.14
2407,7.52
2126,6.01
1476,4.24
2067,3.66
2870,6.43
683,4.72
2520,8.79
1874,4.14
2593,5.18
2974,8.0
1268,0.15
1747,2.6
504,5.88
2991,9.1
2462,6.18
2250,1.74
1514,4.36
1885,3.74
1317,0.39
1477,1.05
669,5.16
1236,3.39
2456,8.96
428,2.26
1852,5.28
2726,4.61
2508,5.21
1942,8.61
960,6.92
1565,3.22
1578,9.48
1958,0.6
379,9.86
791,1.7
2289,1.89
1969,4.17
2990,4.05
277,8.95
2846,0.98
2701,9.03
938,6.83
1832,7.45
841,8.13
2823,8.48
540,3.49
2484,0.78
897,8.1
2692,9.26
490,9.15
1652,3.31
1455,8.74
1587,3.85
682,2.61
1435,2.48
187,2.54
633,2.23
1608,9.72
2865,4.02
1964,5.57
1537,1.13
1578,2.89
1940,0.43
2224,2.75
1379,6.84
1551,5.41
1029,5.8
274,3.12
2675,9.69
2409,9.69
946,4.23
2137,5.32
1221,3.32
2030,7.72
1716,4.29
2117,9.26
207,1.49
810,1.37
1997,5.27
2156,9.83
2453,5.68
636,4.94
1558,0.71
1960,2.96
2688,2.7
2094,8.55
2293,1.05
846,7.0
1929,2.12
1112,1.92
815,0.27
941,9.85
977,7.77
634,4.06
352,6.76
127,3.85
1466,2.96
1868,9.05
2826,6.88
1814,6.94
2840,3.42
963,4.22
2043,5.99
2577,2.51
509,6.69
2143,0.93
257,3.82
1799,6.08
2601,5.22
2062,2.02
389,9.89
2040,9.4
1675,5.31
2536,9.32
176,8.16
1410,5.45
2420,4.47
2931,0.93
2835,7.17
1114,4.9
1699,0.78
159,3.48
2069,0.92
507,5.91
1948,6.29
1160,4.7
806,1.8
2012,9.48
2159,8.14
1846,5.09
1689,5.4
2494,4.58
2397,9.77
1247,4.33
2175,0.41
2878,5.83
2725,6.07
385,5.56
2699,2.17
1817,6.12
2749,2.09
2070,1.86
1797,4.39
332,1.86
868,7.23
1283,4.07
1936,4.44
1269,8.91
1022,9.56
2011,1.2
2732,8.55
1432,6.56
1836,4.54
1784,6.52
2635,5.74
294,3.87
260,4.65
383,7.71
1505,3.03
761,7.46
233,8.4
1377,0.57
547,1.29
1543,3.69
1213,5.0
1391,2.94
1739,6.5
1178,5.9
2487,9.92
1043,5.06
832,1.55
1648,6.17
997,2.73
1206,3.92
1937,6.98
2721,9.48
527,3.61
1665,6.95
1779,2.21
2032,5.49
1627,7.99
1775,1.53
2625,9.38
963,4.07
2409,6.6
735,4.33
1302,5.9
2455,9.87
1764,0.26
2552,7.64
139,6.29
154,3.26
1952,3.76
2927,8.94
2451,5.41
466,2.82
1807,7.27
415,9.44
1600,8.59
2740,9.29
2427,5.02
1155,8.68
2741,2.32
1621,7.47
2316,5.01
1476,5.7
902,7.74
898,7.15
694,7.18
1814,4.97
1187,6.48
2969,3.39
2966,7.65
2075,4.94
1252,9.54
2736,1.95
2412,3.46
1627,4.48
2791,5.09
683,6.71
2026,0.6
2458,6.82
2754,4.32
2320,3.48
2316,0.44
2676,4.21
2086,4.54
1323,4.35
2581,3.04
2579,3.31
1032,2.22
2298,0.78
977,9.83
1323,2.12
2327,5.43
493,8.15
2136,1.59
2629,7.71
1049,1.69
840,7.44
773,9.8
2512,0.54
2369,5.38
2354,0.76
662,5.93
1195,3.2
291,8.92
781,4.63
714,8.79
472,7.03
2032,6.6
2004,3.8
862,9.75
1492,4.91
2781,7.0
1840,7.23
1922,1.71
2309,6.49
1207,2.75
2499,1.46
1436,7.24
2795,4.89
2176,1.72
1135,9.77
1411,0.16
1725,0.67
296,9.25
209,0.87
216,8.86
1763,1.95
2347,6.38
1824,1.77
639,7.69
848,4.54
801,6.62
1027,6.7
1238,9.1
1782,7.51
2183,1.98
2350,0.89
2409,6.92
988,8.3
1462,3.26
866,6.26
2581,8.33
637,6.57
2059,5.3
1215,1.19
1244,3.33
1769,1.28
1275,7.64
377,9.41
1997,3.96
2639,6.07
727,0.95
2549,8.8
2743,6.22
1347,0.86
1625,6.53
1482,0.85
1263,6.82
2921,3.11
1434,0.41
1824,9.42
151,5.77
543,0.29
701,2.54
986,8.26
1582,3.9
2037,7.3
130,1.33
1636,5.29
294,4.7
1411,2.24
194,3.44
1753,2.9
2703,8.14
1857,7.97
1232,6.07
709,3.37
572,3.85
1747,7.05
2973,4.01
1621,4.8
229,4.74
1204,1.42
247,9.7
1855,9.43
2693,5.95
1221,9.77
849,2.1
834,0.89
261,3.33
407,4.51
2562,7.3
697,1.67
1207,9.45
2325,8.06
2129,2.61
2707,3.4
1343,0.73
1266,7.44
2627,6.06
1227,8.25
917,3.67
355,9.25
1144,1.23
357,5.01
876,6.69
2204,8.61
140,2.59
2455,4.77
420,0.73
774,2.13
2057,7.57
1180,8.72
227,4.67
2979,9.6
1915,4.27
2243,4.16
1075,9.07
2791,1.8
2221,7.39
1587,8.46
2863,0.65
978,8.98
742,3.15
2060,8.86
2760,2.69
637,2.55
122,5.7
2124,2.34
1116,5.59
231,5.88
1493,0.29
2416,7.31
1886,2.81
1215,8.0
1365,2.56
319,0.81
722,6.35
1143,5.56
443,8.88
539,3.57
2096,6.82
1788,8.01
2068,9.33
383,0.63
1894,6.19
2957,8.29
2706,7.07
2927,7.45
1032,4.99
1621,3.97
115,0.43
2672,1.44
798,4.79
2064,7.3
175,8.55
2112,5.89
271,8.26
1805,3.33
1621,8.85
2112,8.74
1787,3.74
1325,9.95
1214,4.94
2010,9.54
1705,3.64
2979,5.92
419,3.03
782,5.66
737,8.56
2528,3.81
2785,6.43
1645,5.18
2661,7.16
268,0.83
1355,5.17
1238,1.88
932,6.91
723,0.98
159,4.38
2040,0.36
822,5.07
1932,4.71
2857,4.08
2584,0.61
2470,1.9
698,9.67
1620,2.07
1468,7.45
571,6.08
544,3.03
265,5.17
2882,7.44
292,4.46
2126,3.45
1975,5.01
1482,0.94
1600,2.74
945,5.13
2815,6.31
792,9.81
698,3.1
2088,2.57
2227,5.81
2702,5.33
1922,9.3
2310,0.24
455,7.74
2952,6.21
1202,5.61
2453,1.33
1664,1.45
247,6.66
1070,0.89
2798,5.41
2055,8.1
1033,3.91
1738,5.36
515,0.56
645,0.96
2204,9.62
267,2.35
218,6.18
1999,9.25
2844,0.69
260,4.89
125,8.38
1894,6.23
2885,2.0
2377,1.14
1824,7.32
2713,5.42
2280,2.46
2578,6.09
1419,1.33
1632,7.98
2258,6.37
1183,0.93
1936,8.54
959,3.1
1454,9.67
2369,8.3
2761,7.3
473,9.51
895,0.3
924,1.75
1984,7.66
153,1.24
2993,2.0
2472,9.49
2847,2.55
1730,9.12
1696,2.13
101,3.97
778,4.43
2169,0.75
924,8.63
1814,7.13
150,5.36
2490,5.87
554,0.25
863,0.52
2915,6.73
1268,2.25
2606,5.62
1671,1.92
623,7.7
1227,7.19
479,7.86
2307,3.42
1874,7.07
2095,7.95
553,5.25
220,4.48
2134,0.7
2230,2.37
2533,4.17
1978,1.64
1623,3.35
1066,9.8
2092,5.26
1891,8.54
812,2.91
2126,3.14
2986,1.33
2719,3.02
1848,0.61
1489,6.15
1911,4.72
1215,7.09
702,9.33
974,1.41
297,3.74
2576,3.97
1516,9.62
1921,0.91
1671,3.25
1262,5.44
1655,0.55
1148,7.44
1213,7.58
175,6.42
993,2.14
1530,9.18
542,2.49
1073,4.44
2227,9.35
2817,7.78
252,2.29
1485,8.84
2870,7.05
591,7.7
199,7.54
1048,6.89
343,5.35
462,0.14
943,2.51
2404,8.24
2672,4.36
1339,8.44
591,3.11
646,1.07
1077,6.81
1347,9.72
2509,3.41
110,6.72
1547,0.11
2231,6.18
2401,4.34
2317,9.6
2440,2.69
2140,8.21
767,3.78
2863,7.48
2332,8.86
543,0.96
463,7.85
1730,4.2
1057,5.29
1622,4.03
1065,8.03
2367,6.88
1060,5.4
873,9.38
1589,2.81
929,0.28
1635,3.9
952,6.77
2916,5.32
599,6.38
2548,7.67
1108,1.28
690,6.18
638,1.25
539,2.62
2377,7.71
1196,9.14
2811,1.21
2941,2.44
1905,0.85
1574,5.26
2327,0.48
2595,6.67
709,3.51
1088,3.69
348,9.89
2192,2.17
122,0.88
2434,7.0
1054,8.83
119,3.78
2156,9.32
788,5.6
478,8.54
2443,8.73
1033,9.59
313,8.32
2897,9.65
596,7.82
1420,9.19
1000,3.48
134,5.53
1662,6.99
1005,3.68
2077,3.26
1540,3.81
2658,3.76
963,6.92
717,6.05
2725,6.87
1549,7.22
1512,3.09
449,3.32
1151,3.83
700,3.98
656,5.12
592,8.15
868,0.67
1514,1.53
1590,5.96
1445,8.51
2296,5.53
2712,8.64
339,1.84
1778,7.24
1531,8.49
1359,6.94
2345,3.76
2383,6.81
151,3.63
2681,7.47
324,4.02
493,1.93
1945,5.74
2112,1.08
1059,5.18
2114,7.32
2541,6.38
2721,4.79
1083,1.46
2249,6.09
1421,2.84
224,0.31
1732,0.12
2550,6.58
1957,1.54
2942,3.75
2574,3.91
2388,4.59
1733,7.32
772,8.12
2212,8.53
504,9.5
2418,5.01
253,2.84
2675,5.7
474,8.1
2413,3.52
451,8.49
1967,5.61
2176,7.72
1459,7.83
2630,5.02
2833,4.2
1672,6.5
2222,7.49
1140,6.44
423,4.69
1022,0.45
2604,7.04
2168,0.62
999,4.0
2909,9.44
2084,4.82
1268,2.14
2426,6.31
1984,3.38
258,9.55
1556,3.03
1526,3.17
2853,8.94
1028,8.63
1798,3.21
2148,2.33
2489,2.21
126,5.89
929,5.75
197,8.36
630,0.95
222,3.44
829,8.54
1694,0.97
552,5.24
219,6.98
1207,7.21
1725,5.0
842,4.98
1330,9.8
2901,9.86
1333,3.61
268,3.86
1650,5.27
2900,7.17
2275,1.35
2533,5.69
2030,7.09
1052,8.47
1099,3.47
630,5.53
1787,8.85
1697,8.83
194,4.05
588,4.48
296,6.74
1268,9.22
1216,7.31
318,9.31
1451,7.82
946,2.77
138,7.79
806,3.73
1319,9.87
1860,0.51
1088,7.12
649,1.2
2617,9.88
152,1.28
485,3.87
951,5.88
1797,0.69
1305,0.47
1678,3.83
2847,8.62
629,5.43
1169,4.45
2802,4.65
710,1.31
1778,8.41
903,4.98
2302,3.17
1045,2.39
1935,6.71
627,6.11
2126,8.47
437,6.61
846,7.82
2750,3.89
645,3.12
1282,5.23
1180,8.94
2816,2.15
925,2.63
1265,0.42
336,2.59
637,2.58
285,8.35
2347,0.83
2316,3.6
1995,5.03
497,6.32
836,8.4
2008,1.58
2338,5.64
2738,2.96
451,1.06
2765,5.45
1597,4.01
1205,4.8
1075,8.6
1590,3.01
2301,6.68
2880,7.96
2827,0.69
1524,6.36
1760,6.37
1224,5.48
787,2.44
2033,0.51
1092,5.51
523,3.08
1857,9.7
2081,0.18
2626,6.06
1513,1.74
699,5.28
2513,2.63
1483,3.35
919,9.0
2807,6.14
953,6.16
2945,4.53
1990,9.87
2039,6.76
2549,7.16
1978,9.87
1946,4.92
2468,4.77
2825,1.06
2827,8.84
2282,1.83
2293,1.93
657,1.51
1314,5.34
203,6.52
464,6.28
678,0.1
800,5.26
1819,8.64
931,8.1
373,0.82
1466,1.02
2601,7.0
182,3.19
1223,6.47
1213,6.4
2730,8.62
2322,6.64
1198,2.94
832,4.3
2014,9.84
1790,3.97
611,1.43
2000,7.83
1517,8.11
2532,6.41
1351,0.3
1715,7.52
187,4.81
2127,4.31
2221,3.34
344,7.26
351,7.26
2926,4.98
852,6.79
2142,1.08
2097,9.88
1037,9.68
769,9.83
771,1.6
2298,1.32
2004,1.18
1517,8.91
2260,4.78
1837,5.49
1117,7.72
1175,5.4
250,5.58
2324,2.39
1404,7.64
517,0.61
2794,8.45
1797,5.68
2626,1.11
1184,5.27
648,1.53
2914,5.57
2838,3.01
1570,4.95
514,3.17
1404,8.82
1367,8.38
468,6.2
2944,9.59
1213,8.61
1974,2.81
2201,2.74
1544,1.78
795,0.6
346,0.67
688,1.16
1622,5.06
2090,1.89
1964,8.75
1466,9.2
1384,0.95
228,1.74
1393,7.9
1784,8.54
1182,9.38
293,9.34
1135,4.35
2215,9.15
361,3.09
1925,9.88
1431,3.55
635,0.7
2750,8.14
120,1.95
1229,0.39
2187,1.5
2346,1.4
1342,8.23
968,5.16
2345,4.08
2580,9.79
2084,4.74
265,9.35
679,0.47
2685,2.59
853,4.43
2074,9.32
947,0.13
2955,1.13
2882,1.94
2348,1.48
2697,9.3
942,6.81
1728,8.94
1222,1.32
1123,2.94
2125,1.76
227,1.97
456,8.38
1075,4.51
1723,8.84
1862,2.49
1563,1.96
589,1.16
341,4.12
1868,5.17
1244,0.3
929,4.05
293,6.98
1184,8.6
104,6.5
1418,2.92
173,0.83
2558,5.71
281,6.49
661,9.05
2314,2.06
356,1.77
436,7.85
2046,6.13
2929,0.48
516,6.36
1596,8.17
2962,8.68
2950,3.29
1410,8.82
1968,3.29
1168,2.31
2169,3.97
405,7.15
2252,1.36
2724,5.84
2504,3.08
1569,6.02
1509,7.87
959,9.23
2663,3.26
447,3.88
786,3.04
1215,2.53
880,8.41
953,2.68
963,4.72
1401,2.25
2013,8.87
975,3.04
1535,5.84
968,9.88
632,3.0
691,1.07
2248,2.84
2801,3.18
2007,0.57
642,4.65
765,2.31
2043,8.18
345,3.97
1857,7.59
1158,3.13
1524,1.44
2923,5.81
1188,8.93
2936,6.68
307,5.29
727,3.37
1133,2.39
959,2.4
2665,2.22
236,7.77
2769,3.83
1150,8.21
1044,9.61
1803,7.96
1019,2.75
2706,3.53
1444,8.39
220,2.2
1732,1.9
2797,3.24
1168,4.0
1435,8.56
1413,8.56
2258,4.76
521,1.83
2894,8.4
1656,8.08
1929,3.89
161,5.75
2806,0.35
1315,7.96
1597,9.6
2099,0.8
2940,9.63
1278,7.83
2442,9.53
2864,4.25
953,3.38
227,3.94
2317,9.32
507,7.23
839,0.16
1315,1.78
303,0.91
1308,3.0
2696,7.62
1694,5.51
799,2.38
1088,9.44
2725,2.51
2677,7.2
679,8.65
663,0.55
1961,3.31
1982,0.9
1934,5.55
2777,9.19
130,9.14
2606,5.63
2801,9.05
1768,1.91
