prefix,rate
1792,4.22
2514,9.21
1515,3.67
2445,5.29
1595,7.52
1248,4.72
1937,3.8
1833,6.0
2111,5.55
265,4.6
632,6.63
1000,3.83
1717,2.69
2220,7.37
932,7.3
2407,2.76
1542,9.82
923,1.5
1973,3.88
520,0.47
2328,8.41
2350,10.0
574,0.48
151,2.5
1125,4.34
2676,3.06
1946,3.32
1564,4.32
1528,9.79
2887,8.81
1400,3.1
2226,8.24
1927,6.31
474,7.95
2733,7.04
582,0.55
1025,5.91
1257,1.31
487,5.22
517,2.34
1379,5.5
2836,0.74
1487,7.3
2781,7.08
2009,0.29
2550,9.28
2431,2.99
2227,2.46
2330,7.77
448,4.2
2174,1.59
867,1.71
2286,5.79
713,2.22
1369,3.03
2911,4.63
2925,5.43
369,0.77
400,1.68
1070,7.29
2371,1.63
2447,9.49
2062,8.49
2336,9.87
2631,9.6
1413,3.36
2338,6.56
1238,1.29
2156,6.7
424,8.09
1732,0.34
633,5.75
1268,8.33
2892,8.18
1817,5.34
491,5.66
2199,5.64
1523,1.73
2807,9.45
2576,6.78
2600,3.15
2100,8.87
1673,7.75
2430,3.82
1692,0.79
213,0.92
1794,3.97
222,1.23
2761,6.7
2125,0.58
857,3.83
101,9.85
2483,5.36
1262,5.05
2918,0.39
196,1.52
1443,5.77
1430,2.61
2487,2.53
674,5.11
2900,5.9
2253,9.12
2739,6.94
2740,3.89
947,4.87
2525,5.97
1330,9.06
911,4.94
2634,9.87
1567,7.76
2673,3.2
2056,0.65
2195,1.0
2894,4.48
2091,7.67
355,2.6
956,9.88
552,5.39
2227,4.35
734,2.86
998,5.12
2757,5.7
1781,0.87
1027,1.56
1418,9.41
2579,3.14
2769,3.55
1261,7.08
594,0.9
824,1.91
970,3.78
2535,9.64
1150,3.79
1280,5.63
946,9.24
2018,4.68
408,8.3
1232,9.05
1710,4.25
1439,1.64
122,1.66
1905,3.15
1575,7.48
2715,5.45
1338,5.56
605,2.83
317,7.88
2583,9.62
1247,6.8
661,6.09
1798,8.62
2045,6.35
825,5.17
2472,7.45
954,3.42
1970,5.73
492,8.15
184,3.25
1056,1.46
1952,7.1
1016,0.11
1010,4.46
1809,0.8
466,8.03
864,9.12
2549,7.69
1835,5.25
1790,5.5
1317,8.8
1521,6.19
354,5.14
2048,2.48
253,6.02
569,5.82
1506,2.45
2287,7.06
573,1.61
1049,3.24
780,3.95
960,5.2
1926,9.58
392,0.15
2936,3.66
2521,8.84
1891,2.58
2779,9.92
2290,9.58
1699,5.26
2106,4.75
962,7.39
1284,3.36
1899,8.99
2966,5.12
2336,2.65
2669,7.83
1573,0.31
725,1.29
667,1.87
2775,4.11
693,5.43
808,3.65
2474,0.98
413,7.75
2807,9.86
2280,3.61
2667,3.54
359,7.51
506,9.0
445,8.67
2389,1.49
514,3.75
1327,9.09
262,5.08
1948,1.2
301,3.66
998,4.41
2119,7.93
2573,3.37
439,0.87
1651,6.64
761,1.27
1171,4.39
1757,2.51
1415,5.95
1482,5.13
2545,1.54
2417,9.59
217,0.76
2018,4.1
2636,3.23
1806,8.16
741,0.83
287,2.72
2283,8.57
683,2.36
389,8.67
1863,7.25
2967,1.76
2960,5.98
1230,6.46
1820,5.54
293,9.37
2205,2.55
1788,5.7
1411,3.63
990,1.79
2345,9.21
1625,8.78
2699,9.46
1580,1.24
2376,4.65
893,7.35
725,8.94
915,4.06
2467,4.38
2406,3.62
2944,0.62
1379,3.01
1277,8.06
132,4.75
860,8.4
1114,6.08
2893,5.57
101,4.44
2658,2.75
2713,5.99
2087,7.53
2214,7.12
308,1.96
289,8.36
2925,3.27
1052,7.43
2304,6.46
942,7.99
339,6.56
571,4.15
1007,7.22
1783,6.44
2237,4.72
2397,7.99
1407,9.98
1021,8.31
1819,5.15
2029,9.0
1521,2.67
1566,5.2
259,1.56
717,3.34
1377,5.29
2632,2.42
861,6.7
2729,6.86
412,4.03
1617,2.17
623,1.41
2655,8.61
2050,2.5
306,1.5
2370,6.93
2527,6.33
438,9.88
999,4.51
315,5.4
1975,2.11
2350,5.02
1112,8.19
1904,4.04
2302,9.98
2285,4.8
2239,7.27
239,6.38
2465,8.96
1444,0.33
2156,3.11
1812,3.36
690,0.38
2852,8.97
1391,5.78
892,4.93
714,5.1
1607,0.41
381,3.33
2138,4.01
1846,5.63
1026,2.23
2835,2.51
206,8.79
1454,0.11
2121,3.71
1782,3.0
980,8.86
1611,6.74
2239,2.12
2420,3.56
1177,3.84
1428,5.99
217,8.47
591,2.83
2379,9.38
2748,6.46
1576,8.21
1160,6.91
1117,9.2
1228,5.21
189,3.74
1845,1.97
1706,2.65
500,2.02
100,5.15
2739,7.45
2384,7.2
2039,1.75
612,8.74
266,4.7
1369,0.85
1277,1.88
1572,8.66
2306,8.46
2568,2.81
473,0.35
2582,3.17
175,6.77
865,5.23
2535,9.34
2308,9.1
1650,0.38
2937,1.45
1116,3.63
2661,7.24
922,5.12
2586,9.54
282,5.69
273,9.95
1712,9.42
2425,0.67
2271,7.64
2099,0.93
2647,9.9
762,3.12
2399,7.59
961,7.01
2869,0.17
964,7.19
1787,8.6
907,6.52
1166,1.92
2455,7.51
524,7.66
2441,1.39
1713,3.08
1253,5.62
2423,0.82
2595,4.71
2926,9.14
1652,1.62
1129,1.26
2797,4.3
1532,1.44
2705,1.37
2918,8.36
2526,3.89
1430,6.35
184,4.04
1775,8.95
2750,4.77
1889,5.95
2364,8.25
619,9.77
1065,6.81
1082,8.04
400,9.85
711,9.15
1779,5.46
835,1.36
377,2.84
643,7.88
2357,9.97
2005,9.14
149,7.58
2234,3.03
1561,9.84
141,3.66
1159,3.85
485,0.8
2128,0.85
328,1.19
589,3.48
2534,5.08
944,3.46
1407,7.67
828,6.04
1749,5.55
1468,3.89
531,7.46
2021,8.67
1802,0.16
1184,4.41
1583,2.62
1114,3.51
510,5.68
947,9.93
482,2.47
513,9.17
1234,1.88
1665,8.94
2986,1.7
363,5.06
1284,7.36
1276,6.27
1481,5.78
882,0.84
2873,4.07
943,0.6
628,5.79
622,5.66
347,6.27
260,7.29
1423,3.48
2516,2.59
983,4.9
2228,6.63
1351,9.92
383,1.52
521,3.75
1529,2.87
1682,8.44
2803,8.96
962,0.48
2094,1.36
1755,1.62
2196,6.39
1526,3.99
1535,3.01
852,5.23
681,0.53
2062,2.64
2050,8.21
1881,8.74
161,6.95
2119,9.76
2182,1.38
1861,3.32
2482,0.45
688,2.04
2993,4.32
1133,1.41
1470,7.96
1022,2.92
1780,7.39
2044,8.51
2898,8.65
519,2.48
2085,4.68
718,2.03
1133,5.01
2767,5.11
1929,8.45
2168,2.76
1846,2.05
508,4.59
1018,1.34
2605,3.24
1829,8.53
1578,3.72
2308,6.83
1010,9.37
1048,9.12
2643,8.42
2540,3.66
2515,4.09
875,9.14
1515,4.25
2731,4.6
1362,6.08
1925,9.92
1568,7.22
536,4.45
2613,8.84
2234,4.73
1283,5.06
2321,4.24
2432,1.14
2162,7.69
101,4.59
2282,4.69
2367,3.7
503,2.32
1934,8.18
2627,8.01
634,1.19
1440,1.52
2511,3.92
1098,8.0
124,6.55
1986,5.76
2594,9.8
2146,5.31
923,9.92
171,6.43
2363,3.99
1993,2.57
2443,3.7
742,3.14
2036,9.01
1715,2.41
111,5.05
337,4.08
1183,7.02
2194,6.79
175,1.19
1650,2.93
1310,8.39
2067,0.7
1334,1.42
163,8.36
1456,5.18
1899,7.46
2655,3.01
187,1.74
1618,2.32
1675,9.29
2836,9.33
2123,5.57
1309,0.35
2907,1.01
2585,1.27
2228,8.15
1904,2.71
692,6.15
1314,1.5
2756,3.97
850,1.37
2158,9.34
1736,9.98
1366,8.97
2338,0.32
2827,6.83
150,6.34
732,1.29
2649,1.96
1782,1.71
1343,5.94
2739,1.57
1504,4.53
1077,9.23
2620,4.42
864,0.79
2720,3.58
228,9.49
2418,7.89
121,1.97
2347,9.79
2688,3.4
2605,3.6
2230,8.2
2173,1.55
1645,3.75
1941,6.17
2467,0.59
1735,5.29
1929,6.08
2458,4.44
2093,7.88
496,7.22
2007,4.31
454,2.84
1446,9.91
2685,8.57
1020,2.0
1326,9.65
1582,7.15
1846,0.53
1249,0.59
1357,2.6
528,7.17
1580,0.65
2253,9.6
1546,7.09
381,3.05
1564,5.22
174,5.75
2618,0.91
1584,7.99
378,5.33
1185,9.5
558,4.72
1210,0.93
986,3.48
2968,8.43
1716,3.19
1226,4.78
765,5.31
2883,1.24
2642,8.44
1147,6.19
2263,8.64
2860,8.04
1780,9.28
1772,5.19
2894,5.04
2993,1.49
2154,9.25
502,3.24
715,2.72
267,5.22
1848,6.62
2286,1.44
1970,1.21
1100,5.84
2987,1.95
1007,7.41
883,6.51
1055,6.9
742,4.36
1179,4.77
2671,6.53
1330,4.01
1363,6.78
2095,3.75
1701,1.43
1049,0.37
820,2.55
1243,8.85
1467,5.11
652,4.12
706,6.09
1975,4.2
2216,8.4
1785,6.81
1696,0.53
2441,1.84
1168,9.01
707,9.67
1511,5.81
1075,6.41
1626,3.28
233,1.26
512,2.87
2163,9.18
1198,6.91
2114,0.15
220,6.95
266,4.32
1950,0.86
2360,8.44
795,7.19
1814,3.47
671,9.11
2629,4.88
1897,6.82
970,6.99
1328,6.37
1271,5.2
1283,0.24
1592,7.64
2666,3.86
1204,8.04
1424,6.66
320,2.28
2533,7.72
1243,7.07
1854,4.78
132,8.3
264,3.87
1115,3.19
2848,9.8
1990,4.72
2388,8.92
233,2.69
1542,1.59
1179,6.85
392,0.2
479,5.9
1456,2.2
413,0.95
1345,0.74
1138,2.06
2338,6.56
574,6.51
1885,4.87
2590,1.18
1064,5.06
1113,2.34
1800,2.47
305,6.63
489,4.32
2577,6.9
985,1.0
2488,1.65
2499,0.88
2819,8.06
237,3.37
367,6.62
1450,1.35
274,7.36
2506,7.13
1806,3.15
1247,7.22
2267,6.13
2782,0.85
761,0.8
1995,5.03
1644,9.49
1384,9.75
1470,3.51
2455,1.36
2443,3.36
1855,2.03
2709,1.05
911,2.47
2312,8.13
411,0.24
709,8.74
2843,9.58
1393,2.35
1062,2.95
1197,0.85
2833,1.19
1037,8.24
1242,9.3
247,3.0
1948,2.88
2332,9.03
1439,4.45
252,7.97
2319,3.87
339,3.37
1353,4.32
1352,5.73
2906,2.92
2010,3.32
1891,3.69
268,6.76
174,4.43
2488,1.67
781,7.27
2314,7.93
1256,2.93
1623,5.12
234,1.38
2273,7.65
2579,4.6
2458,4.96
1607,9.51
661,9.03
1205,3.77
1224,2.42
529,1.21
1913,0.64
2357,3.32
1043,5.64
2785,2.58
1210,8.83
1124,4.82
2789,6.4
1268,8.32
590,5.57
685,1.34
2137,5.28
2004,2.5
2779,0.13
478,6.63
1779,5.02
1340,2.04
2225,9.29
2440,8.75
581,1.46
1964,4.27
532,2.56
2963,0.68
892,5.16
903,7.4
2791,2.77
269,0.14
1334,5.96
1641,2.96
1322,8.97
1930,0.33
842,6.02
1235,9.25
272,0.43
1108,1.11
2631,2.33
817,0.3
553,6.3
1357,6.89
2805,4.01
2672,7.98
867,0.35
2314,8.05
623,3.65
2275,7.99
868,6.81
2895,5.43
2428,7.7
1884,0.43
2703,5.47
2193,4.64
727,5.06
2773,0.82
2957,0.14
2003,0.13
1701,1.32
197,9.55
504,8.39
1010,6.5
2748,4.91
538,3.41
2184,3.15
436,0.37
310,3.57
2141,2.24
2481,7.62
110,4.39
903,3.75
1001,5.65
1260,3.57
2878,1.39
524,3.68
2218,8.4
2027,9.2
228,3.81
1166,4.3
1088,9.43
2792,7.27
628,8.4
1029,1.68
1880,2.52
1708,9.82
1483,8.56
1485,0.68
2070,3.36
1151,7.27
979,5.78
1912,0.41
2388,6.02
2408,4.19
1343,8.82
1738,9.65
658,5.42
1220,1.27
1830,8.44
2791,4.35
1918,9.14
713,8.83
617,9.15
1655,1.14
2005,2.89
1236,1.97
148,5.74
699,1.45
1356,1.03
368,8.0
983,2.1
1428,1.98
1008,6.57
679,0.35
1086,9.45
609,7.91
342,3.77
1241,8.0
2981,9.73
2173,8.01
451,5.78
447,7.27
2601,5.34
2354,4.61
2496,3.9
514,1.95
882,2.75
2872,1.46
1871,2.16
1203,9.07
1735,2.73
638,4.87
1788,9.22
1134,9.02
2897,5.69
2050,9.04
2561,5.78
2191,8.71
2361,0.42
1885,9.15
2565,9.5
2645,6.87
2921,7.05
478,9.59
787,7.25
1581,4.04
118,9.02
601,9.27
1274,4.96
1370,7.55
1844,4.67
1199,9.35
665,2.12
118,8.02
2851,8.36
900,9.59
910,6.53
1784,7.53
2782,2.9
650,7.44
2697,3.42
2310,6.3
2221,8.38
768,9.59
1278,1.99
1114,5.48
831,5.55
1456,3.34
170,5.72
1917,8.18
387,8.85
1500,1.33
1384,1.3
2690,8.7
1649,6.5
2355,2.56
1288,3.18
1460,0.91
276,8.28
1891,0.96
2165,5.78
1658,1.41
1220,1.02
1486,6.72
2790,9.83
1228,9.85
1321,3.35
2347,1.27
247,9.62
2566,0.71
1240,8.71
170,1.46
126,5.21
926,7.12
2281,2.72
2862,5.49
1897,8.89
702,2.24
184,7.29
1520,8.36
251,2.96
1129,6.69
1751,2.63
2923,3.16
1727,9.75
1640,9.32
653,6.26
2479,7.12
727,9.04
177,0.58
312,7.7
510,2.01
2832,0.96
2067,9.45
2830,1.99
786,7.59
2190,7.93
2561,9.58
2783,8.22
2813,5.57
477,7.08
561,6.16
590,0.54
1941,2.58
942,5.76
1679,9.33
1520,9.26
816,4.0
1638,8.97
817,3.96
2684,8.89
520,4.87
1589,1.04
229,9.68
2390,7.81
1005,1.86
1419,6.89
2254,2.38
272,1.34
2010,1.24
185,5.64
1282,2.93
715,0.64
1548,5.25
2454,0.32
1796,4.69
2847,5.35
640,4.68
375,9.53
1460,6.69
1249,5.88
2321,8.84
998,2.75
964,6.06
989,3.23
1334,0.25
398,4.87
2543,6.06
1264,0.52
847,1.31
1593,5.45
2943,2.84
2152,8.96
2938,3.2
1687,6.4
2563,6.4
2400,2.43
1139,0.84
1478,3.69
1118,1.11
1156,9.6
2761,8.26
978,6.02
2116,3.9
406,6.07
957,5.21
2861,6.35
2364,4.49
1921,7.85
933,4.63
2254,5.61
2335,6.07
331,2.23
276,3.29
2478,5.06
1203,9.7
2334,8.57
2497,1.41
2366,0.25
1968,6.05
1008,8.13
1210,2.05
1474,3.34
1150,0.87
1492,0.69
2536,6.47
2041,7.53
994,5.36
1046,5.49
455,0.63
469,3.66
266,1.93
1218,1.39
446,5.61
1030,5.16
1449,7.72
2203,7.42
270,1.22
2866,6.62
1002,7.99
959,6.74
2351,5.22
1871,1.02
1835,2.68
588,5.03
2681,1.83
1102,7.1
1384,2.29
2273,3.18
2202,9.7
2291,8.74
2486,2.0
1843,9.18
2920,3.51
414,3.76
1727,6.49
205,8.15
1945,2.01
1745,9.8
1174,1.54
2231,9.84
1888,6.24
1902,0.37
1000,9.56
805,1.69
521,3.94
2692,5.25
828,5.07
707,1.79
1437,4.12
525,0.58
1433,7.55
931,9.94
2879,9.29
1575,7.56
1880,8.44
1864,7.56
322,6.13
2060,8.22
641,9.86
1256,2.53
129,3.69
1068,2.69
488,8.17
297,3.91
1717,2.41
2551,4.42
659,4.91
2595,1.55
1522,5.34
751,2.97
2321,8.9
1034,1.4
338,2.07
1860,1.53
1886,6.97
1311,3.52
2082,9.76
1985,1.83
980,8.4
1147,6.9
199,9.44
1178,6.71
2822,9.69
431,0.49
2210,0.59
2692,2.02
986,5.83
2324,6.59
2124,1.21
1208,9.51
2857,5.02
1746,8.36
1344,4.31
2302,9.17
1566,1.09
2072,6.6
2744,4.22
1118,1.62
866,4.31
2308,8.99
1147,1.18
1647,0.19
938,5.8
1355,4.92
939,7.98
564,3.43
2996,3.46
1039,6.94
1322,6.38
973,7.7
679,2.08
2867,8.85
2808,3.62
739,4.41
790,1.07
1611,7.16
1742,0.55
744,6.51
519,2.78
159,4.5
2819,1.11
2674,8.98
685,7.92
2935,5.03
698,7.25
2871,2.59
1174,7.88
2743,3.06
268,0.77
158,1.76
2279,8.24
2402,8.77
1259,3.42
2554,6.35
2465,6.2
1144,6.98
2604,6.51
2556,4.55
2652,8.82
328,9.4
1832,3.72
531,5.97
590,2.49
2731,1.61
1017,0.17
2528,4.68
2842,0.4
2472,9.51
2858,6.75
290,6.67
2820,5.25
686,8.74
117,4.96
1438,1.34
2842,8.62
122,2.88
965,1.55
1680,9.57
2578,6.76
471,9.09
841,4.54
1607,9.74
1613,3.27
2435,5.46
997,8.85
2137,8.46
2023,1.37
2649,0.84
2146,7.35
476,1.65
2129,4.64
972,9.66
1113,4.69
543,1.18
2829,7.02
835,8.22
430,2.12
1545,9.09
486,6.44
1685,1.91
2650,2.1
2573,9.41
465,6.16
1007,7.76
1838,1.32
2765,3.03
1415,3.24
1355,5.62
2848,3.11
1753,0.32
1758,9.9
2461,7.4
1714,2.67
710,9.74
112,1.52
2424,6.1
1897,6.51
693,8.34
1237,0.4
2574,2.96
747,8.67
413,2.1
660,9.61
684,2.35
1061,8.98
2795,4.26
1254,7.79
741,1.6
1828,4.29
706,1.35
676,9.95
2655,5.66
712,6.42
1031,0.57
2056,2.48
1611,4.28
1898,9.47
2135,0.58
311,4.35
489,8.08
2327,0.55
2489,4.78
1092,6.88
795,4.19
1102,5.29
1474,7.34
1132,5.44
317,7.0
2101,6.43
2829,8.19
1430,6.61
2634,2.28
422,5.14
1178,8.15
2141,2.68
911,4.4
1684,6.31
1427,4.69
1379,1.45
2293,2.85
312,4.17
1741,3.85
2167,8.12
1867,1.69
1267,3.83
443,1.11
2557,9.75
373,5.93
581,4.59
2620,6.51
1323,6.9
324,1.2
1978,2.33
656,0.62
2544,0.74
443,2.12
2214,3.84
1400,5.6
2766,8.78
1296,8.45
2796,8.25
2123,4.98
2543,1.51
2970,5.74
2634,3.32
2256,0.88
974,7.69
1107,3.99
1278,3.33
499,5.75
667,7.21
448,0.23
1319,3.07
1209,1.58
2746,2.75
412,2.16
2305,6.22
1724,3.76
712,4.69
2515,6.84
1853,4.72
359,2.46
1864,3.04
2507,1.12
2177,5.54
1460,8.74
2715,0.37
339,4.76
2400,3.98
1420,5.78
186,9.33
1018,6.57
2012,2.15
2438,8.57
1100,9.1
2314,1.84
1180,4.28
834,2.82
460,6.9
2414,6.15
1548,8.67
1396,2.2
2070,1.42
2167,8.68
2192,5.59
1095,9.24
1116,2.71
870,3.66
1253,6.47
2876,1.88
2104,1.45
1002,1.84
949,0.85
2481,2.9
806,5.8
2418,4.93
2279,1.47
1190,8.96
307,0.19
1213,4.51
2281,9.31
2016,7.57
1488,3.49
951,8.81
249,6.05
1373,8.9
1862,0.58
2833,4.08
880,0.67
681,5.24
2982,4.79
618,6.98
2817,0.58
320,2.7
1807,3.7
530,9.99
255,4.58
803,3.12
1457,8.0
1222,0.74
2779,3.47
2992,8.4
805,1.94
1063,4.7
1254,8.65
149,2.94
2072,6.36
1326,3.75
2847,5.28
433,2.22
908,3.13
980,7.7
1129,7.24
1464,3.86
2062,1.38
353,8.01
924,7.45
340,7.45
2886,5.02
370,9.02
2080,6.87
2943,7.42
2657,9.42
224,9.77
1907,8.41
1874,4.06
2846,1.65
1041,8.83
1825,4.17
1204,9.43
1078,8.09
2779,8.97
2450,7.04
1511,4.14
2366,7.2
1317,2.81
407,3.25
2658,3.12
2345,3.72
2300,8.6
2321,3.26
533,4.23
495,6.07
491,3.88
2656,2.88
2518,3.5
2593,3.86
2165,9.88
1137,6.18
2012,6.96
2464,2.68
2563,6.77
728,5.11
2437,2.64
951,3.03
603,6.4
711,4.0
2927,3.59
1210,4.74
1696,2.11
2413,1.98
1958,6.92
2473,4.13
818,5.94
309,9.81
2361,9.29
1805,5.98
1837,6.39
1906,6.76
1410,6.62
375,0.9
548,3.41
392,8.05
