prefix,rate
1434,6.49
890,4.92
1585,9.84
2114,5.03
203,1.64
2920,6.48
2443,7.69
1085,3.04
384,0.49
1163,9.37
1022,2.53
2159,0.14
1410,5.54
684,7.75
223,6.76
453,8.62
834,9.08
1571,4.51
2890,9.98
1213,7.44
172,7.31
2476,2.54
1407,0.77
1357,2.86
542,8.77
1943,2.97
1690,7.81
1892,4.67
1671,5.95
2949,5.35
2055,3.23
1683,4.64
2045,9.65
1539,8.68
117,3.82
2012,6.31
241,0.57
2549,9.82
1850,6.56
761,0.7
2484,8.64
1314,1.58
1957,8.93
1464,6.14
993,3.29
1157,2.08
917,8.92
2666,8.62
2702,7.89
1577,6.68
170,4.71
2011,8.3
2440,2.74
1285,7.16
2703,1.17
1501,7.6
1812,2.57
1122,2.37
2919,0.32
2537,5.99
2612,3.6
1532,0.22
2639,7.48
1823,9.09
1649,2.56
2889,7.92
2547,0.71
2109,0.45
2352,1.93
1938,4.25
1544,2.61
1336,4.31
1317,6.12
464,3.83
2425,9.44
388,1.47
780,7.85
2800,5.33
905,3.97
814,8.33
2155,7.48
2233,0.57
2053,7.89
278,3.51
1809,6.88
2385,2.06
1658,0.72
1676,3.34
2449,9.05
1167,2.8
2312,6.72
339,4.92
1939,1.78
2054,8.31
459,9.54
287,2.76
2886,5.25
289,6.98
1244,5.55
2797,8.23
269,2.65
2605,8.15
328,3.15
2876,4.9
1174,5.82
2366,4.56
2197,6.73
473,8.65
581,2.7
1175,7.18
2971,5.33
2399,6.64
626,6.96
1947,6.85
1042,8.35
1773,0.19
466,0.99
1748,7.75
260,1.33
678,8.26
2454,0.26
1524,4.52
2684,4.92
2338,0.41
2974,4.01
1324,0.26
487,0.6
390,1.2
319,8.16
2995,2.38
684,0.23
2380,4.5
598,7.88
2199,9.35
2818,6.6
1096,1.26
1101,8.87
2659,5.35
855,7.52
468,1.3
2373,1.82
2427,0.32
2530,1.67
736,4.92
2205,6.19
1771,6.11
2060,1.39
1266,6.62
2576,4.88
970,0.27
503,5.71
1150,5.66
2722,2.7
2663,0.47
1610,6.36
1239,0.54
522,9.02
393,8.12
1089,5.67
511,6.88
2791,3.1
2928,8.9
795,1.57
1422,2.28
2529,4.13
923,2.6
560,7.3
1891,5.55
238,1.33
2989,0.62
1252,8.94
243,1.46
2813,6.11
892,6.18
1523,3.64
2729,7.32
1621,4.58
913,3.84
643,7.79
1566,5.02
243,8.14
559,8.37
953,9.07
2241,0.3
445,0.78
1311,4.64
2260,8.94
610,8.3
1709,2.23
571,1.23
2632,3.48
1319,9.81
2863,9.4
1738,8.07
951,4.6
2435,9.07
142,5.12
906,3.96
2664,7.19
2346,5.2
1525,3.18
2361,2.53
1072,7.87
629,4.95
1928,3.89
2547,7.52
1086,8.1
449,2.27
1206,2.83
2360,4.72
1999,5.34
1857,5.56
1426,0.59
1949,9.39
1211,1.73
671,8.6
633,9.47
1516,3.76
2313,7.91
2311,5.52
985,5.58
1777,7.71
1818,7.61
755,5.37
1032,2.07
306,9.39
2914,8.54
727,3.26
1243,0.25
976,2.98
1383,0.83
1832,3.1
2902,2.39
814,3.48
2276,4.6
1961,9.25
2477,7.95
2454,4.23
2898,6.51
191,9.02
2952,2.13
1861,4.19
1841,4.68
1098,4.94
1154,5.02
1581,8.36
1529,2.53
1778,6.57
1754,1.25
1359,7.93
594,0.74
653,1.34
1563,2.56
1495,0.79
1977,1.93
236,4.98
2429,9.13
1469,6.14
2480,9.08
2938,6.76
492,0.78
517,5.07
1894,9.06
1862,4.57
2989,2.52
2409,5.5
655,8.22
1286,5.24
1053,1.69
128,0.12
550,3.35
1945,3.34
2724,3.55
1503,9.52
2561,9.85
2868,3.49
634,1.49
1065,8.05
1296,6.3
2412,5.61
2842,6.61
270,1.99
2271,2.46
768,9.58
508,2.19
2355,6.28
1545,2.43
2274,0.14
1119,8.91
2402,4.06
2150,8.91
2734,4.94
2369,8.38
232,0.63
1815,0.71
867,4.91
392,4.22
827,5.04
2067,6.15
2971,1.82
180,6.78
2730,8.7
650,7.28
1670,3.93
2835,2.0
2928,8.03
1126,3.92
804,3.45
1712,0.54
1675,7.87
694,8.22
2243,8.52
859,1.37
2355,7.7
2804,0.88
1519,5.6
2407,1.15
2530,6.14
2452,2.25
305,5.27
1146,1.44
1023,8.49
1406,7.58
2166,7.38
1026,0.35
1978,6.61
870,1.83
2828,4.57
1955,2.21
2111,7.31
1559,1.32
2331,7.0
949,9.53
237,3.51
1295,0.5
447,0.34
1187,5.44
322,5.31
1260,2.0
2592,3.24
1034,0.27
1821,2.33
484,0.77
1453,2.69
793,2.99
834,2.9
1338,2.45
2866,5.34
1224,8.77
1906,3.52
1441,3.11
667,5.34
1249,6.34
1789,0.37
2474,0.72
1542,2.67
2721,0.82
924,4.45
509,8.99
2778,7.77
1164,1.38
1610,9.56
462,9.9
519,4.25
2925,8.79
2089,9.1
739,6.3
647,9.24
1738,3.62
2510,7.98
2066,3.37
519,8.97
593,2.6
2434,4.85
2511,9.57
1566,1.06
788,8.66
405,6.04
517,9.75
1007,9.27
2485,9.23
2869,2.67
2683,6.99
1391,2.48
717,9.19
1528,0.98
1413,2.02
2234,4.3
868,3.3
1908,2.77
288,4.04
607,1.46
303,6.1
1601,0.37
147,3.49
2791,5.18
2436,3.86
958,6.45
809,9.04
295,2.15
1024,7.44
1804,6.55
857,1.94
2337,0.92
806,8.55
1219,1.95
1930,3.12
2983,8.32
447,6.18
2440,5.74
998,9.87
2978,1.65
1022,3.0
1812,2.25
2266,0.41
2411,4.71
1377,4.05
204,6.1
755,1.07
1637,0.15
989,1.59
1869,0.69
370,2.05
807,8.49
445,3.24
498,1.75
2797,5.21
1351,6.92
474,3.48
251,5.09
1128,5.81
1923,3.05
1822,0.66
2573,3.36
1436,5.53
2709,3.25
1862,8.49
671,9.6
2673,0.26
1679,9.57
1046,0.36
1418,9.6
1294,0.87
1893,0.36
171,5.28
1792,4.63
2876,8.92
2251,5.58
1350,1.26
2655,7.3
2065,8.6
213,5.1
1176,1.21
1302,7.76
1198,0.66
1899,2.28
1124,4.53
546,5.1
962,3.94
482,9.08
236,8.85
1699,0.33
2570,7.45
215,1.72
1719,7.77
1322,1.87
369,2.65
2215,8.94
574,3.8
1795,2.27
563,6.97
2708,4.48
2873,5.62
2809,0.68
1526,3.69
1372,4.25
2223,9.12
2985,7.64
1646,9.2
1291,4.03
1260,3.19
1400,3.83
2892,6.23
2488,3.33
2774,5.05
1164,4.02
1343,3.89
2401,4.59
1884,4.7
205,1.84
2920,5.5
1195,4.08
334,8.49
110,3.46
2698,1.43
2559,6.48
2708,7.84
1511,3.13
1220,1.13
1559,7.18
1762,3.9
2305,1.47
1913,0.48
2093,9.46
2131,5.11
527,3.72
535,2.06
305,0.9
1945,1.74
123,4.25
1731,9.74
2775,9.52
1498,7.05
2389,5.88
859,3.94
1891,6.11
303,2.9
1067,9.4
916,0.83
2573,9.46
2346,4.91
581,4.05
1538,9.43
1475,7.88
1410,6.63
343,2.2
717,9.76
2852,3.85
211,8.49
2606,9.39
931,7.58
1159,9.74
1717,3.8
1639,8.59
355,4.08
321,4.16
1795,2.49
580,2.82
669,1.88
2880,1.67
1984,6.54
1851,7.98
1807,5.66
2152,9.73
2360,9.48
2437,9.25
2742,1.82
944,1.63
2156,0.29
532,2.94
314,7.63
247,5.84
1243,9.32
1350,9.16
2470,5.19
2241,0.92
1587,7.27
1172,0.35
1057,3.64
2464,3.41
2418,6.17
369,5.27
146,0.73
419,4.72
918,8.02
1964,5.23
1407,1.96
2792,5.73
313,6.42
2260,0.83
2283,0.9
180,5.81
1090,3.49
1298,5.15
1088,6.86
514,0.83
288,1.07
2380,7.97
1633,9.27
1810,6.86
2433,0.79
1479,7.28
1215,2.7
1807,5.45
842,0.65
2233,4.96
803,0.82
1077,1.66
2274,8.44
504,1.83
2684,8.94
1715,2.86
2440,6.54
2816,9.31
2180,5.53
976,5.17
2196,5.37
1710,4.58
1612,3.99
1783,4.19
2884,9.23
1715,2.43
2812,4.92
1843,1.48
226,9.91
1890,5.97
249,3.94
2646,5.27
325,4.86
2054,0.34
2920,6.31
1652,5.97
670,3.66
1567,8.86
1825,1.63
2523,1.58
1231,4.8
2124,2.58
1676,6.83
2449,3.28
2267,6.98
257,9.08
2575,3.24
1290,2.27
1213,4.32
2078,4.86
602,1.66
154,7.87
1170,5.38
2180,6.54
2694,6.57
1536,1.6
452,3.71
2632,0.68
2606,3.21
694,2.75
2201,4.59
1691,7.99
2065,3.65
679,9.41
2090,1.93
553,7.1
2165,1.88
2812,0.26
177,5.49
1794,8.78
2577,2.91
498,1.74
1323,6.14
268,8.72
1204,2.01
1700,7.66
2674,1.66
1158,6.08
2338,6.48
497,7.25
2496,4.36
2154,8.16
2062,6.45
300,5.21
2442,3.65
1442,9.22
301,3.27
2806,2.65
2486,4.82
2691,7.13
2386,6.78
1679,4.79
2194,6.97
2327,7.55
2647,0.36
828,4.11
1560,6.88
1783,0.77
402,2.68
1113,5.81
1891,3.65
2210,8.25
2589,9.51
1105,7.44
238,9.44
535,9.26
1507,0.48
1099,5.21
1592,4.88
929,3.27
2896,6.13
2842,3.1
1494,3.53
1904,1.53
2573,3.4
777,7.15
1318,2.09
1092,7.23
599,6.48
1204,4.52
2731,3.53
2348,3.22
1226,3.19
598,6.58
2235,1.34
1159,1.4
1946,6.85
1545,4.73
2036,4.51
1589,6.19
1787,6.76
2430,7.36
1537,6.94
1619,0.38
406,4.6
881,5.39
1994,0.85
1309,8.5
2060,3.97
1613,1.25
1463,2.36
2945,2.79
2226,4.29
1454,2.49
1701,7.32
1404,1.89
2877,4.75
827,8.17
955,0.2
435,7.05
1782,6.56
1984,5.06
2482,8.27
1351,3.63
2439,2.33
2385,0.11
2165,7.94
2038,5.65
882,9.05
1972,9.03
1680,2.8
1483,0.34
1420,4.1
242,1.24
1518,0.86
1613,9.66
2787,0.89
2579,4.87
1962,3.25
2100,6.78
2993,6.84
144,4.96
2748,8.87
2015,0.19
1919,4.86
890,5.98
1326,4.32
2451,1.43
1698,9.55
907,0.85
1332,4.52
1828,4.38
2831,2.39
2023,5.3
1129,3.65
2295,0.35
427,4.16
1675,2.83
2018,6.11
2926,5.37
2202,6.9
536,0.52
1683,6.63
2076,2.2
2568,8.98
473,3.3
1099,7.66
2833,4.25
2081,1.23
2335,2.38
309,0.81
2576,0.24
2239,3.21
2546,9.61
2009,4.12
1765,8.45
436,0.67
898,2.98
319,0.47
2558,2.85
2449,6.04
2323,0.76
1381,9.77
984,1.02
2089,7.8
1466,6.85
878,9.08
1473,8.13
558,5.91
946,1.8
2970,7.56
912,3.41
1128,5.92
1792,5.67
839,7.66
2245,6.29
434,1.27
2298,1.34
2765,6.3
1346,9.42
410,8.26
1400,3.26
2066,5.37
614,3.48
340,5.01
2864,8.54
1989,4.64
2475,7.88
1313,0.61
326,1.68
1138,3.18
2455,6.78
1264,0.42
182,5.98
2800,0.23
635,7.61
1087,8.33
1986,8.81
2913,6.46
644,3.88
567,1.82
2959,2.25
1487,5.93
2371,8.94
714,7.45
795,0.48
1244,6.25
1419,8.11
2000,8.8
2895,7.41
1791,2.61
2460,0.99
493,5.03
1473,0.9
241,4.93
1466,6.32
715,0.8
1975,6.38
2772,9.42
1601,4.0
1624,2.21
1829,1.56
2513,5.52
1457,8.6
291,6.11
1181,7.78
1671,8.9
1226,5.54
1549,3.61
1507,7.42
289,4.91
525,1.67
2377,4.87
2376,2.25
736,7.15
2623,0.32
1371,5.55
660,6.38
2997,0.24
914,9.55
2641,8.78
1503,5.94
160,3.64
472,4.75
1192,1.62
468,6.75
2473,5.61
994,8.95
2411,7.03
1829,5.1
772,2.52
2984,5.14
2465,0.75
2185,7.46
1974,0.98
796,2.2
2790,8.44
678,1.41
2036,7.09
679,5.02
1620,8.52
1166,5.22
2789,8.95
490,9.27
387,5.28
2760,9.43
1671,3.89
2922,7.77
2848,0.42
385,2.49
2258,3.29
1846,1.21
2357,7.39
2129,1.08
2505,8.17
2051,6.28
2561,6.04
762,1.51
2174,2.93
2933,6.63
1608,5.84
268,1.61
1644,3.11
1396,8.94
1879,3.95
2005,0.71
2550,4.22
1561,6.54
883,3.95
2211,4.84
1627,9.77
2056,8.93
2036,9.71
2292,5.81
1937,3.86
147,3.84
1665,0.37
974,2.56
548,5.52
2507,0.16
2185,7.5
2229,8.98
1393,2.07
1335,2.86
1479,7.53
943,6.16
186,2.54
2498,3.71
2475,8.24
2877,8.87
2337,0.99
1794,0.59
444,5.03
2136,7.96
929,8.16
2570,1.22
354,3.26
656,8.88
2417,9.9
405,4.3
1832,5.6
640,8.2
2647,7.39
1073,3.67
760,0.85
945,0.69
2768,3.33
1042,8.15
2850,0.84
433,1.97
1272,4.11
1879,3.65
2311,4.92
2064,9.84
1947,2.07
2563,2.36
2356,9.13
333,8.85
2224,1.22
1791,9.06
363,8.76
1162,3.16
473,3.63
1415,2.86
908,6.83
2746,0.98
155,5.52
2423,6.32
1226,2.87
1220,3.08
1430,6.59
2540,5.13
2443,6.48
356,8.22
2618,1.28
2998,1.16
1834,4.68
605,0.43
1640,3.89
1834,5.32
668,9.69
913,7.28
1188,8.71
2699,1.44
2734,4.61
1697,9.76
1484,3.77
2430,9.02
2159,8.73
1604,1.01
1497,3.37
2514,1.89
1594,2.14
1945,9.51
1261,0.75
2538,2.85
2567,3.33
315,5.49
2854,7.56
1524,9.7
807,5.69
2045,1.36
1336,8.1
1539,1.66
421,9.51
578,1.85
1529,9.03
2143,0.26
2530,4.86
363,4.18
2607,0.68
2885,4.25
1616,8.19
833,6.62
1095,2.73
1127,5.68
1905,5.49
1645,9.02
1666,7.11
1619,3.77
1031,6.73
1098,7.51
2947,5.33
927,0.2
1594,3.28
516,9.94
999,6.73
229,6.78
215,2.19
2538,6.78
1852,6.64
703,4.98
2837,4.62
1848,5.5
813,3.41
199,1.44
2637,0.97
2101,9.88
1149,5.35
210,9.36
1339,1.88
633,7.3
2729,3.09
191,4.39
2362,6.15
2545,9.32
2158,3.49
2430,0.9
746,1.28
194,2.61
2781,6.78
2323,6.7
2467,0.8
200,6.58
2705,7.17
773,4.71
1946,3.51
2499,8.08
1704,7.03
2300,4.02
1106,8.42
1800,3.64
1873,5.41
623,4.05
2689,6.49
551,0.3
1441,8.17
426,5.81
2527,3.91
684,7.34
647,4.85
333,0.35
134,3.97
994,8.97
2185,6.67
1217,3.68
1272,2.22
645,4.17
1745,0.46
2958,7.38
1405,7.38
2192,2.4
895,9.7
1519,4.61
2561,2.4
2878,9.19
2988,1.1
672,5.23
1741,4.31
2021,9.4
1595,3.27
675,4.63
2930,7.76
645,8.38
2078,4.23
1620,9.2
1943,4.44
463,4.02
2863,9.18
529,7.78
1583,8.66
1942,7.8
626,2.43
791,6.32
1117,5.73
2914,4.18
2300,1.22
1941,5.32
1065,1.09
1473,6.21
1686,6.02
987,4.67
869,8.93
2318,7.12
1365,5.81
189,7.79
921,2.9
562,7.65
459,3.94
1093,6.76
1080,7.94
1126,5.18
1742,0.98
1661,7.81
781,7.03
1364,9.51
2767,1.99
543,7.37
2563,2.65
545,8.05
1397,8.27
1240,3.13
2667,1.78
811,3.54
1171,0.73
2863,0.85
2527,4.99
201,9.99
2773,3.16
452,1.43
1601,1.58
2714,9.03
2686,4.26
1690,5.63
1230,2.67
1489,3.34
524,7.74
1856,5.64
2941,9.65
1129,5.37
1331,6.57
1382,3.79
131,4.3
972,0.79
931,7.89
869,8.24
1479,8.38
1928,2.74
2233,3.85
637,2.85
1435,1.24
2421,3.28
2630,7.64
2714,1.51
685,0.89
1239,8.04
1743,3.76
2465,6.26
2339,1.16
864,6.56
1561,6.12
1390,9.41
941,8.87
321,6.29
2090,3.95
1079,7.73
2025,7.51
1212,7.16
1831,0.48
2764,6.39
1413,4.29
1354,4.31
791,7.46
2633,6.86
1097,1.16
2977,2.66
129,6.81
280,4.34
1553,2.5
862,3.62
488,2.45
374,9.34
900,3.08
619,3.05
282,7.45
2891,4.78
2723,1.19
1388,6.83
1156,3.63
1312,7.91
849,0.41
1475,4.24
2978,7.42
2371,0.84
1444,7.67
2919,9.58
2612,5.21
2015,1.71
655,1.06
1957,6.53
1049,3.08
135,5.6
1752,4.54
2373,0.42
1608,9.14
199,0.76
570,2.78
244,7.32
596,7.18
1896,4.09
2902,4.03
771,4.06
1955,9.26
407,8.31
2702,5.59
429,4.3
1540,3.12
402,1.02
383,1.41
461,6.05
1636,1.71
1302,9.92
1810,2.85
731,9.19
958,5.5
2360,3.76
2517,1.1
732,4.3
2162,5.28
2082,9.93
2688,7.65
973,8.56
2660,9.09
1790,6.81
544,5.68
1705,8.12
437,2.26
158,1.95
1793,7.0
2645,9.75
2951,0.31
2762,0.53
2135,3.37
2427,9.56
799,5.67
1050,0.81
1962,8.64
1564,8.99
1068,1.06
375,3.78
114,8.31
1633,6.66
1925,3.9
161,3.84
298,9.28
1360,3.4
807,9.97
1981,6.43
590,7.86
2056,9.27
1549,2.79
2177,7.22
1696,3.2
2714,3.87
266,0.17
300,9.27
2154,0.71
1615,4.49
1116,4.26
220,8.62
501,2.32
1049,0.47
324,5.43
2559,3.66
611,6.22
1114,4.51
2517,4.44
1692,2.25
1729,9.76
2649,5.45
2559,2.5
930,3.66
2756,5.86
2410,4.88
1324,7.58
812,4.88
2620,0.62
996,3.44
818,6.58
1780,0.88
1300,1.2
1863,8.99
2353,7.39
1105,0.9
525,5.36
2627,5.37
2366,0.57
2667,8.25
1175,6.53
1774,3.78
2266,6.66
598,3.25
2723,2.82
2449,0.93
1028,7.07
331,3.46
154,7.19
1164,3.64
402,5.97
600,2.09
1825,0.42
819,8.24
2352,9.96
619,6.03
2415,6.71
1219,7.26
1234,5.74
2635,6.21
1086,0.12
787,1.54
420,9.28
227,5.79
2601,4.41
2016,9.67
886,2.72
2351,1.2
790,9.53
770,2.0
2031,4.2
930,7.29
254,3.18
2555,9.34
477,1.41
1170,4.46
2010,4.63
440,0.89
1045,6.83
532,3.25
838,6.47
695,4.79
2576,2.44
448,7.53
2766,6.76
1843,2.48
1295,6.75
284,5.65
2913,4.4
802,1.27
995,6.05
2926,0.25
894,1.5
2070,8.51
878,6.76
2557,1.54
921,2.01
595,8.29
408,1.02
1957,4.14
556,4.5
1588,8.07
2241,9.44
320,6.9
636,2.68
583,8.87
227,0.24
901,6.43
1660,8.11
689,4.09
2489,5.61
2510,3.83
1506,1.37
1819,1.82
772,9.7
1071,7.9
1440,8.08
1382,0.86
2086,1.55
1346,8.14
605,2.61
2712,5.14
1256,9.37
1473,0.72
318,6.63
1976,7.33
1614,0.43
2273,8.06
345,9.0
291,3.12
109,5.13
2350,5.99
1918,1.13
743,7.59
833,8.46
2048,4.66
617,8.35
418,6.52
458,6.42
2786,3.46
2092,9.8
2859,2.51
1548,9.05
1251,0.46
712,9.62
1012,7.21
325,3.19
2356,7.21
214,7.74
1803,0.68
350,9.52
2992,6.19
985,7.4
570,0.97
2095,9.43
321,5.01
2318,6.54
2574,6.19
1524,7.35
1389,2.2
2335,6.51
2393,6.6
513,5.64
2742,1.11
1112,4.31
2540,5.04
867,5.38
2998,3.18
2858,9.57
619,5.81
2735,0.93
2438,8.39
2168,3.19
223,1.61
2774,9.47
1278,2.93
668,7.28
336,2.84
2104,7.83
1089,4.77
529,1.06
2820,5.06
558,7.78
362,7.63
2221,2.65
2399,8.91
2481,5.94
1080,3.2
542,3.63
2413,9.59
2609,4.71
695,2.79
1995,6.46
2622,9.43
2431,8.59
1383,6.83
2907,8.8
316,7.72
2580,8.84
2557,5.46
1692,1.9
1894,0.3
854,5.48
965,2.73
2134,4.47
727,3.79
853,1.35
1929,2.65
1224,1.45
1033,8.91
740,7.94
284,5.92
901,4.3
2617,1.52
2698,1.25
2929,0.44
1151,6.3
1486,2.82
1439,7.49
1881,2.48
1159,2.26
1237,2.82
2468,2.43
2313,4.13
875,0.42
1980,9.68
2398,2.82
2727,2.38
2940,7.01
2539,8.36
2192,1.86
646,4.85
2152,2.09
134,7.69
1434,2.35
