prefix,rate
197,6.63
1391,7.52
2814,9.27
1044,1.03
421,2.76
1925,5.45
640,8.34
1180,2.65
1496,9.44
2791,7.57
2161,3.86
1147,2.63
1934,3.84
2886,5.86
1238,6.39
1893,3.62
2367,5.51
1561,9.98
916,6.4
2360,1.37
2006,7.23
1363,0.12
1386,0.63
2094,4.5
2823,0.31
1433,2.31
2443,4.79
558,6.84
812,0.11
1582,7.86
396,4.25
2125,9.92
2347,2.67
456,0.87
705,6.17
1425,4.24
2550,3.24
2030,5.89
1868,9.26
892,9.92
178,4.56
1932,3.88
2222,3.33
532,7.49
1714,8.27
2130,4.97
113,5.13
745,9.72
2730,1.69
2073,4.1
2640,1.16
106,7.59
293,9.72
1012,2.07
1402,0.57
2181,1.12
1556,7.92
2396,5.33
2249,4.21
132,9.27
1672,4.74
610,4.64
2636,4.41
1321,2.69
1277,6.04
2570,4.41
2755,7.81
1189,3.86
2609,4.33
2962,6.33
2330,5.75
1146,0.76
612,8.5
130,5.56
1986,5.28
1339,5.04
2701,2.55
1973,1.11
662,6.84
354,6.35
2359,3.44
584,5.99
1377,5.51
1597,4.89
1560,7.9
957,7.03
1094,6.18
2305,1.3
656,6.39
709,1.09
2925,8.2
2705,2.32
2709,2.18
1238,2.17
1032,3.92
2305,9.24
226,1.82
2606,9.45
2764,9.33
1371,4.04
855,6.55
2640,8.77
2619,8.49
2839,9.93
1142,8.6
2626,6.92
1794,5.03
2885,2.75
2510,8.96
944,3.85
695,2.28
2766,0.75
2476,5.83
2919,9.59
2032,9.56
204,8.99
1729,7.51
2178,2.0
1700,9.46
1845,7.64
1413,0.56
2255,5.22
353,2.62
2321,9.88
2055,2.32
2658,9.94
1717,8.42
1623,4.03
1031,6.4
839,8.67
379,7.11
1610,8.08
858,3.08
2317,5.42
189,7.47
2606,0.58
2301,2.65
2152,2.77
1388,0.94
141,5.62
871,6.01
2485,1.26
2506,1.42
1657,5.89
2046,8.26
515,8.14
1567,3.0
1155,5.94
275,0.71
1318,3.12
392,1.06
2630,3.65
1325,1.85
357,8.0
640,5.58
1236,2.46
2689,7.18
2939,6.75
2487,4.17
232,7.66
1663,1.16
852,6.66
2553,8.3
1319,4.83
270,1.14
1457,2.44
1976,3.9
1930,8.74
1474,3.23
2719,9.61
2706,0.7
2932,9.06
2886,8.26
2808,8.31
2243,9.15
422,2.99
2680,4.87
1696,0.83
2411,4.83
923,4.25
1213,7.17
966,8.55
764,0.84
2055,1.77
657,5.81
2891,2.32
1698,6.44
1668,1.8
938,7.41
2551,6.72
1154,6.31
102,9.05
1549,2.41
1859,7.39
1087,7.39
1887,9.03
651,5.09
329,4.99
292,9.02
273,0.1
299,7.03
610,5.99
2463,4.2
2265,0.15
1827,9.17
1893,8.17
1684,3.6
900,0.76
226,8.72
1471,3.35
430,3.2
1290,0.74
233,3.54
690,3.83
750,7.23
1690,0.88
2246,1.5
2666,1.49
2206,0.81
592,1.73
1422,4.24
155,6.07
2192,8.18
2521,0.78
2145,2.14
713,8.76
1204,1.38
847,0.78
1775,1.24
2086,5.0
1765,7.8
2852,6.36
1743,1.74
2907,8.8
1867,3.35
2898,4.9
465,4.69
708,7.63
2917,0.67
1034,1.38
1442,3.72
2435,4.07
911,5.46
175,9.27
306,7.39
1662,2.6
2357,7.64
2261,9.94
2285,0.38
2255,5.43
272,7.64
947,3.67
2395,8.85
322,4.57
2365,6.33
2359,4.31
2065,4.68
773,7.98
556,7.92
1982,6.07
162,0.95
1127,0.25
2073,7.55
1493,8.47
1896,0.15
316,3.34
2132,7.49
2394,0.25
774,2.0
1216,9.74
821,0.34
2558,4.79
757,4.98
1509,5.94
1917,2.05
1137,0.72
265,0.94
1869,6.72
268,8.59
1558,8.8
2229,8.76
125,3.28
1342,4.2
1130,3.35
2469,1.2
780,8.61
520,3.79
1281,3.22
654,2.66
255,3.65
2393,3.99
2382,2.51
1750,7.44
1119,3.59
2933,2.52
2448,7.76
396,2.15
472,8.53
784,4.74
1810,7.14
1814,0.89
1406,0.74
2796,1.11
1031,2.12
1217,5.88
2439,8.15
427,4.31
1221,9.73
1456,6.06
2588,8.1
1838,3.23
1491,4.29
1978,6.82
2770,2.68
689,1.62
1176,4.24
2086,1.72
1757,4.57
1740,5.15
561,5.29
2197,9.08
1381,2.44
2522,7.39
2285,2.33
2530,0.75
2160,2.58
103,5.98
2938,8.74
2504,8.45
1006,5.3
2095,5.23
675,4.72
2550,1.9
176,4.49
1728,4.53
1716,8.03
549,9.46
793,3.58
1678,6.62
2290,0.97
2414,0.7
1361,0.39
2151,6.52
2075,6.62
223,2.8
2569,2.46
1831,6.54
2995,5.88
1818,9.38
2278,8.01
371,0.38
284,0.54
2110,8.26
1961,4.82
163,5.67
1311,0.77
2859,8.58
2852,4.12
1942,7.1
579,5.0
2507,2.38
978,2.2
1207,7.85
2872,8.18
569,2.55
1521,2.4
2715,7.92
594,5.3
726,1.18
1025,6.82
2378,2.09
429,0.21
1305,5.45
202,1.9
2900,5.83
2045,3.76
578,5.45
874,4.9
2628,4.46
1788,2.43
1865,3.3
1620,3.3
1953,1.01
1814,6.31
2817,2.01
310,0.66
971,8.88
628,1.2
2725,6.54
1749,0.21
494,5.5
2722,2.65
1189,6.03
1743,7.05
357,8.88
2629,0.41
2193,8.48
2285,2.11
509,2.35
1641,4.66
2021,6.63
2238,9.75
732,2.01
1732,6.27
1076,8.31
1833,9.05
1787,6.51
576,1.87
2686,9.91
1202,1.68
2956,8.37
396,1.62
486,2.69
808,3.8
2123,2.04
2244,3.38
1946,5.44
131,2.35
2641,0.71
2169,6.79
374,5.54
2835,1.07
1833,9.31
1925,2.18
352,4.58
1662,6.51
1301,6.14
763,5.7
2669,10.0
1846,3.15
1841,8.64
1309,7.12
1133,6.07
2307,5.75
119,3.81
1175,0.22
2499,6.37
356,5.13
410,8.89
2086,6.18
2373,2.92
294,3.03
822,6.54
1848,0.86
1185,4.89
2962,6.17
520,4.21
1535,6.29
2935,4.85
635,9.97
1418,7.41
2967,3.7
2997,6.96
2528,3.98
2389,6.03
2510,8.9
2408,8.22
2001,3.31
2631,1.19
2778,0.81
1888,1.93
1122,7.15
2594,0.96
2553,2.19
103,3.26
2631,8.71
2919,7.29
2060,8.18
2964,7.06
939,3.92
2638,7.0
1406,1.04
1708,0.11
2494,7.23
929,4.64
2646,4.34
857,9.86
184,3.94
916,4.46
762,7.29
903,7.32
672,1.39
2251,9.37
747,5.85
976,8.25
1878,1.32
880,2.12
1008,4.02
2871,7.01
408,5.82
745,8.53
864,9.6
1949,7.48
860,0.28
1136,9.37
412,5.93
2797,9.99
1332,2.79
641,6.86
301,3.96
2761,2.23
2987,5.05
1163,0.84
1446,7.37
686,6.37
2002,3.93
1296,3.67
2610,4.91
400,4.05
1576,3.26
1546,1.1
909,0.55
2703,2.81
1245,7.94
1930,9.09
1089,0.25
2852,3.44
2498,8.61
1928,5.83
1329,1.14
2372,7.75
1348,2.96
2266,3.31
2382,1.3
700,7.17
247,0.86
1419,8.08
1629,3.09
276,1.89
2655,1.54
188,0.12
1631,4.63
930,0.38
1919,9.94
2037,4.66
1568,2.04
160,7.66
2493,2.96
1878,2.7
637,1.1
2104,6.81
2726,5.19
1376,0.11
1420,3.95
2477,5.61
351,3.91
124,7.63
2981,0.16
1475,3.77
812,9.61
2892,7.51
1118,4.66
772,6.34
1080,2.86
1276,1.69
729,8.84
1629,9.24
2591,3.94
350,7.72
2717,0.78
2048,1.72
858,3.18
1087,3.69
104,4.73
2136,8.49
459,8.05
2593,0.46
607,4.51
2022,5.12
890,4.26
2852,1.27
2549,2.54
388,0.7
178,1.85
2845,2.03
2937,9.54
139,7.52
2352,0.59
2734,4.98
2593,8.6
1290,6.14
1095,7.26
1725,0.34
1140,8.61
1430,7.23
1727,5.21
1477,3.96
1079,7.09
2747,8.05
308,0.2
679,2.97
654,4.5
2228,7.83
1319,3.26
2576,6.84
2188,7.61
269,1.13
2456,4.05
538,1.37
2706,8.77
200,8.73
1790,3.39
2679,0.37
2484,7.49
150,6.78
2534,7.66
1940,0.3
1886,8.2
1244,0.71
1129,8.1
200,5.41
1504,8.94
292,8.42
1285,4.79
1036,0.88
705,5.51
932,7.13
2647,4.81
833,9.32
2165,8.92
2249,8.19
1381,8.77
415,6.72
1886,7.6
2369,6.86
283,2.14
1827,3.48
2731,9.77
743,9.58
2226,5.14
2041,1.02
1121,6.42
1826,3.22
218,4.58
2466,6.63
1726,7.08
687,9.5
495,1.47
2977,5.57
2421,4.52
1165,7.48
2237,8.29
1949,7.96
2945,8.74
287,4.65
2088,6.17
1811,0.55
2537,9.58
1125,3.82
2985,4.21
1703,6.69
1810,1.16
1321,3.32
2800,0.91
2159,3.81
2841,7.27
1593,5.98
2814,5.86
2959,4.15
1785,5.67
1667,9.08
887,3.73
1620,2.62
799,6.27
1370,1.65
661,3.79
604,0.29
1144,3.81
2495,5.7
1180,1.71
1144,4.58
1098,1.35
1531,9.05
1717,8.12
2213,9.38
1564,4.14
2797,3.55
2651,6.34
1639,9.62
2483,7.03
1669,8.91
434,1.68
2442,4.03
2718,2.87
537,0.89
2011,8.89
1102,7.83
2229,9.35
1017,1.99
2218,0.68
1451,9.79
2874,9.53
976,3.98
2681,0.68
2012,2.03
839,6.14
313,4.59
998,2.92
1095,8.17
663,8.22
708,3.62
941,9.9
1555,1.02
2899,7.39
2354,6.95
1077,1.36
1526,6.16
447,5.53
2246,2.02
2195,3.78
1513,6.97
2283,1.81
1166,3.91
2097,2.11
607,6.47
2547,4.19
1124,4.73
2582,4.54
1384,1.94
1795,2.65
799,0.89
2289,4.95
612,0.92
828,2.11
1183,9.16
1052,7.46
1685,9.23
708,1.07
1808,2.47
431,6.4
2819,6.25
1549,3.83
209,7.5
1736,6.48
1932,2.25
2792,7.13
223,6.7
967,3.29
176,6.34
1860,3.95
2641,2.8
1220,5.26
2734,6.84
2294,1.75
2085,1.57
469,9.94
2211,1.49
548,9.14
139,3.89
874,5.51
1778,3.17
2342,8.15
2245,3.47
1658,3.64
1210,3.46
288,6.59
1567,9.12
1482,7.63
2104,4.87
2612,6.62
1869,7.43
489,4.57
2596,4.36
2086,4.99
599,6.56
1216,1.01
1822,4.16
1869,8.56
1952,8.02
2118,3.66
2287,5.84
2945,9.38
2665,5.99
2751,0.46
2392,4.08
580,5.26
203,1.57
2682,8.42
510,5.19
2329,8.4
1353,4.56
271,4.34
1829,9.31
2714,5.96
1971,7.31
642,7.99
670,9.63
1560,0.7
276,2.85
747,5.57
2144,3.48
2779,2.61
1905,4.37
2244,4.5
1632,1.81
2558,7.05
2742,9.61
1410,7.29
1688,2.94
2385,1.91
2663,7.61
2637,7.99
1845,5.74
1611,3.2
1295,0.48
357,5.86
636,2.46
1525,2.52
300,4.82
2365,1.88
2224,1.51
2029,3.55
575,9.16
513,9.57
2512,0.29
145,1.93
2646,3.86
2462,7.61
2497,9.3
1614,6.94
224,0.69
427,1.41
715,4.66
2231,7.16
457,1.15
2606,4.22
664,9.32
2410,4.93
1521,8.21
1980,0.8
1163,3.01
1216,5.38
1174,2.13
393,4.57
686,5.79
2377,4.46
2546,5.38
258,6.57
1709,0.54
2097,2.18
1274,5.72
445,0.99
1678,0.37
1226,5.7
2475,9.22
1490,8.55
1795,3.16
1788,2.22
2885,9.05
421,1.4
2379,6.4
2634,6.06
1889,6.52
2330,8.47
562,2.23
2426,6.31
2212,0.51
768,3.85
849,0.6
2797,6.8
1580,1.01
1810,5.79
2664,6.1
376,4.45
2804,1.43
921,2.2
292,3.75
643,1.19
2189,7.65
2808,3.01
2086,5.96
1071,2.01
1222,0.39
1737,6.12
2390,7.32
1688,8.02
2155,0.85
1418,9.98
2242,9.95
968,8.85
823,4.37
2025,8.72
1459,3.76
564,9.66
986,7.83
2034,7.32
2183,5.82
2028,7.94
1040,7.73
2207,8.03
2828,2.22
1075,0.95
2159,2.41
130,0.21
812,4.81
1292,2.44
920,4.88
1878,2.85
418,6.72
1359,8.53
1214,2.94
2233,2.35
2527,4.43
475,7.25
1812,8.07
2577,4.39
310,6.15
620,0.2
460,1.74
1046,2.39
2051,6.59
138,3.2
658,4.39
341,4.11
1399,6.57
1530,5.22
1030,7.9
2153,8.27
2605,3.06
2991,8.45
2277,7.15
2289,2.8
372,2.45
1014,9.05
341,1.26
1014,3.01
1392,9.51
940,1.32
1431,4.52
1693,7.23
2021,6.26
1415,2.15
378,4.81
2939,8.12
1205,8.16
2547,3.34
2263,1.58
2492,7.86
2803,3.31
1549,5.56
1761,5.9
2649,2.58
1835,6.7
2982,9.61
1880,8.61
2503,0.36
687,6.52
1590,5.78
213,9.58
1141,0.81
2447,2.23
395,9.7
781,5.55
2421,9.15
537,9.65
2049,0.24
2334,4.48
1253,3.38
2130,8.93
2433,0.76
1137,1.91
1089,2.92
1374,3.19
2815,7.13
2670,5.38
1197,9.8
1118,7.51
973,9.74
1368,2.27
2094,0.62
2427,1.91
2611,0.3
1234,9.02
818,9.59
2922,9.5
1923,3.78
2332,7.83
907,1.62
2823,6.36
707,3.81
2000,7.23
1952,0.84
248,8.2
737,3.07
2061,2.26
500,7.15
1933,2.62
1467,5.88
1525,7.02
1399,2.9
1539,1.9
2777,6.54
2687,9.34
2958,0.5
1448,8.64
1201,0.35
2280,9.88
2830,4.21
960,1.26
2997,9.14
847,5.25
1808,2.3
1030,0.98
2199,9.73
1303,4.53
1948,3.02
1345,7.86
683,3.15
1106,1.1
1521,8.86
2598,7.09
1122,6.07
1785,6.4
2070,9.78
895,0.29
2213,1.04
2962,3.4
1617,6.79
1722,2.16
1731,3.85
2984,8.05
2748,9.63
2244,8.45
1379,4.34
1165,8.18
1431,9.16
1262,5.08
2470,4.68
1823,2.66
1716,9.95
461,7.27
2603,0.93
755,5.6
1823,6.0
835,8.74
162,8.75
364,8.78
1989,9.26
2750,7.0
1945,9.5
2670,8.89
2265,3.74
2765,6.06
2444,2.58
2256,7.35
2475,7.56
2408,1.78
407,4.79
2665,6.51
1011,5.26
1694,2.01
2914,4.4
770,6.91
1034,9.37
432,2.16
2315,0.31
2389,2.09
1894,9.2
2758,5.3
490,6.26
2574,8.67
668,5.09
2251,2.08
235,3.69
1233,8.81
837,6.82
2850,8.77
2923,1.61
2065,3.32
1053,9.65
898,4.97
113,5.62
2139,3.6
1468,1.22
2952,2.33
1228,5.95
962,5.73
1390,1.9
573,8.13
2096,4.64
840,4.66
277,1.09
2852,3.08
759,7.07
426,8.91
2048,2.3
2153,4.51
1840,0.12
1750,8.0
1288,5.38
1243,2.93
1538,9.55
2735,2.79
2835,3.14
2827,3.92
1313,0.82
548,8.26
2748,7.91
1272,3.22
1385,7.41
1929,5.52
2321,5.21
2550,3.74
2457,2.38
2975,0.84
760,4.13
2250,9.67
1896,0.21
2183,8.91
2129,4.88
1251,8.65
1376,8.81
728,0.26
1771,3.35
1332,6.5
573,9.76
2514,8.98
1214,2.08
1940,6.56
950,2.59
855,7.18
1866,6.33
261,0.72
2683,4.3
2778,6.76
753,2.61
2403,9.89
853,9.1
2454,6.24
1100,6.31
951,5.44
1722,3.03
2790,6.65
2213,6.62
1967,0.37
1903,8.46
1492,6.76
517,4.56
1088,8.59
1310,7.06
1452,4.22
2423,8.86
2182,5.29
205,3.04
518,4.74
1095,0.86
2820,5.87
575,4.97
1715,3.44
1929,3.52
2621,1.04
1175,4.04
305,8.09
836,4.34
2303,5.26
315,3.59
1116,8.36
2403,9.64
1500,3.41
380,9.56
2670,2.33
2806,7.56
519,9.37
368,5.7
536,5.89
1103,0.99
1362,8.97
1614,2.69
2765,5.31
2985,4.65
1816,3.02
396,7.55
1721,7.59
132,1.38
309,9.32
283,1.75
537,7.88
1217,5.4
1070,8.95
2773,5.71
2465,0.35
445,3.17
2730,4.39
2170,6.24
400,9.25
336,4.01
1352,9.24
2236,6.2
1784,9.12
1368,9.28
1173,4.56
2140,7.0
684,8.77
1795,5.76
1832,2.82
2139,5.82
2470,2.97
2516,1.33
1599,7.79
1868,7.38
945,5.79
2732,6.31
1237,5.91
2433,8.16
1080,5.81
840,1.61
761,5.28
1280,6.15
1875,4.81
2238,1.35
1622,3.26
2377,2.38
2444,3.55
943,9.49
468,7.95
1615,1.33
2217,3.51
655,8.5
2150,2.17
1996,8.48
136,1.88
1245,4.65
2019,3.21
2261,1.51
2944,6.13
974,0.11
1811,2.17
2029,4.1
114,4.04
328,7.45
1152,7.15
447,4.2
585,3.09
2740,6.23
1722,7.22
770,6.78
1906,2.66
240,3.47
1522,7.21
2521,2.57
2646,5.82
752,9.56
2835,8.02
2322,6.45
522,8.31
1417,1.0
2534,8.45
1312,7.29
1224,7.1
2114,9.92
717,9.8
1697,3.0
1004,3.11
2675,9.13
2486,4.51
2470,6.51
1988,7.96
1454,7.04
403,1.8
2699,4.36
2370,6.88
274,4.94
1715,8.9
2636,8.84
2303,2.08
1928,8.47
227,9.96
443,2.89
2618,8.06
440,7.04
2015,1.55
1087,6.0
2058,0.37
2252,7.1
1134,9.18
1739,3.04
2268,2.05
192,6.36
1905,9.06
328,0.85
2444,2.45
2148,4.75
925,7.85
578,1.92
1065,0.61
2657,4.08
2235,4.86
2330,4.01
518,9.92
1190,8.99
2527,4.78
238,5.14
149,2.76
2392,2.05
1780,5.61
1366,7.84
569,2.86
2274,3.17
426,9.83
2750,6.7
2162,7.05
2378,1.97
490,1.98
2802,0.54
2568,7.56
1392,4.16
2713,3.86
2315,2.57
1316,8.2
645,9.15
2568,6.98
248,5.78
1862,9.52
2672,0.53
249,5.27
360,6.44
2444,8.67
1892,9.06
2174,0.57
835,0.15
1306,8.93
2278,2.85
1851,1.59
599,6.77
2327,6.02
2087,7.83
2512,1.91
2461,0.47
1345,0.57
1759,3.14
1448,9.91
2756,0.65
1361,5.58
1482,9.73
171,1.55
1712,2.18
2316,4.44
809,5.63
257,0.86
1281,3.02
1292,7.86
2000,1.92
1031,2.06
2075,5.72
2440,0.56
2344,4.73
1250,1.83
397,8.53
2466,5.54
1232,0.13
1435,4.72
1672,0.22
878,0.61
2694,0.55
395,8.08
2328,9.43
2031,6.3
1164,7.26
871,0.22
700,0.18
2585,8.83
1972,4.92
1815,0.92
2783,2.67
516,7.85
801,0.2
142,8.3
2801,6.28
425,4.29
162,8.14
2777,0.19
141,5.02
2881,1.76
1801,4.58
2458,9.26
2765,2.41
365,1.42
2549,4.38
1771,1.25
1729,3.44
689,5.38
1332,2.01
1958,8.34
2726,2.54
1622,2.01
254,0.62
1892,2.42
2657,8.15
964,2.1
977,2.63
1895,9.58
1664,7.1
101,4.35
1845,9.88
2375,2.14
390,8.32
1962,7.13
2671,8.21
1168,9.24
1135,7.54
2882,6.46
2189,4.37
375,4.2
1238,8.98
732,4.38
584,0.93
2895,7.22
185,8.5
550,8.36
2722,7.86
2723,3.09
237,2.76
2388,1.19
1735,0.36
723,3.03
1080,5.8
947,5.39
2714,3.39
230,7.84
2141,7.82
523,7.86
357,3.27
2336,0.66
257,0.75
276,6.99
2376,7.53
1537,9.72
1418,3.45
1228,4.46
535,4.39
1932,6.88
1324,6.78
1452,2.04
1533,4.21
1171,8.77
419,8.6
2734,2.25
2042,7.33
2707,8.94
830,5.54
1764,7.81
2186,3.15
1463,1.11
1477,2.26
909,5.65
2234,3.04
988,7.88
1193,7.35
2640,5.91
2168,0.91
462,1.74
351,8.88
1216,1.87
500,7.86
2257,3.84
2908,2.99
2574,9.16
2995,9.38
1640,8.87
752,5.16
1263,6.14
2243,9.98
791,4.29
1464,8.62
2687,8.39
2204,5.52
594,9.23
373,5.11
546,0.6
1388,5.82
371,9.46
2764,7.94
2049,7.98
420,6.59
1391,2.45
771,4.63
577,7.57
1344,4.43
2922,6.34
1261,6.97
2045,0.35
2370,8.82
2553,3.65
2827,8.34
2850,0.86
620,3.26
2365,2.34
1545,8.39
404,3.52
2349,5.21
120,6.32
768,3.64
345,9.02
2490,0.81
1194,5.66
473,9.61
2595,5.93
954,3.26
1546,5.3
1789,4.34
2462,0.37
662,1.92
2889,7.08
2878,5.02
2801,2.78
509,8.0
2235,4.37
2503,5.78
1498,3.93
1231,5.89
625,3.26
2330,4.02
2980,3.83
1310,7.98
1383,4.4
1336,1.3
1491,4.36
560,9.24
1095,5.02
2014,1.12
1071,5.93
1792,6.17
1901,0.81
281,3.75
1032,4.24
1252,5.59
2882,3.27
2152,7.29
1957,3.52
2618,5.57
2364,9.66
214,5.2
1120,7.48
556,5.13
1603,6.9
869,5.39
2779,9.93
1486,4.0
2299,9.67
1539,0.2
195,3.19
2521,7.31
2995,2.71
2041,4.4
1263,3.34
331,1.61
1764,1.77
933,6.92
207,4.25
460,7.84
1494,10.0
578,0.82
1023,3.01
585,8.45
1588,6.89
666,5.91
1772,9.43
1840,0.79
2643,8.34
1191,6.36
413,6.55
1980,3.68
131,7.1
2238,9.92
1717,1.47
2496,7.21
1148,7.9
1927,9.62
332,4.39
1943,4.45
2576,4.49
2667,2.54
1060,6.99
569,2.5
1172,6.57
1902,7.32
2841,2.34
2470,9.48
2265,5.87
551,6.56
1080,6.66
2745,6.28
1610,3.9
2729,3.37
2057,1.2
1699,8.57
1663,1.87
1258,9.8
1975,3.83
528,3.36
2806,8.75
1848,1.61
2710,7.89
339,2.02
2786,2.8
1201,7.06
1253,3.72
662,6.48
2671,8.41
1763,3.21
905,8.04
463,0.57
2824,4.11
1943,0.13
947,5.71
1823,3.49
1864,2.15
1587,8.54
2554,3.79
1327,2.21
2387,0.63
643,3.09
1242,5.3
1785,6.67
1906,0.97
548,5.77
879,0.93
2789,0.3
1601,9.62
2002,0.43
341,8.28
2057,7.29
179,3.13
170,0.97
2131,5.08
2689,1.77
2919,9.5
415,5.15
2359,6.76
1222,8.02
1611,5.59
2493,6.95
315,8.02
1542,3.87
1212,8.97
908,5.61
2699,2.54
1209,2.74
936,4.04
1876,3.9
2341,4.07
2771,9.86
441,6.96
2786,1.03
2054,2.83
813,3.93
2314,5.82
967,2.74
941,0.81
171,8.22
1414,8.14
1323,0.75
2065,7.48
797,6.25
732,3.6
290,7.31
882,2.65
1388,5.51
1911,1.66
2991,8.79
858,5.49
1764,7.58
763,3.38
2138,6.72
2035,6.16
2526,4.63
477,5.84
2911,4.54
1198,3.79
1569,7.44
781,5.06
372,7.84
1374,3.95
309,1.71
1022,6.88
676,6.23
354,8.7
387,7.96
1364,9.15
1481,9.03
211,8.3
856,8.1
2560,2.04
889,7.1
2367,6.71
2647,4.57
2316,1.91
2799,3.11
937,2.85
259,0.46
2185,4.23
1673,1.85
319,6.55
1336,5.15
872,3.28
755,8.07
1202,6.82
1629,8.68
1266,9.08
794,9.66
988,9.58
2138,2.11
2604,4.06
2948,0.28
506,0.44
278,8.44
1740,4.54
2677,4.91
2110,8.81
2397,3.65
1909,8.51
2428,9.16
1663,7.9
1775,2.47
2934,3.08
718,6.55
2278,3.29
1310,7.06
1128,3.17
2367,9.94
2834,1.92
1270,8.35
1153,4.87
483,9.46
2779,2.68
163,7.83
1703,6.09
2222,7.09
1018,3.3
1666,9.79
2189,8.42
1080,2.19
2920,9.0
2365,3.99
1868,0.55
144,8.75
1566,9.74
2406,2.18
1625,1.83
2308,2.72
2304,6.53
745,3.05
2140,0.23
325,5.53
1556,9.16
2219,3.53
1059,5.96
2022,1.95
2814,5.36
2837,0.22
1364,5.61
2298,1.53
2376,5.0
2341,6.41
229,4.36
791,8.12
218,6.48
1920,4.74
2935,9.45
2944,6.05
139,5.74
1330,9.85
2803,0.36
444,9.75
887,7.71
2792,9.99
970,2.77
2430,7.21
2805,5.17
2293,5.15
2201,8.27
608,5.56
2168,5.11
454,1.63
1675,8.92
102,0.66
2484,3.48
2847,6.48
596,2.33
1727,4.46
1996,3.62
2661,3.74
986,5.74
881,8.46
1966,1.62
2040,7.75
416,0.72
1905,5.57
587,1.75
1510,9.17
1088,6.65
2112,7.22
2100,0.57
375,6.23
2168,5.73
605,6.83
595,8.77
1387,0.63
122,2.96
391,9.42
2558,2.52
607,8.24
617,3.93
116,6.15
1326,3.79
820,4.27
2056,7.17
457,6.83
1212,8.27
1114,9.41
249,4.93
219,6.68
1331,6.33
2030,0.89
1516,5.41
1561,8.83
2659,8.76
2206,3.7
1549,7.36
1959,7.03
1222,7.47
895,4.1
1493,5.08
2433,0.94
2974,4.53
2398,9.28
2919,6.62
2879,0.21
1086,6.38
2254,4.52
2607,2.66
1368,9.69
1255,8.1
2137,5.47
1276,5.56
1400,7.79
