prefix,rate
1841,1.07
167,9.06
1802,4.78
566,7.77
277,7.9
2607,4.96
1868,5.98
217,5.02
2353,8.01
319,7.26
214,2.62
604,9.43
479,5.57
2852,2.28
1173,2.85
2300,2.47
2813,2.26
2401,1.42
2353,4.28
1425,1.13
2246,5.15
1666,5.2
1125,6.53
1908,8.99
2484,1.96
796,8.16
1356,9.19
2516,7.95
1829,8.61
2545,2.66
1738,2.56
1542,1.56
615,3.22
2908,8.58
1425,7.74
2483,5.21
1556,0.57
2904,1.18
1213,9.98
929,0.13
345,4.48
525,4.88
562,9.68
379,5.46
1950,4.04
2967,3.55
379,9.13
1295,4.17
789,7.72
1930,6.53
1343,1.53
372,7.6
2592,9.71
1159,7.54
2315,1.14
1018,8.86
2305,3.07
1533,1.33
140,9.57
935,3.84
2015,4.59
1414,2.03
2763,6.46
2265,7.98
2960,2.12
1853,6.62
1891,9.29
2535,0.61
1394,0.81
2608,0.95
1037,5.78
133,2.49
730,8.48
2332,1.38
856,9.24
883,7.38
1291,8.66
2861,2.7
886,4.36
1498,5.52
995,2.18
2302,1.4
1463,7.87
1573,6.72
2472,7.98
2308,0.15
1498,2.3
2662,6.82
2652,4.0
1110,8.42
2818,4.03
1595,7.51
2243,0.67
2739,5.68
484,9.21
1454,2.49
1556,5.91
2879,0.52
2004,9.89
2502,6.34
1846,6.49
211,5.59
2420,3.91
281,5.6
1485,3.56
1689,2.36
2136,2.4
796,0.45
2161,3.05
1806,3.26
2238,7.08
806,7.65
1451,9.94
2881,3.83
1085,5.34
1451,7.93
1944,8.25
1989,7.23
2666,1.5
2180,9.96
2739,3.76
1865,7.38
2999,7.02
1836,9.41
1379,8.45
2974,2.18
2790,8.09
2155,9.93
1795,5.13
2565,0.78
2006,5.62
471,0.45
1733,8.04
531,2.4
1376,0.72
1451,5.56
2340,2.72
2450,3.46
2089,1.39
2167,8.0
2917,6.36
2724,7.63
1371,3.38
1349,7.21
2282,1.39
2464,3.47
2375,2.19
884,5.61
362,0.85
969,3.29
999,10.0
2214,4.95
271,2.24
695,0.35
940,0.45
835,5.85
2844,3.93
847,0.96
2232,8.16
2423,6.19
2276,1.29
881,4.99
1694,7.95
2691,6.23
1622,9.2
104,1.0
1550,1.32
2298,0.78
875,1.15
383,3.83
368,9.02
1366,3.44
1990,8.83
1870,9.68
2085,5.86
2437,1.22
1710,1.84
1366,7.68
2839,2.96
1937,4.69
1626,0.63
691,1.48
2728,8.35
2047,3.12
1111,4.25
1344,5.22
356,7.49
2359,9.94
767,8.11
1739,4.61
1512,4.09
409,4.05
2801,9.67
364,2.11
1752,0.56
1874,2.5
855,4.56
1206,0.33
621,3.06
1389,6.62
1947,5.57
2780,6.79
172,1.13
1175,2.45
1717,0.74
2207,9.32
2921,5.53
2571,1.15
539,4.14
271,4.57
1977,7.83
815,2.82
1028,0.93
1145,4.55
2989,6.44
2204,8.73
287,6.1
2550,9.74
857,6.34
804,8.85
2941,0.37
1121,9.92
209,9.8
851,3.23
2153,9.51
2992,7.45
1491,1.56
842,4.75
242,9.08
2885,2.96
2530,4.96
2400,3.36
1283,5.72
2989,1.11
2534,1.47
1340,9.53
1917,1.27
2592,3.51
885,9.8
766,2.33
1114,0.66
2662,8.35
2661,5.57
807,6.83
2330,5.47
2690,9.21
210,3.49
1333,9.15
1887,9.59
2607,4.6
1339,6.1
1331,4.0
2950,7.86
1646,4.74
972,3.5
2265,1.91
2362,9.86
2171,2.03
162,9.43
2087,7.54
1686,0.29
2953,5.21
2698,5.51
815,3.97
2714,4.87
1614,6.22
2988,9.03
1159,2.08
193,9.13
1660,4.55
893,4.77
758,0.51
914,1.8
2933,3.75
2285,8.97
2231,7.88
2599,8.03
1213,9.38
2971,6.09
2421,4.38
2618,7.4
1161,7.95
1710,0.71
2774,7.65
1660,6.91
2776,4.79
2758,3.54
410,2.71
2272,3.84
1314,9.47
1407,7.47
2576,2.77
2188,2.33
1752,7.12
1080,8.89
2280,1.16
2378,6.16
120,4.13
1965,1.4
2142,0.34
349,5.63
256,5.13
2969,2.59
2957,1.89
2123,9.06
2279,6.21
179,6.55
1218,4.74
2642,7.13
1430,1.77
1797,5.36
240,8.26
1750,4.0
2757,4.5
1217,8.23
696,2.63
1652,7.02
1677,7.98
2766,6.92
2290,4.3
2093,8.63
432,7.65
1069,1.45
1790,3.05
1799,2.6
240,6.91
243,6.33
2678,1.49
1401,2.02
2393,1.3
1209,2.88
368,3.33
337,6.91
642,5.63
2505,6.04
771,5.01
762,6.62
1462,5.8
453,1.83
2941,9.96
2588,9.75
1140,4.31
2259,4.6
2600,6.78
2562,1.79
1172,0.42
367,5.82
207,8.47
400,2.79
1832,7.72
318,5.28
2845,8.67
1321,2.9
457,8.3
1631,4.43
2012,3.77
1812,8.63
431,6.03
385,7.1
1137,5.62
507,9.69
2272,8.93
2747,7.5
113,5.43
691,5.6
467,7.54
1841,8.16
1450,2.97
308,5.45
1096,5.08
1441,8.23
1080,3.85
667,8.69
2554,8.63
343,9.09
2593,9.75
1205,6.81
300,2.29
1978,6.6
1011,7.56
371,3.68
1427,7.4
707,2.37
2142,4.55
457,7.31
1405,6.56
1459,7.13
1567,9.56
1856,5.16
2882,4.86
1680,3.88
1913,6.56
2285,7.28
2097,7.39
1151,8.41
409,0.81
1328,0.15
1123,7.73
242,4.19
2483,3.84
1075,3.51
1875,9.02
694,8.4
2892,7.73
1555,4.62
1666,7.57
2346,1.91
1853,6.53
633,6.66
314,9.34
947,4.89
1473,9.13
2081,7.77
708,1.78
614,0.35
801,7.55
1668,4.67
2762,0.98
2548,6.34
2215,6.75
330,5.85
1013,1.88
2798,4.1
2142,5.88
498,4.09
751,7.82
1618,8.64
1464,0.83
1664,0.87
2530,9.46
1778,4.51
2857,5.14
2771,0.96
1213,4.79
1382,5.46
274,8.72
1314,0.52
331,1.63
1727,2.24
1185,4.25
419,7.91
2780,2.56
861,1.7
970,4.58
1715,7.66
1624,8.87
2593,6.03
2706,6.63
624,2.67
2067,5.23
205,3.3
1179,6.74
1823,3.52
1667,3.07
479,8.23
1805,4.36
2909,7.05
1399,9.41
2316,7.6
918,7.51
2913,2.7
2054,5.86
2326,2.59
1904,9.96
1474,0.64
1867,3.79
572,8.26
1170,8.57
1191,3.56
861,2.1
1429,4.79
1018,8.12
2539,2.2
1365,1.03
2196,5.56
2405,5.77
1854,8.33
2905,4.34
102,9.95
683,3.78
1874,9.9
2720,6.3
847,0.88
2291,3.33
726,1.28
1467,0.17
2933,9.66
1447,6.28
1233,4.5
885,3.71
2030,8.77
382,5.98
1767,5.8
206,6.46
1963,5.0
508,1.24
1674,5.87
970,5.47
647,6.76
158,6.54
256,1.03
1221,1.52
886,1.94
750,8.33
900,5.66
1423,4.66
1921,3.82
1802,4.95
1248,4.78
1968,7.78
2548,7.63
408,8.18
2168,7.98
2372,3.71
2471,4.45
648,0.86
1354,5.65
1366,5.86
2897,5.76
959,2.93
2864,8.73
1355,5.59
2625,5.28
1583,5.27
1903,4.23
204,1.18
1457,8.24
396,1.68
1412,2.1
2978,0.44
2504,6.68
215,6.18
1315,3.02
1275,8.32
2890,4.85
1713,4.17
850,9.77
133,5.82
1210,8.12
2995,8.31
1793,9.0
2747,3.49
1397,8.3
1874,5.05
1183,9.73
2475,9.83
2448,5.51
261,4.66
1939,5.49
1949,7.99
1177,7.13
889,5.21
884,8.11
1652,9.89
681,1.31
478,9.48
417,8.53
879,5.72
1733,2.29
1742,9.02
634,1.65
690,2.69
2324,4.5
371,2.19
261,8.43
164,7.37
1078,9.67
1518,9.53
2362,6.43
936,4.93
2695,1.9
1887,9.68
1957,6.05
2400,0.97
644,6.84
1128,3.04
816,6.14
1368,2.26
1740,9.85
2354,7.17
712,7.6
1314,4.61
872,6.6
1660,9.54
1311,10.0
2239,1.86
2317,0.66
2836,7.7
2872,8.42
777,3.59
666,9.84
1595,7.89
2817,9.84
194,6.9
1501,1.59
1300,7.08
1174,8.96
1457,0.36
643,3.29
603,9.24
2223,9.14
548,2.44
1467,4.65
2095,1.23
781,9.91
565,6.42
184,9.41
2965,2.76
585,1.02
1185,1.68
2549,8.34
2449,5.86
1508,9.13
890,9.05
858,1.72
909,2.94
1849,8.75
278,9.21
1089,6.09
1689,0.23
2248,5.79
1974,6.64
2101,9.73
2411,1.01
2515,8.81
1879,4.48
105,5.84
2393,8.43
2830,0.66
2847,2.09
1349,1.22
2255,6.14
2497,3.76
1226,7.96
1137,6.42
2987,9.98
1765,2.15
2921,5.2
2290,1.45
773,9.93
1903,0.34
1902,9.49
1686,6.07
2575,1.75
2513,0.3
248,5.3
2198,9.13
1369,4.54
2954,4.7
1054,7.47
720,9.0
1053,1.48
1430,7.34
1633,5.57
301,4.43
2501,4.51
838,7.99
1731,1.14
1729,3.5
128,0.28
2284,2.99
2945,4.43
2039,5.56
1262,5.63
2263,5.58
250,9.92
825,3.31
2772,1.49
2808,4.95
438,4.92
167,2.76
138,8.9
1846,2.59
257,0.91
1760,0.25
1813,9.82
665,1.38
1922,5.33
445,8.69
224,4.87
821,4.02
1001,1.09
2020,0.68
1932,9.43
2150,5.64
604,4.97
685,1.11
2220,2.73
1113,9.9
2869,0.43
265,3.62
2132,6.07
346,6.98
100,0.74
2495,4.27
1872,9.32
2500,4.64
2844,2.66
2421,0.69
1784,5.35
325,5.9
1096,3.93
768,4.47
1617,8.58
903,3.26
617,5.9
2934,7.98
907,1.47
696,8.48
2623,9.18
2536,4.16
2596,6.1
1246,5.48
1228,6.26
2567,1.26
1976,9.35
869,2.18
1760,0.28
2417,1.2
298,9.39
2149,4.68
2011,3.7
1109,5.45
842,6.65
181,7.01
1547,3.02
2821,4.69
1725,2.83
2978,8.19
1307,0.35
2032,5.48
1144,8.72
2779,3.92
557,8.29
613,3.04
1115,1.94
2770,9.27
995,3.05
2566,3.85
2112,8.76
618,7.1
2810,1.11
963,0.98
1380,9.47
2198,8.01
688,2.51
773,0.87
2019,5.98
2286,5.35
520,4.06
750,5.47
2382,4.23
641,6.02
868,4.65
2631,7.58
2925,1.87
198,0.68
158,1.7
2789,2.95
1910,3.42
1835,2.81
1446,7.0
911,6.39
1645,6.76
1738,4.51
1311,5.03
401,2.5
851,0.11
2683,2.08
2022,2.55
411,5.34
1616,8.31
2551,7.48
2609,8.65
1320,1.15
2266,4.02
568,3.62
1495,6.07
2972,7.07
2830,2.16
2931,1.6
1095,8.87
1897,9.13
1358,6.94
548,0.7
1278,3.29
2864,7.24
2257,9.03
1741,0.49
2184,3.56
2806,0.8
1153,2.06
2138,1.63
1394,6.39
2036,1.11
1659,2.94
1154,7.83
2486,2.55
2019,8.73
211,9.08
605,5.72
1415,8.92
1608,1.8
1606,1.53
535,5.84
1795,9.36
207,5.06
1332,1.04
2363,4.7
482,7.46
2287,6.45
409,9.53
1592,4.48
2215,5.02
2943,3.53
1355,8.99
2774,2.96
1505,2.29
367,6.54
1719,7.68
1872,3.3
106,3.87
2786,0.97
2568,7.98
2964,3.63
640,0.88
1570,9.38
1310,1.12
642,1.18
2978,2.07
1835,6.36
2544,7.53
977,9.01
1803,1.02
2980,6.77
2192,0.45
1336,1.63
2728,1.29
1795,4.06
1912,9.55
510,4.64
1064,4.99
610,9.35
208,4.88
1555,5.18
1050,5.49
598,7.23
1634,2.53
2690,3.59
2761,7.64
812,5.8
2856,1.01
1829,6.99
2846,9.11
2963,7.58
2543,9.85
2237,3.64
1280,7.18
1761,9.41
530,3.88
2297,3.21
760,7.46
438,8.0
1557,3.8
2805,5.83
213,3.82
442,5.63
583,2.25
1238,9.75
311,7.0
2458,7.65
1399,0.25
1774,4.1
1129,8.64
2360,1.68
694,8.65
1903,0.32
1201,0.34
244,2.59
1814,9.81
267,4.57
1389,9.53
826,0.33
949,8.6
1663,9.32
2466,1.9
1956,7.67
936,7.67
600,0.19
1279,6.31
1832,2.46
1034,7.5
1509,3.55
824,7.54
375,8.31
1266,2.57
1476,6.77
2129,4.82
273,4.89
2669,9.36
2214,1.86
500,2.19
1270,7.79
2458,0.39
2445,9.26
2113,4.24
2530,5.52
608,1.64
266,1.54
279,4.57
2267,5.34
2323,8.23
2187,4.75
1020,2.78
2657,5.55
1835,7.24
2196,1.08
984,7.29
677,9.79
2222,2.29
1634,5.07
2549,8.98
1999,4.97
2414,6.4
1126,9.83
1079,2.81
1884,2.14
2041,5.22
2296,5.31
1691,8.52
2491,2.76
2149,6.61
2569,1.58
1548,3.27
1339,5.08
1823,8.74
1259,0.81
1049,8.17
1982,3.62
2712,5.69
1757,4.51
947,1.89
552,3.85
1294,3.83
196,2.6
318,6.23
596,4.62
2198,1.84
1993,3.17
2642,8.66
2204,5.92
185,9.05
2462,7.86
2610,5.3
200,8.5
1134,8.41
2296,1.6
1547,8.27
375,7.48
1651,5.03
192,0.11
767,8.79
1448,0.67
2981,9.67
1427,8.12
172,6.9
344,2.12
1615,2.96
541,2.38
2720,0.92
2732,9.88
2263,5.73
2578,9.97
2105,7.29
2060,5.75
238,5.38
2284,8.15
1055,5.81
1356,1.12
2977,5.56
355,0.21
1852,2.25
438,1.32
2080,8.53
2581,7.06
546,3.27
2242,7.48
1810,6.53
2786,8.33
517,8.55
510,5.12
1507,2.94
1932,2.21
1895,8.69
2528,0.52
2454,7.03
2204,4.34
2186,6.77
2738,1.2
2092,2.54
2142,5.62
2419,4.59
1160,7.73
692,2.06
2356,8.49
1298,2.23
1737,4.86
2073,4.41
1155,7.42
1266,4.65
184,0.47
2517,8.38
1050,1.78
449,6.63
1749,1.9
2339,6.21
1268,2.03
291,4.46
220,3.56
445,8.79
1120,1.18
161,2.79
2257,3.7
2193,4.02
2890,8.26
1212,5.98
512,7.23
1326,7.85
2881,2.91
2085,4.92
275,3.42
1047,6.12
2197,7.26
2340,3.52
2307,6.53
222,9.28
2708,1.23
2490,9.4
481,2.27
1266,7.45
1228,9.36
1546,4.3
1729,9.41
1382,9.41
2333,4.17
365,5.16
623,5.27
2936,4.15
480,6.5
2546,2.3
1056,0.84
1799,8.97
2218,7.36
1184,1.28
288,3.22
1325,6.42
336,9.54
2608,2.67
1618,2.93
670,1.5
2957,1.15
1666,3.21
631,6.43
2537,7.97
966,2.55
770,7.23
247,8.15
1967,7.43
2290,0.2
2653,0.96
1133,1.46
1180,6.42
2289,3.36
1336,4.87
2855,1.0
689,7.89
362,1.02
2770,3.5
1121,9.66
628,1.51
690,2.92
330,5.06
2717,8.33
397,2.46
2691,0.56
318,5.09
2736,2.79
702,5.98
1775,3.71
855,9.74
1999,9.36
2772,6.49
500,7.2
1006,6.34
468,4.93
1583,1.98
2995,9.43
466,6.32
2076,6.58
1292,3.23
1933,1.93
2815,9.69
1533,9.93
294,2.66
1801,2.87
2480,7.86
1677,3.26
148,9.68
2196,0.97
1858,1.11
545,6.98
2193,4.23
2987,9.51
2470,8.34
2048,8.95
1799,2.1
949,0.71
589,4.55
201,2.72
2034,4.79
2020,1.73
1326,6.1
178,7.5
1868,2.99
306,3.2
1903,5.79
1752,1.31
228,0.52
672,2.45
2828,4.98
2555,0.27
847,4.42
2856,5.02
201,4.78
1017,3.66
1834,3.92
481,1.54
1546,5.77
2098,3.11
1247,8.51
314,4.23
1726,2.03
2580,5.24
630,8.75
795,1.47
564,3.71
1240,6.91
1253,1.95
2354,1.07
2372,7.69
274,9.58
1553,9.7
146,8.35
2258,7.29
2855,5.99
402,2.36
587,9.57
652,2.49
447,7.21
1001,1.92
2594,9.57
1734,8.94
2270,6.3
1554,6.3
566,4.45
634,3.37
113,7.53
2615,4.27
2460,0.94
1742,9.8
2873,0.26
604,5.06
1453,3.04
1650,1.43
139,8.1
2800,5.99
1642,9.72
2160,2.46
155,8.41
1899,5.21
2210,8.32
753,0.69
364,9.1
427,7.14
1723,7.85
977,2.88
528,2.39
2953,2.99
558,2.41
2637,4.25
814,9.47
1963,3.95
1493,0.3
2594,5.76
2593,4.88
431,7.6
1061,2.86
2975,8.95
747,4.35
2551,8.1
1281,6.75
2422,0.75
2282,5.25
822,9.98
2985,7.6
1912,1.36
1781,8.94
820,5.09
1806,5.46
1772,4.91
2253,4.21
379,1.78
864,9.64
1428,5.94
1082,2.78
565,4.9
1662,9.36
1564,6.58
2982,2.74
