prefix,rate
1555,5.67
1782,7.26
1860,5.13
2344,6.38
2540,0.54
1507,3.23
1348,5.14
1142,5.13
2016,9.99
1595,8.79
1244,9.77
2619,2.54
371,7.65
1722,5.21
783,6.59
2765,3.44
2074,0.39
2071,5.68
2547,9.71
1127,5.13
1997,4.07
1015,7.01
2732,3.71
737,2.17
1087,5.19
2401,9.22
1719,4.54
1200,5.1
1567,9.03
264,9.43
409,4.17
1853,7.43
223,5.83
540,8.43
352,5.49
2444,9.3
2350,2.41
1982,1.84
1118,5.77
2454,0.41
2547,5.23
1730,0.7
1282,0.14
642,0.2
2701,7.78
2771,4.8
1825,7.59
1867,6.68
438,3.72
551,5.25
1573,4.79
1217,0.85
2849,3.21
987,6.97
2004,9.31
1943,4.44
1791,6.02
2106,6.55
1363,3.7
590,7.08
548,6.19
2353,6.67
1713,7.57
2318,7.48
340,4.36
1993,0.37
2885,4.46
2282,5.99
1807,8.29
2864,0.59
143,9.67
1258,5.27
1029,2.36
2608,3.82
1666,9.17
2946,9.3
699,1.56
142,2.37
640,0.71
655,8.33
751,3.08
806,3.12
1072,7.59
2164,6.48
1842,2.33
2679,6.33
2813,0.37
2824,4.72
2111,5.64
1320,6.75
937,5.98
482,0.55
1259,8.97
2787,8.08
2553,6.14
1061,8.1
1944,0.42
590,2.38
1110,5.57
1755,5.81
1104,3.07
2954,3.9
2958,0.73
2450,5.66
487,8.28
370,9.02
108,6.9
1786,6.68
424,8.27
195,6.61
2701,7.03
2767,3.48
1567,2.18
2951,2.87
2451,8.09
647,3.98
1099,0.16
1433,0.43
856,7.84
514,3.66
423,7.2
509,1.45
2861,8.56
140,8.41
877,8.09
807,2.94
2489,2.18
1918,4.09
867,4.35
317,9.67
1321,3.26
176,8.32
2949,3.45
1732,4.88
2499,8.98
406,6.25
1859,1.1
728,9.27
1020,8.44
854,9.69
2554,1.87
1035,5.48
1655,3.59
780,5.99
2239,5.67
1222,8.47
2549,9.7
1883,2.69
1200,0.86
1275,5.21
814,7.5
2505,0.37
2631,6.01
2526,3.88
340,3.61
690,7.5
960,7.35
658,3.5
2881,2.68
715,8.79
1021,1.53
531,4.21
1141,8.86
1179,2.27
419,0.16
551,2.81
1425,1.85
2215,1.86
515,9.97
651,9.41
2941,8.04
1598,0.65
702,2.85
1935,2.08
1167,2.47
2618,7.65
1476,8.26
1570,5.85
1115,0.13
1747,7.56
1036,3.43
2349,2.12
729,1.39
2973,1.66
2294,4.95
2592,4.81
1193,2.1
1781,4.26
1448,7.38
1353,5.59
870,1.44
1110,3.32
577,5.21
890,4.33
641,1.31
2791,4.02
2824,1.9
313,1.28
2213,8.51
357,0.75
1532,5.26
1046,5.3
2620,1.83
1210,1.63
2297,5.23
381,5.53
1412,5.15
584,5.42
2162,4.97
711,8.22
145,2.9
828,4.56
1609,9.05
489,6.39
2218,4.28
1438,0.69
1179,0.25
1586,0.85
1303,1.41
467,4.45
1245,2.48
1910,1.48
665,6.41
1358,9.81
2087,1.2
1546,2.2
2552,1.7
1981,3.53
793,6.0
2267,3.51
2701,2.9
154,8.13
2656,9.85
1982,5.06
2644,9.8
2855,7.81
2599,1.33
2908,3.91
337,0.96
247,8.07
2649,3.19
627,7.92
2914,4.35
200,7.23
439,1.71
165,5.05
296,5.02
634,7.23
296,1.78
2427,0.46
841,7.66
2036,2.61
2631,2.98
1932,9.48
2313,3.4
2413,5.38
2889,7.29
1938,8.64
2216,8.87
1447,7.36
1936,6.13
2211,1.99
512,0.57
2670,9.1
561,3.7
2258,1.69
2090,2.77
452,5.72
1171,8.85
806,5.96
1385,8.39
2796,6.83
2079,1.97
448,1.62
652,1.39
1652,2.14
451,2.52
1882,2.27
2322,5.96
2877,8.41
2520,4.84
2675,1.95
1544,3.33
859,2.38
1910,8.09
1045,0.93
1619,5.45
1484,4.43
1299,7.12
2430,6.21
2490,5.97
1662,6.85
1708,4.91
2283,6.49
980,8.89
1744,8.07
2507,1.87
2690,1.43
254,9.48
2756,5.63
2820,2.36
2151,7.52
737,2.57
2994,3.97
2913,0.68
2098,0.92
2461,0.15
1840,6.03
1741,3.5
927,7.1
2181,5.03
1066,5.64
1840,6.08
996,4.91
2919,9.29
2765,1.08
2878,2.5
1407,1.88
2878,9.36
2859,0.38
1833,3.34
1882,9.58
1669,3.49
1583,0.5
598,2.03
2587,8.18
2848,4.51
1554,1.56
2385,5.52
1311,8.27
2380,1.51
142,7.51
2171,1.34
2475,1.99
2159,4.41
680,4.86
341,2.78
480,7.28
2406,3.49
2044,7.73
2460,6.94
1911,1.41
2964,0.86
1769,4.68
532,2.74
2390,9.81
1080,6.91
2790,4.58
953,9.06
1800,1.11
2726,9.58
1853,0.22
1258,1.81
2553,1.49
1360,2.85
1593,8.24
1063,6.02
747,0.25
2433,0.49
2357,2.93
968,5.42
2292,9.47
909,4.32
2207,8.73
1011,5.03
1143,6.92
1094,9.77
1944,2.57
1914,5.66
2047,5.19
1905,5.16
1684,0.47
1207,3.93
2926,5.37
1635,6.55
1716,4.98
1819,8.17
1586,8.58
2088,3.3
680,5.06
221,7.29
2351,4.27
450,4.4
222,1.03
1546,4.46
1890,9.64
1716,0.65
1131,8.75
2634,8.32
2582,0.87
2285,2.13
265,3.76
2298,9.03
2087,1.83
2478,8.26
1771,7.43
1123,6.79
653,9.35
612,0.47
2695,8.3
1872,3.28
1565,8.13
1560,9.43
1746,0.97
1400,0.52
527,6.42
2344,1.57
1100,5.57
2344,9.26
2199,8.28
1017,5.84
2239,5.34
2721,6.04
637,7.99
1492,9.82
2065,0.51
1819,2.3
754,5.05
2463,9.73
421,7.72
2009,4.96
2194,7.83
2481,3.47
407,7.62
564,1.32
1048,3.92
307,8.69
2033,8.99
2331,8.26
2699,9.42
2546,2.05
1350,7.61
1672,1.08
2502,6.74
1864,1.34
1663,1.76
2733,8.39
1105,8.6
2141,3.72
2486,1.56
2173,3.92
1576,1.42
1586,2.08
1631,8.85
905,4.9
736,2.51
2282,6.93
1027,1.4
2541,3.31
1827,7.9
2341,3.37
1047,5.16
2764,4.87
1142,4.22
2142,0.98
496,9.68
1578,8.82
2940,4.69
1362,0.27
2658,1.69
338,0.9
532,7.01
2358,1.73
915,7.56
2990,3.21
1672,2.16
2411,1.69
1203,6.22
2544,6.34
2761,6.17
1030,2.22
759,7.89
2518,7.67
2534,3.11
1882,5.73
2716,5.17
1622,1.54
2982,4.94
1881,1.12
126,6.61
2691,8.98
1595,9.99
1049,4.0
719,4.93
1571,8.09
285,9.13
1567,2.27
165,4.2
1283,9.54
2168,9.32
1254,2.91
2967,8.13
1714,6.84
2321,4.27
1593,7.56
457,5.38
965,6.26
2368,1.82
2227,6.58
2403,7.19
2363,4.83
301,3.48
1683,3.85
2206,7.61
620,4.85
1593,4.77
2615,8.85
1662,5.76
1028,9.28
152,1.83
1966,2.84
2632,2.87
1299,8.3
101,8.41
1107,9.8
2685,9.29
615,1.12
1768,3.68
1872,0.81
695,7.46
2374,2.71
581,5.61
1449,3.03
954,8.06
1150,1.48
552,9.7
1167,8.47
626,7.81
2969,4.65
684,5.21
1771,3.87
1497,5.68
218,5.27
2906,6.65
2331,3.56
2961,6.74
2469,5.39
2585,9.92
1544,7.5
2670,2.99
2413,9.46
700,4.49
122,3.52
1882,6.65
1680,1.7
2926,9.8
2381,1.52
1366,1.37
1167,2.99
2991,1.8
2045,5.45
2025,8.62
2721,3.77
1552,9.85
1860,2.72
1770,4.57
1115,0.65
2582,4.11
2076,0.13
2880,3.47
720,2.71
1513,4.77
2460,4.28
245,8.96
2298,0.11
2749,8.82
2223,4.37
1271,5.78
2451,9.41
1447,1.4
1571,8.81
2858,2.56
977,5.54
1268,3.55
810,5.1
2211,3.34
1883,2.42
2625,6.43
2916,4.89
1868,0.22
2658,6.83
2666,8.26
1185,5.05
1188,2.35
1968,6.48
2556,4.32
2989,5.95
1977,8.51
2519,1.88
2261,8.13
1131,6.39
688,4.9
652,5.41
1610,1.55
538,0.42
2749,9.73
862,8.61
1488,4.97
1497,8.66
870,2.69
2594,8.53
2845,5.57
483,4.01
539,1.28
805,9.52
2783,2.36
2388,0.62
596,7.07
2802,4.26
920,7.35
1623,1.58
542,1.04
1919,9.07
2273,2.01
1515,7.25
2756,1.45
1832,5.51
1014,3.18
519,6.25
808,9.28
1060,4.42
1448,6.2
1807,0.31
1933,5.82
391,5.05
699,4.96
2939,4.26
2970,8.16
1832,3.66
1894,8.78
2701,9.5
1965,0.99
2000,6.34
2419,9.09
2818,3.2
1805,1.6
1992,6.06
1022,3.17
1660,6.9
2415,7.16
1835,8.68
1375,2.43
1395,8.04
2598,2.65
2146,4.98
460,2.71
1322,1.17
2351,7.32
2326,9.44
791,3.47
1028,2.02
2577,6.65
1177,5.97
2490,8.49
293,7.56
2706,7.32
2957,1.24
687,9.44
1273,4.36
2477,8.33
2155,9.93
2813,3.86
1171,1.81
1354,2.45
2305,9.1
2299,5.5
1837,7.83
1508,6.69
2065,4.57
1919,0.73
1906,6.92
2261,9.75
182,3.25
2100,3.81
461,2.39
1194,6.77
2982,8.12
2590,0.93
560,4.87
2268,6.07
1660,6.9
2984,6.9
2019,8.71
800,0.19
734,6.35
2913,3.75
1930,9.91
135,4.65
1664,5.11
471,9.76
746,1.5
742,4.64
2070,7.59
240,2.07
1003,3.11
1842,1.47
2045,0.36
2339,9.55
2840,8.05
1458,5.35
1861,7.19
1459,6.99
1046,0.67
1807,8.29
890,3.98
1954,6.97
620,7.05
1204,1.02
668,1.34
2241,3.35
2996,5.65
954,7.52
873,4.66
275,6.85
616,0.43
1054,7.02
1922,6.15
1381,2.02
1035,7.04
399,2.53
120,1.73
2989,4.58
1814,6.14
1582,1.22
2302,9.92
2573,1.81
1700,5.56
463,9.59
2593,4.43
687,8.68
614,2.81
1037,5.13
1950,4.51
713,8.36
684,3.82
2289,9.94
1894,7.97
297,9.36
2831,5.23
613,8.59
1653,8.06
2942,0.8
2035,2.63
2389,0.18
1503,3.16
2105,6.06
1314,1.74
1054,1.55
1277,3.95
2394,5.05
1338,5.72
1969,4.6
1330,6.0
2114,5.2
1094,6.42
186,0.48
1139,3.04
910,2.65
2412,5.58
2180,5.74
1817,4.97
2573,0.84
1945,1.94
281,7.94
288,7.93
1426,1.83
541,4.48
2199,2.21
2606,6.66
1682,3.58
2897,4.0
941,5.61
2038,1.41
149,7.19
1428,7.19
1923,7.64
2618,1.11
986,2.31
259,1.75
2263,1.74
242,1.43
1138,2.87
1967,0.84
2613,9.45
1279,8.39
2430,5.5
2036,7.23
578,1.86
2040,7.7
1753,6.65
617,4.8
891,4.62
615,8.56
332,3.51
1423,8.33
283,4.0
285,5.33
2927,6.87
1295,5.3
1178,5.58
1358,6.33
1163,1.34
782,4.12
2639,4.66
2637,4.46
2667,0.25
2180,5.19
2358,6.98
2861,8.62
2093,2.24
425,0.71
497,7.45
2070,9.01
2317,6.26
1472,3.39
204,2.35
398,1.78
2467,8.96
762,4.95
1549,6.76
344,5.71
2530,4.85
2654,6.75
313,4.11
1951,8.09
2796,1.37
1926,9.59
1729,5.93
2717,8.39
1305,2.83
2179,4.06
2329,5.5
1278,5.73
1240,7.16
2161,2.31
1677,8.39
1532,7.05
1533,2.29
832,2.54
2029,3.67
2464,0.57
2358,5.19
349,4.01
1769,7.67
1984,9.59
1274,4.72
1525,7.3
726,4.4
1801,7.81
1632,2.8
1295,9.51
1239,9.04
1326,2.4
2754,9.53
2322,4.62
2441,3.31
661,5.8
206,7.82
1644,6.78
1141,6.6
2236,3.94
171,2.45
2543,9.14
2351,2.36
1752,3.51
2170,9.89
2840,7.97
2651,2.07
2726,2.37
2330,5.5
975,9.34
1340,8.76
1266,3.0
913,5.21
1116,0.23
1044,4.83
2642,5.38
1026,2.22
916,0.32
317,5.02
2522,7.5
2094,2.04
2348,1.21
1731,4.32
1612,7.58
224,4.24
2266,4.78
1059,3.22
1125,2.55
1672,3.32
1355,7.79
1135,5.78
1697,5.58
365,5.84
2198,8.91
1191,4.33
687,1.68
2229,7.1
2407,1.07
2144,9.36
1631,8.53
1186,1.15
1761,6.75
1709,4.91
2202,1.6
2508,3.23
1595,5.27
2067,5.99
860,8.93
924,7.13
1955,2.34
1870,8.57
2022,5.7
2448,2.11
2941,3.88
2209,0.29
2910,4.71
2898,1.46
756,0.6
214,9.47
1555,0.85
984,8.14
983,4.45
1045,9.14
2197,4.72
2652,2.36
2814,9.89
1994,2.15
1923,3.19
2384,6.75
239,1.31
2210,7.71
548,4.87
488,8.1
1102,1.11
148,4.5
2368,8.61
1924,4.12
2600,6.45
1010,5.24
1779,4.02
275,2.19
1447,2.08
2182,4.56
1342,2.36
1485,3.53
376,1.62
782,5.14
2964,5.54
2007,6.65
483,3.79
2776,1.86
473,4.48
1965,1.88
1709,9.99
1551,8.81
2789,3.13
1407,9.64
2942,6.12
732,3.13
1424,9.14
161,2.97
1178,5.19
2888,1.82
2657,0.93
1303,6.77
1288,7.64
1193,4.52
2539,8.03
2218,6.09
897,8.89
1124,2.3
244,9.3
750,9.43
171,4.83
2261,0.44
1577,8.31
280,9.37
2287,5.07
2282,7.99
1484,1.14
2942,1.7
1693,7.96
1912,4.61
653,6.47
2135,0.75
2811,3.76
369,1.52
699,5.15
525,8.36
1708,1.36
2586,9.0
2911,6.7
1860,8.08
1485,1.38
759,8.63
1227,3.53
2158,4.73
931,6.83
1062,3.98
316,1.23
2767,6.49
2086,4.32
878,7.57
1401,8.32
1278,3.39
1793,3.57
2746,5.73
2956,5.93
858,8.46
531,7.21
2289,4.16
572,5.3
2127,5.06
2414,9.89
924,6.06
1158,4.4
2324,3.89
2597,9.06
2461,3.32
330,8.88
1735,2.67
584,0.62
2992,4.79
1217,7.35
2181,8.14
801,3.65
377,5.91
2210,7.78
2086,2.04
331,3.12
1631,4.6
461,1.1
1681,1.76
1190,8.28
1768,9.1
878,7.11
2637,0.62
2759,8.97
1750,5.09
2848,5.28
2894,1.22
762,5.15
196,4.88
1182,0.64
402,0.93
421,3.6
2135,8.3
344,4.02
414,8.99
2067,2.59
734,0.47
1583,6.48
2949,1.38
2640,0.22
2713,3.94
974,4.36
1756,9.85
603,9.06
2728,4.49
1742,6.56
2792,9.54
2056,1.98
144,2.1
396,4.2
296,7.07
2497,4.85
2421,1.05
2394,8.41
991,6.44
365,3.01
1191,9.2
2047,8.94
2013,9.01
1501,6.52
1576,3.35
223,9.78
550,8.23
1680,0.48
1985,1.56
1212,1.74
2820,4.15
485,3.38
2433,0.45
306,3.98
1695,8.54
951,0.31
344,7.18
1221,5.63
1857,6.6
617,5.6
911,4.56
868,0.44
505,5.23
1536,1.7
485,7.09
2642,8.04
1117,4.19
1647,3.86
590,2.09
1567,9.25
1246,5.52
1268,2.16
1211,8.0
1627,6.16
2274,0.57
1889,3.13
616,9.51
121,9.56
2868,4.47
2220,4.34
1996,3.03
178,3.36
2213,4.64
1843,3.99
182,6.55
2210,1.35
1745,4.03
370,8.5
651,8.06
2365,7.31
748,5.47
2861,5.35
1836,2.29
1414,4.86
1676,3.14
2415,2.05
977,3.23
2094,2.13
2491,9.77
253,8.27
1409,1.49
2413,0.51
2917,1.85
315,3.59
574,3.55
1455,9.83
116,9.03
2817,5.97
1804,6.11
2613,9.57
1602,4.75
1179,7.33
2131,9.73
1434,4.72
1894,7.76
1411,4.2
2166,2.92
