prefix,rate
461,5.92
682,2.23
760,4.25
1720,3.31
1517,5.08
1725,1.45
2841,5.73
794,0.81
907,7.82
298,6.9
2756,6.72
2149,3.22
1563,0.54
500,5.15
2810,7.2
490,5.29
1986,7.6
1848,7.72
1701,8.72
1237,7.51
2888,7.32
1739,8.94
2068,7.12
653,4.03
311,7.88
1037,5.24
248,1.63
757,2.43
2472,9.39
2353,8.85
2442,7.13
1187,2.04
636,2.75
2116,9.32
2465,5.3
2921,5.17
2567,9.27
746,0.39
221,8.25
2502,3.7
508,9.41
963,9.4
1313,9.06
1275,6.3
2291,6.37
1909,6.35
1247,0.52
1203,6.24
515,8.19
2285,6.75
300,3.13
1485,7.96
2821,4.51
1775,5.83
1932,7.48
1306,7.22
1137,8.54
624,7.72
693,8.26
992,2.82
1840,5.48
126,4.2
2727,1.39
781,0.71
2947,5.46
551,2.35
1548,7.69
2861,2.87
2829,0.79
2887,1.95
1831,1.33
395,6.67
200,6.57
139,9.59
2320,0.11
524,3.31
1106,0.47
1911,6.43
1917,6.64
2417,9.53
1271,4.96
443,9.17
1756,8.27
1670,7.27
1537,5.82
1471,1.7
1163,1.75
2979,6.21
2222,7.5
1062,9.66
1238,2.56
161,1.78
1097,6.34
2582,1.19
1898,6.5
1659,5.68
359,9.33
1219,1.08
944,1.96
1160,9.24
1182,9.06
501,6.36
321,9.3
578,6.69
1218,4.67
2832,1.11
1804,4.25
2471,5.56
1977,3.11
185,6.12
2937,7.6
1226,0.58
2256,2.58
1267,2.36
2037,0.77
1700,3.37
2465,3.09
871,5.99
2906,4.48
1656,6.68
1304,3.83
2620,6.5
2831,3.48
1596,9.35
767,0.85
1746,6.05
2348,3.88
2077,6.14
2364,5.33
1101,4.37
2699,8.21
468,1.07
1923,5.21
713,0.12
776,6.69
508,6.09
1545,8.15
2704,0.44
2575,8.59
1454,2.6
2001,8.18
1257,7.54
420,6.28
2917,7.45
1033,6.46
2514,6.14
1075,4.18
994,2.4
1688,4.98
2518,3.31
1678,1.27
1239,7.81
2103,2.63
843,9.46
1991,2.69
1596,2.9
2360,7.62
1695,0.87
1477,3.93
1519,0.83
251,4.42
1853,8.3
2462,2.1
1424,3.79
351,8.86
942,5.42
1225,3.31
1139,2.52
603,1.89
1910,9.82
1624,2.7
2310,7.01
2011,6.94
2103,6.42
1969,3.64
1502,2.6
2563,9.64
1979,8.47
358,4.98
1636,1.68
1417,8.72
2651,1.49
261,9.76
2741,8.4
2863,5.99
2714,5.21
592,5.16
677,5.25
1591,8.07
2851,3.19
2398,9.88
1977,8.77
2443,1.17
1675,5.9
2573,8.0
259,1.26
2957,6.95
2156,7.45
1529,0.58
2699,7.74
1422,4.27
1150,5.88
2942,6.06
1316,2.07
1360,1.09
2123,9.59
2336,0.66
2071,0.48
2486,2.75
1416,0.25
926,0.52
1596,4.01
2117,5.51
1088,4.35
1374,2.5
241,1.72
1078,5.68
156,0.29
157,3.45
114,6.23
975,8.73
1460,8.59
2611,4.22
1760,5.3
877,8.46
2589,0.51
374,4.71
1181,1.58
2088,1.34
2596,6.4
1961,4.52
1683,4.12
1513,9.37
2059,6.86
507,6.33
549,7.97
2283,4.57
1383,1.61
1818,5.45
1746,6.53
2361,2.91
2319,4.92
459,3.93
1107,3.14
1751,9.28
758,2.07
2537,2.09
1867,9.0
1963,1.81
572,7.34
1026,2.37
2091,7.39
2618,5.89
1711,0.91
1588,9.46
1852,4.79
770,3.69
2830,5.07
1970,3.12
895,5.64
2218,1.9
137,2.87
1662,0.12
1433,6.23
2579,2.55
2564,8.99
1659,3.66
824,4.45
1576,2.9
1186,7.81
535,1.03
2325,2.85
957,2.97
997,4.77
1836,4.17
2237,5.58
2535,4.09
390,8.78
146,4.39
177,0.87
517,8.65
723,9.96
455,9.44
809,6.11
1199,9.95
973,0.22
2778,7.46
2937,9.6
299,6.26
273,1.87
951,3.71
706,2.35
1454,9.49
1824,2.16
2342,2.35
2441,2.42
1192,9.47
1828,0.7
2254,1.36
1014,0.81
198,3.21
1441,5.67
2292,9.72
2668,8.22
201,6.65
1080,2.48
1234,5.12
851,8.14
2463,6.98
307,0.22
1933,4.19
1997,9.8
2334,6.91
2948,1.57
674,7.82
1274,0.51
2111,8.21
1078,8.91
1437,8.73
2318,7.96
1569,7.25
1373,6.52
1196,9.19
2156,6.76
2401,2.78
2875,3.53
2392,1.51
728,5.09
2639,5.83
515,1.62
2471,8.53
1142,1.04
2710,7.7
2760,2.8
2431,7.15
873,3.95
302,1.62
2486,0.84
1652,0.88
2244,8.58
863,2.82
2516,1.51
522,4.65
2467,4.52
1855,9.41
1556,5.21
575,9.48
1879,8.87
1312,1.07
1472,5.75
2806,6.6
2266,4.12
249,0.73
1873,0.22
658,4.35
1881,1.18
1984,1.89
2854,8.07
1432,4.96
673,2.58
1082,9.46
238,5.28
2580,4.61
2556,8.48
1095,2.57
690,0.15
2557,2.37
1679,2.88
2529,4.92
2079,0.57
990,2.25
787,7.86
124,5.65
423,3.7
2341,6.88
1273,1.13
2450,0.67
2310,5.41
2455,9.85
1230,2.88
2973,6.11
2438,5.9
2980,1.36
745,4.99
2746,2.13
2498,1.17
259,1.04
120,2.02
1882,8.97
2075,2.29
1820,0.96
1912,4.99
1532,7.68
2352,7.49
174,5.33
575,1.11
363,4.64
950,1.82
1071,6.3
2072,3.61
1036,1.11
2817,0.74
2882,9.85
1207,9.07
420,0.33
1673,8.64
2245,2.88
2945,8.05
2004,3.06
1822,9.0
2600,5.15
780,2.57
530,2.79
645,5.94
237,8.62
1925,0.28
1705,2.05
1678,4.34
1463,1.67
1152,0.7
2771,2.92
1447,9.04
2310,7.88
2191,4.2
1275,8.4
208,0.81
2326,0.68
2448,2.34
2547,5.68
1598,1.96
549,8.87
2761,6.95
1942,8.31
1364,6.47
2020,7.34
2145,7.27
197,3.01
2018,6.94
914,8.05
2580,7.2
1961,5.78
684,3.06
1474,9.17
1899,9.81
1886,5.8
850,4.68
1834,2.31
225,3.59
272,7.39
1894,1.06
1602,2.56
1397,1.73
904,9.87
1002,1.79
1922,3.4
2466,4.59
1243,8.35
1826,1.63
1449,9.9
2122,6.18
1977,2.86
422,6.08
2679,1.15
2070,7.77
626,4.39
2458,0.46
630,3.28
230,9.87
2983,6.3
2904,6.71
742,1.91
2772,8.55
693,9.24
912,9.63
2027,2.74
1120,0.82
1425,5.87
2858,9.52
465,6.1
305,9.25
979,4.41
2940,2.19
1347,6.54
2561,5.6
2061,1.42
1653,8.5
1415,5.87
1807,4.5
2986,8.01
527,0.91
814,8.82
1167,8.66
1232,7.15
2960,6.93
2826,4.33
1318,4.23
451,9.49
2531,3.07
1293,6.91
2662,8.51
1785,5.69
703,0.28
390,7.72
554,3.89
2653,0.99
1584,7.45
1981,6.57
1236,5.07
2299,1.65
1246,2.75
2305,5.78
2931,3.94
144,5.15
2819,8.81
1068,5.84
879,5.43
185,1.15
2566,3.29
934,0.67
2932,2.29
1135,1.1
2599,8.66
2896,3.01
2917,1.5
1056,9.43
2209,4.93
1556,3.48
2849,1.46
1413,7.71
1374,6.58
336,6.48
1019,0.55
2787,5.74
559,1.37
971,5.96
1097,6.13
2969,9.0
329,3.17
2880,9.55
1699,4.68
629,1.51
1811,2.47
1745,5.18
610,9.03
2145,6.14
2290,5.35
2679,5.56
2428,2.12
634,1.48
1772,3.7
2907,5.64
323,8.26
2823,8.07
301,9.47
2060,3.9
174,4.29
1912,6.09
2351,1.14
1120,6.76
380,6.21
2290,1.6
1224,0.32
1662,2.52
2905,1.52
235,1.36
2904,2.19
491,7.24
2249,1.39
1324,8.5
2218,5.95
2365,5.58
1544,0.29
1879,1.27
2059,7.84
704,6.87
2515,3.76
753,2.98
1297,6.16
751,7.61
1030,7.83
2270,9.86
1723,3.26
1355,8.96
2213,7.23
1760,7.68
1828,3.11
2701,1.54
920,4.49
1570,2.91
1600,9.32
657,0.94
1023,1.83
758,3.28
2570,0.74
782,6.76
1555,7.45
2345,9.57
2302,0.54
1155,9.99
2663,9.53
966,7.84
1472,3.72
1127,5.4
2991,2.58
1313,0.2
2187,7.13
2944,3.27
217,6.13
1254,6.03
1513,0.65
1556,4.4
1991,6.04
2753,0.11
478,1.16
1093,3.38
2289,3.01
930,0.81
616,6.02
2372,8.33
2257,4.89
1873,6.8
995,5.21
650,4.33
1700,5.95
424,5.86
2382,8.29
1949,4.49
921,9.04
2790,1.84
696,0.59
856,9.61
1683,4.76
2448,8.07
2556,7.9
2587,3.24
2646,5.31
236,4.65
2958,7.08
1718,2.01
2909,2.62
1076,6.51
323,3.58
2637,4.19
1337,7.6
2995,3.15
1406,1.73
2152,8.69
594,0.62
293,5.54
1908,1.8
2992,0.77
2144,4.74
2564,9.24
2833,5.92
2745,1.46
1484,8.63
366,9.7
554,3.08
735,1.35
2479,7.02
1491,3.55
476,0.95
293,2.24
674,2.51
778,6.5
1984,0.21
852,3.94
2374,6.91
1992,8.21
1875,3.68
1382,4.83
919,3.22
1540,0.39
576,2.54
320,8.02
612,1.44
303,4.81
709,3.51
2629,8.27
1758,6.64
952,6.82
306,2.2
2697,2.03
2376,0.54
2377,3.08
2450,3.39
376,4.63
2517,0.27
726,0.54
2281,0.32
1567,5.59
639,1.99
495,6.91
812,9.86
313,7.8
144,9.12
2636,6.37
571,5.69
696,5.57
389,8.65
2719,4.59
874,7.69
2127,3.27
583,4.81
2542,2.0
2115,4.36
641,7.04
157,0.65
2082,2.2
1221,5.61
801,8.63
838,5.26
1497,6.09
350,5.95
1899,4.99
620,0.6
2226,6.53
1111,6.15
813,7.06
1822,4.01
1161,0.69
320,1.71
1736,0.88
1238,4.28
406,0.82
1823,3.75
1658,6.99
1903,2.54
1301,0.57
2691,8.19
1724,2.5
582,0.22
1573,6.37
2520,5.4
417,8.11
389,4.59
212,9.52
2651,2.65
512,4.42
2330,1.61
2793,6.28
1866,0.98
1010,9.97
344,3.31
1125,4.85
2380,3.87
1218,6.78
565,2.36
2444,1.07
1710,8.14
1878,7.6
2420,1.7
1188,2.58
688,0.28
324,8.93
2382,7.83
887,1.44
1112,6.1
2458,9.78
1626,3.48
1445,4.72
2338,1.41
360,0.52
161,2.39
588,4.92
2354,3.78
2027,8.5
2935,9.77
2999,7.35
415,0.94
1260,3.97
1075,1.23
2636,5.31
2335,3.93
2503,2.83
420,0.91
1619,8.04
2227,2.59
2467,9.14
281,3.97
2830,1.19
1632,5.26
2409,4.38
2198,3.02
928,8.34
1637,1.99
502,4.87
440,5.65
2562,0.67
2608,6.92
1440,3.34
2544,8.08
1889,1.21
2572,8.75
1601,7.38
2139,0.95
1259,4.17
2770,6.4
511,0.44
684,8.14
2543,7.65
2508,7.99
1853,6.67
2738,6.92
722,1.99
888,3.82
2499,4.67
598,4.55
705,5.11
1331,4.88
2638,2.15
623,7.77
1663,9.97
2950,3.87
463,4.8
1067,1.26
951,2.73
1443,8.35
288,9.82
690,0.82
1446,5.17
225,2.02
490,5.48
780,9.3
323,9.6
362,8.45
1999,5.18
1085,6.76
2150,9.57
1033,8.56
1481,6.6
2224,0.73
1555,6.71
856,7.65
1551,3.22
237,9.16
450,3.83
1884,1.25
2250,3.23
1574,4.96
1886,0.88
1042,7.17
1688,0.79
2018,2.09
2428,3.51
240,7.01
673,2.47
2837,6.27
2902,3.38
1434,9.17
1210,8.81
1604,1.9
1671,4.64
1314,8.81
1653,0.78
2441,1.45
2533,8.73
1923,3.6
1874,1.33
1050,2.49
1590,2.53
652,1.14
2706,0.24
2208,3.41
2727,1.1
1855,7.57
1050,0.61
2943,1.93
694,8.35
1924,5.31
1872,4.75
1730,5.61
2478,6.4
1083,6.26
955,3.73
2729,7.88
1149,2.85
922,1.21
2428,1.6
976,5.85
2261,8.35
1705,2.41
2456,7.88
432,7.86
2894,1.67
954,3.23
334,8.01
2119,9.62
873,1.62
2750,7.58
2994,6.84
384,7.81
296,5.16
204,5.3
1405,0.75
1436,6.86
929,6.43
2032,3.46
1676,1.05
1131,2.47
946,7.79
430,9.82
1668,9.06
1047,4.88
841,6.48
2224,3.87
1922,4.88
2913,0.94
1296,1.39
2851,7.7
2684,7.96
1733,8.72
1342,4.68
1749,3.33
1995,5.74
1696,4.87
2695,5.17
280,7.51
1230,4.68
1740,2.98
1000,8.36
425,1.02
1326,0.37
2477,2.07
1120,5.17
784,9.22
239,9.09
1262,5.33
1188,7.08
255,9.01
1062,7.23
1314,5.71
2721,9.88
839,7.19
1300,5.96
1165,1.24
2181,9.79
810,6.43
2234,5.03
1379,3.17
2682,4.84
2404,6.79
283,6.2
184,4.47
2798,9.59
829,9.8
1632,3.74
2146,8.24
1455,6.43
597,5.03
2329,4.51
1201,7.32
2732,2.87
2348,3.38
195,9.03
1569,7.2
1778,2.8
2588,7.3
2977,4.47
146,9.21
2332,0.47
1834,3.46
496,1.97
2231,2.85
2716,1.48
2460,1.83
2789,9.52
1985,1.34
1408,3.03
1285,9.42
2555,2.01
1509,1.98
2629,9.08
2289,7.96
1483,7.12
1952,8.22
1143,2.21
1381,3.91
1220,4.77
2013,4.38
1837,9.15
150,1.16
1862,6.99
1655,4.73
118,2.11
542,0.51
206,1.05
1645,2.33
1910,0.7
908,5.91
2288,1.89
2717,1.75
2050,6.99
878,7.56
1244,8.11
2829,7.59
618,9.09
870,6.21
2751,0.22
2432,5.46
1114,0.53
1013,4.18
1123,2.28
2116,1.89
1863,6.87
1982,6.33
240,7.23
360,1.39
1297,3.93
2329,8.1
869,6.11
2797,6.23
119,3.37
2514,3.86
2375,5.42
1874,4.54
1558,9.11
1671,9.07
2575,6.93
597,9.37
657,8.34
2611,2.96
2056,5.24
1962,7.82
1326,8.25
1735,3.9
1922,7.97
211,5.74
1156,4.74
2999,4.38
312,6.39
2372,6.02
1713,6.48
2050,1.34
2549,7.93
2272,7.03
818,9.19
713,9.95
1674,6.43
324,1.63
695,1.58
2808,2.25
571,5.05
2845,6.56
2947,6.95
2637,8.54
2219,0.33
1949,9.49
2386,4.91
2488,2.92
1018,0.23
1193,8.63
2736,9.13
2192,5.08
1369,5.15
2381,6.91
594,6.57
1023,9.94
1381,2.57
2306,2.51
971,2.76
2442,0.53
774,6.56
1540,0.94
1773,8.7
355,8.29
2645,3.11
1621,7.17
1355,4.86
2921,3.71
1351,5.74
1898,3.73
1751,7.0
1159,4.42
2981,3.53
2413,5.75
2281,1.4
2876,6.52
1611,7.2
2190,1.19
281,3.67
2279,4.46
1747,9.8
1115,4.63
1015,4.42
731,4.48
1980,3.63
615,7.15
2999,9.87
1505,2.69
445,3.62
2312,8.19
999,9.64
1991,10.0
2477,6.95
2208,3.46
1860,4.01
1996,6.27
128,9.64
2727,1.9
1784,2.41
2562,1.74
1389,1.92
1934,7.86
2659,7.24
909,6.75
843,1.08
949,2.81
1798,6.64
1861,4.86
654,8.57
1755,4.38
1183,8.49
638,1.84
1064,8.04
178,0.37
1391,5.49
650,0.37
1108,8.12
2701,1.88
889,7.05
855,0.37
2390,3.79
2442,5.72
172,6.75
1480,1.33
408,9.36
1017,5.18
1874,9.55
2320,4.23
2397,8.35
732,8.92
581,4.36
2856,9.29
1440,0.92
421,0.66
1469,8.49
1578,9.26
1149,5.09
2037,1.7
493,8.26
1987,4.04
2565,6.46
903,4.2
2987,6.56
2405,9.98
817,0.54
1286,6.02
1383,5.12
2399,5.14
2195,5.0
1735,5.32
677,1.01
1816,8.31
421,4.77
725,0.18
2924,5.54
2202,6.6
2961,4.27
929,3.14
1832,7.89
2594,8.26
759,4.39
646,8.4
441,7.13
2253,5.15
2320,6.03
2911,2.92
710,4.7
2737,1.34
744,1.65
1746,7.39
793,0.25
1648,4.65
1476,3.55
210,0.72
2589,7.93
2709,2.93
2583,1.87
765,2.13
983,8.62
2128,3.78
264,0.19
2707,4.83
1411,9.87
1325,4.27
858,6.23
1189,2.12
2437,5.51
1026,9.83
2313,9.21
878,4.3
1934,6.6
1520,4.19
2572,8.97
655,0.92
2973,6.02
2426,1.49
351,5.39
472,7.78
1261,6.85
2677,7.7
935,1.92
2712,4.29
924,7.76
205,5.26
2698,5.56
527,9.81
583,5.22
950,2.77
1773,4.38
2134,7.82
1154,9.8
1823,4.08
285,7.76
2857,8.93
1589,7.82
152,5.07
220,7.35
1445,5.04
817,2.21
480,9.62
839,2.32
2242,3.76
1236,0.98
821,4.32
2053,5.99
159,6.41
1773,1.23
1517,6.59
2801,1.32
313,1.74
946,1.88
2876,0.51
999,1.51
749,7.43
2278,7.59
835,5.48
2295,5.5
2545,1.68
912,0.96
2543,9.7
622,2.41
1979,0.63
2644,2.08
395,4.69
231,8.05
1344,0.52
1163,2.42
2616,5.57
1694,7.21
627,7.74
1680,9.82
284,4.67
2872,2.58
2172,9.1
1528,1.36
2050,7.29
1782,7.64
1515,9.1
984,5.89
2049,6.17
1669,3.9
361,9.5
1749,7.07
1574,3.18
1490,9.13
357,8.77
1521,8.22
1350,1.78
1082,3.9
171,9.13
1367,7.67
890,8.48
381,5.39
2739,8.27
2406,4.07
916,8.86
2217,3.47
875,9.71
251,8.26
2477,2.8
921,9.27
2414,7.82
1480,0.44
1198,5.66
2816,2.5
2883,1.73
1923,2.61
2710,6.73
1394,2.8
2052,2.73
1062,5.3
2887,7.68
691,6.06
1069,3.35
233,6.57
1075,2.49
1456,5.77
665,1.12
530,8.53
395,9.86
784,4.39
1496,7.88
2733,7.79
2576,1.69
1415,8.81
1443,4.67
2983,1.69
2055,2.85
2492,1.46
788,6.24
2642,8.07
2864,8.54
2476,9.29
726,8.02
2768,8.13
2111,1.87
728,2.3
1226,4.41
2768,6.36
1370,1.63
1714,9.23
1412,3.58
135,7.21
2690,8.55
1733,8.33
2494,7.61
295,0.84
250,5.43
2763,9.69
1204,8.74
588,6.02
1254,6.53
1142,6.56
1132,1.01
1699,1.0
589,6.64
1782,5.22
870,3.71
2153,1.72
2666,8.81
2703,7.98
2491,9.86
1961,5.44
1658,3.56
2907,5.1
1610,8.75
240,3.66
2729,2.86
1455,9.55
2724,5.89
2736,8.18
1896,6.02
2349,2.85
356,3.56
1727,4.32
2246,3.28
440,8.52
122,9.71
2126,8.42
1045,3.72
2813,2.24
2053,6.38
2209,5.33
1836,2.77
2246,9.38
832,8.06
1298,5.38
2842,5.79
477,0.47
1636,3.4
601,4.26
1928,4.93
188,1.04
291,8.14
1581,7.73
1106,5.4
1945,5.46
778,3.49
2981,5.42
290,6.66
1329,6.84
210,1.61
2009,3.63
633,7.85
328,1.84
1506,0.41
2550,7.72
2329,0.23
1542,4.39
1491,8.58
2091,0.9
2010,0.27
2988,9.55
163,7.01
539,8.74
2481,6.05
812,1.18
987,9.82
272,2.45
1624,6.14
2444,0.44
2305,9.78
594,9.5
1485,7.45
905,0.31
2482,7.15
1917,3.07
594,9.74
1952,1.87
2391,9.84
469,5.41
1484,7.62
2419,0.24
2509,7.39
735,3.0
1352,0.51
1170,6.35
1210,8.03
1104,1.07
1015,7.3
1632,4.28
2746,4.07
875,6.13
1240,3.1
1066,9.72
1473,4.64
2921,1.73
295,6.22
1743,8.14
722,5.32
1771,1.87
1704,0.48
500,5.44
1736,5.72
173,1.49
507,7.47
1371,0.42
2751,5.57
2076,9.5
1720,7.51
817,3.98
1413,6.77
2788,7.85
1640,6.76
2832,3.62
2416,2.77
2710,9.03
1256,6.57
675,4.63
2289,9.6
1007,6.91
1741,7.67
976,7.38
2093,5.81
2076,9.28
1309,2.98
1489,5.27
1145,1.36
1297,5.4
2498,2.68
1162,0.91
1241,0.85
2513,5.96
638,2.3
2806,4.13
2256,7.32
2479,8.34
494,6.04
1046,6.16
1585,7.57
2210,8.55
2150,4.11
1744,5.63
1396,4.92
489,0.99
2054,3.04
1366,6.23
2751,8.15
1621,5.22
1483,5.79
636,5.07
2444,0.33
2105,3.04
1489,2.03
513,5.25
705,0.13
1711,0.11
2021,7.45
408,6.71
1671,9.06
2136,9.55
2502,9.81
1460,3.42
2392,3.69
2342,5.45
2342,6.92
1208,5.17
427,8.09
826,5.0
2477,3.92
943,3.58
715,6.19
1329,6.27
1928,3.61
1514,9.79
2528,1.13
774,7.46
575,3.0
1213,3.33
2336,6.14
1363,4.08
2140,7.98
475,4.47
233,7.41
1552,4.5
635,9.1
2692,9.22
751,3.71
2442,9.67
766,7.18
673,4.27
134,5.56
203,2.16
592,9.6
2706,0.25
1750,1.92
1807,9.3
1940,0.26
1884,1.81
2477,3.53
2552,0.17
2038,9.68
1104,1.39
2275,5.45
690,0.44
2734,3.45
2646,6.41
1457,6.68
2766,5.93
288,1.74
1866,4.83
1055,8.51
581,6.38
1848,0.56
