prefix,rate
998,5.51
257,9.98
2325,4.86
1756,5.82
438,4.77
1346,7.66
2688,6.3
2859,1.36
1646,5.99
1272,1.72
990,2.66
1689,9.29
2713,0.32
1298,7.02
219,4.06
1091,3.58
1682,9.7
2722,1.28
410,9.48
183,5.57
1148,1.85
2040,2.0
2107,6.42
1171,2.27
1665,0.27
1144,4.32
1948,4.33
2426,5.22
2754,9.56
1575,0.13
1571,6.1
1476,9.92
2632,6.1
2455,1.38
596,1.21
685,9.13
2601,9.55
2298,0.84
709,9.83
819,8.32
491,7.65
379,2.99
2306,4.64
507,8.06
2572,8.71
460,9.59
2953,0.9
555,0.96
1588,6.34
1472,1.53
2528,5.44
1272,2.69
635,8.02
556,4.34
1260,9.62
2688,3.03
1006,4.19
1383,6.85
2589,8.05
768,9.91
193,6.21
664,9.39
2982,4.71
2952,3.72
2168,8.37
1363,0.32
2983,1.54
722,5.53
1266,9.81
2049,1.4
1283,8.1
445,1.82
2680,1.2
863,4.89
1958,5.75
1247,1.55
581,5.5
2189,5.2
551,6.35
2573,2.47
529,5.78
193,2.45
1837,7.35
2640,6.67
156,6.82
2127,6.07
438,9.61
1465,8.64
731,5.3
1948,2.76
2764,7.01
2608,7.38
250,6.87
2881,7.62
684,5.59
2338,2.17
664,7.91
222,9.3
1121,6.32
2976,1.82
1325,7.96
255,4.75
1644,2.07
2550,7.33
2521,5.93
1083,1.66
2710,9.61
744,8.74
194,1.49
2067,9.04
1237,3.57
2875,7.29
798,2.43
479,5.04
498,1.43
2256,7.68
2554,6.97
2961,1.11
1391,7.7
342,4.86
2583,3.41
1819,2.41
1540,9.96
2668,6.88
775,9.41
1945,9.24
2183,8.25
1442,1.55
446,1.72
351,9.78
2597,7.29
983,3.18
1534,1.03
1198,1.08
2794,4.19
844,2.34
1952,9.74
1581,0.58
2586,9.56
1490,9.58
1450,0.12
1920,4.4
1174,1.74
1259,2.03
1625,5.28
1964,9.82
1197,0.59
1931,5.25
249,2.41
926,5.89
2334,0.7
1838,4.66
288,1.02
444,2.06
171,7.24
2454,0.43
459,0.84
1181,0.17
1530,1.06
418,1.62
1853,7.09
2329,2.48
1727,2.57
895,8.61
2421,4.96
1254,5.36
2170,7.45
1774,0.91
2124,8.43
2559,8.36
626,6.92
2306,6.63
625,6.99
492,9.33
261,8.72
802,5.1
576,1.47
2407,1.8
1116,9.05
2604,2.49
599,8.09
1299,3.61
1033,7.57
2703,0.69
285,8.39
1020,4.16
2279,3.08
2559,9.9
1936,4.73
715,7.74
1734,7.42
157,5.52
2418,0.49
1629,6.21
2646,3.61
1488,5.29
1072,6.07
486,6.93
1402,7.81
591,4.3
2873,7.12
1607,0.59
1899,6.05
1668,5.56
1714,9.89
2783,7.72
1429,2.99
1972,2.52
2184,7.8
1303,6.84
1103,5.78
2907,2.36
1554,5.03
1808,0.23
2166,1.09
991,4.48
2911,2.82
2954,2.63
1444,1.42
2869,0.29
2937,6.37
2431,5.98
2166,9.33
576,2.27
2778,5.09
2008,0.24
417,4.7
703,1.61
1875,2.58
2751,8.82
1218,10.0
592,5.05
1007,2.6
2617,5.78
773,1.26
1375,2.69
1994,9.08
912,7.95
1329,5.77
2081,4.83
2739,8.49
2501,1.18
2640,4.94
1025,1.81
339,5.88
2721,9.75
2674,8.35
226,5.23
1555,2.17
667,6.57
2422,6.96
186,7.82
2841,0.7
465,9.59
1822,1.11
2201,5.1
1897,6.4
597,7.3
117,3.79
1522,0.29
604,6.14
378,8.78
2989,6.66
1878,2.28
2228,6.63
2300,3.29
1852,7.15
931,7.49
2918,6.11
380,6.34
2836,7.24
2387,0.54
1675,0.29
1043,9.35
1934,8.59
1350,0.21
658,7.12
154,0.37
2273,3.52
1473,1.65
1378,1.39
278,8.06
1466,7.89
499,9.35
2637,7.62
1055,6.72
702,3.86
1654,8.28
1110,8.4
1738,1.4
2909,2.33
953,0.83
1944,5.92
1743,1.38
2460,8.75
414,9.94
1908,9.74
1997,6.9
685,8.26
1648,7.65
2795,9.57
1152,8.94
1122,7.99
2587,6.63
1876,4.97
2886,6.66
751,4.98
483,5.59
978,8.23
2633,5.0
1068,7.17
2575,7.31
301,4.66
1563,0.96
1956,8.22
853,8.69
1095,6.76
2657,8.94
427,1.64
2409,5.94
576,3.5
660,4.67
2778,0.74
2512,5.22
2506,5.03
131,9.38
1656,9.97
1013,7.96
1973,2.04
2876,7.39
2582,6.79
2515,4.1
2779,0.61
402,9.67
867,9.52
1592,0.29
2185,9.74
444,4.33
2790,8.02
2142,7.89
1209,6.47
2966,5.27
940,6.2
2174,2.6
1068,5.22
124,4.91
2609,3.21
1168,9.15
1006,8.6
2012,9.24
821,1.19
1340,0.48
2309,1.14
2043,5.46
2688,6.79
2253,9.3
814,3.67
2882,6.36
665,4.28
2510,1.77
839,0.19
1707,6.01
1903,4.05
1271,5.59
948,3.54
2866,1.79
1015,7.2
1071,1.05
1552,7.53
288,3.42
1472,1.57
657,7.88
319,3.44
2265,0.61
834,5.16
1120,0.89
2171,2.95
2150,8.43
264,2.96
827,3.05
765,9.04
646,1.27
712,4.83
620,7.76
1802,8.97
1411,1.0
1323,0.97
839,7.59
733,2.24
1178,1.04
2651,3.17
1477,0.39
1096,3.69
189,2.56
1948,5.13
2334,8.75
2024,4.33
644,7.79
246,2.17
621,7.93
265,4.69
2059,4.3
1113,2.39
1391,8.72
2798,2.11
2770,6.88
2276,5.19
1533,3.55
2199,5.59
1341,5.65
1110,9.43
2092,0.65
1414,2.96
221,7.75
1208,4.65
1685,4.28
1853,0.63
372,5.93
841,9.68
1980,7.0
2105,3.19
239,4.91
591,1.99
2081,2.59
366,9.17
1293,1.71
2140,8.3
240,8.08
1136,3.18
1327,2.22
816,2.09
2548,0.34
2298,5.93
1052,2.74
2604,0.97
1013,2.86
308,0.91
2564,4.39
1115,8.82
1150,5.17
1399,5.0
1773,9.19
185,6.54
121,0.45
1616,9.6
2629,9.13
1525,4.33
457,6.53
369,4.36
1702,6.0
2385,8.57
518,1.84
1674,8.35
2925,3.06
513,9.58
305,6.81
1152,2.43
1598,4.03
1431,4.84
497,5.49
1832,5.46
2797,2.18
2177,7.29
526,1.51
1113,5.47
639,6.46
2310,1.01
504,3.18
1405,2.4
1972,4.31
1640,0.26
2001,1.77
449,3.02
323,8.54
1581,0.53
549,2.52
980,3.9
1143,2.42
838,0.81
2396,1.21
2381,7.26
1450,5.26
2547,2.11
1370,8.03
2649,8.42
317,8.96
909,1.36
336,9.25
1019,8.28
2219,9.68
1406,2.69
1347,4.71
1497,8.53
2261,5.41
601,1.86
842,3.43
2358,0.86
2216,3.83
594,3.58
325,9.81
679,7.43
1186,8.31
2304,7.01
2452,2.16
2136,1.84
2506,6.54
253,8.44
433,4.33
2672,2.85
1918,4.53
1661,9.78
1337,0.31
1782,2.86
2224,1.76
2512,8.36
1083,8.82
2533,4.08
2151,2.54
2621,9.64
2724,5.49
398,7.44
2531,3.84
2690,5.19
1737,6.95
1964,0.77
1210,5.19
1361,6.81
1032,1.53
1205,8.71
1687,6.63
735,1.74
399,1.55
1136,0.57
701,9.17
1189,8.03
541,2.49
291,5.81
1899,3.92
232,4.39
1811,2.3
2646,5.99
565,3.05
2837,3.86
2103,6.02
2324,6.46
2769,7.72
1623,5.6
2908,7.41
748,3.36
2453,4.51
992,6.62
421,4.47
2104,3.41
2513,7.32
2953,3.51
2560,8.74
1637,9.74
1151,8.79
2762,3.73
2863,8.93
1089,7.98
2803,5.4
1738,3.71
354,6.58
1643,4.66
2783,5.15
2992,7.42
176,3.65
2558,3.51
1802,2.63
2900,3.51
236,9.23
435,4.09
740,3.31
2873,8.02
2017,0.6
1653,1.45
566,6.54
532,7.41
243,6.84
703,8.6
549,0.89
2322,5.05
2947,2.48
2431,1.98
1063,1.11
2431,5.09
2603,3.71
1974,3.98
2036,3.02
1995,0.19
2107,1.0
1787,6.1
2859,2.56
352,2.88
834,4.52
2407,1.44
1869,5.44
579,9.81
1953,3.48
155,9.13
1754,4.86
2711,4.56
1522,8.22
2677,4.12
2142,4.26
411,6.47
2821,3.4
248,8.38
996,2.61
2972,5.55
2822,4.24
1221,9.22
315,2.42
1372,7.45
868,9.65
1511,7.8
1917,1.87
1085,4.32
2011,1.18
823,7.38
2169,9.95
2257,5.25
2976,7.67
2057,3.08
153,0.84
1040,5.84
1393,0.33
1758,3.34
2855,6.9
1809,2.34
331,4.04
200,7.06
2731,4.86
2354,3.53
1064,1.16
2797,6.29
2576,5.79
1324,0.27
2584,4.26
195,4.97
2443,4.88
2823,5.21
1383,4.67
1265,6.75
1813,7.75
1189,7.43
2826,0.13
2709,6.61
1357,3.3
433,1.33
1935,9.21
2123,2.92
585,7.15
1846,4.14
2418,4.48
168,7.1
519,5.46
542,9.04
2556,1.25
2340,9.91
1644,5.73
744,5.69
316,1.25
2234,7.48
1957,1.63
2175,0.48
2511,6.71
2053,7.03
302,8.9
2524,5.0
2081,0.56
272,5.98
219,7.47
1593,5.1
953,6.52
2608,1.18
2829,7.56
2459,2.73
2268,2.91
925,5.99
1107,8.37
2603,8.36
864,3.45
2218,7.74
2212,6.03
1435,2.83
2126,4.16
2934,5.82
828,6.24
1324,0.12
784,9.86
1558,8.51
2097,2.26
362,9.39
2672,6.0
1762,7.5
1021,8.9
1811,2.75
462,7.86
974,3.53
1816,6.54
2731,10.0
884,6.16
2751,1.28
2199,1.78
2948,5.79
683,7.41
1919,6.42
2988,4.73
983,2.85
2561,0.13
2435,6.46
124,7.6
195,9.27
2129,6.82
196,0.18
117,5.86
1206,9.13
788,1.87
686,6.1
2989,9.64
1149,2.28
739,0.6
618,8.61
2312,5.05
2954,4.65
259,8.26
2773,5.51
2737,5.07
1919,9.88
320,8.81
1645,9.69
1936,0.11
699,5.77
2032,0.78
895,7.99
1415,2.29
1588,7.95
472,9.73
2724,3.76
1905,8.47
324,6.42
529,8.76
1022,8.3
1049,7.47
833,9.38
1700,4.25
2553,5.22
2688,2.69
2797,1.23
2119,2.63
972,2.81
2188,3.97
1262,5.47
508,8.53
2798,4.59
623,7.37
287,9.36
273,1.57
2724,6.69
1250,9.34
834,6.13
1614,1.55
1413,7.68
2861,4.04
2681,4.14
366,8.02
1780,9.51
277,2.34
1229,0.98
2241,3.73
2285,5.04
743,7.46
426,1.06
2203,8.72
2552,9.51
2903,1.96
2304,3.23
2550,8.05
2592,0.77
2747,4.54
431,3.4
1351,3.48
119,4.58
2496,5.8
1912,2.44
2905,8.68
2079,6.43
2923,5.38
1197,0.31
2201,4.37
2840,7.42
1451,3.06
284,5.08
2849,0.14
1354,7.56
881,0.58
214,9.6
1729,9.34
1749,4.34
585,6.44
1010,1.36
147,5.92
955,5.65
440,8.44
2736,4.18
2591,1.71
283,8.33
495,7.6
1076,7.0
1586,2.02
1105,7.15
472,8.66
718,8.92
2877,1.61
1934,4.07
859,7.12
454,1.67
304,2.64
390,7.39
713,1.58
250,3.57
2051,1.91
1368,3.49
1669,8.32
2355,8.48
2261,0.33
1680,0.9
476,8.76
710,4.45
2079,3.93
633,3.52
805,9.93
748,3.96
1813,7.54
211,8.65
2797,1.52
1937,1.55
1792,5.01
417,4.97
994,3.46
2471,7.58
2389,1.11
1091,9.84
223,1.73
277,7.4
1865,4.26
464,2.95
1022,7.71
2287,1.73
2595,4.48
426,2.6
2435,3.17
1402,5.6
2497,5.55
2728,3.93
374,3.33
695,4.86
1818,0.82
1447,3.81
693,8.3
370,5.17
2642,9.01
888,9.91
743,5.55
2800,4.93
1428,7.22
963,6.53
1108,7.21
2430,0.57
2482,7.92
1583,8.04
717,1.58
568,4.15
2848,4.12
849,2.03
2502,4.59
1551,1.51
483,2.4
2833,7.85
2735,6.08
1583,7.4
1398,4.03
303,6.21
2150,3.98
1329,4.03
327,9.26
347,0.3
821,7.15
1829,4.49
1041,8.09
398,8.88
788,0.82
1180,1.15
1766,7.45
2935,2.07
165,6.72
2963,1.76
2006,1.0
1127,2.25
1104,5.44
2755,2.04
585,3.81
569,3.38
988,7.13
844,8.55
2496,4.84
1840,7.03
522,5.71
2793,6.53
1419,0.98
1674,4.7
2583,7.79
2029,4.0
1854,4.87
2305,4.08
2096,8.55
2460,4.89
1043,1.35
787,1.08
2176,3.32
1271,5.99
1160,3.4
757,2.27
2422,1.35
1668,3.17
800,5.55
1194,4.63
2816,1.48
279,9.23
2739,2.62
231,9.38
1003,4.65
1768,1.02
2730,2.49
297,9.2
2917,9.38
2476,9.72
1387,8.75
296,4.29
2130,9.51
1523,2.1
528,3.79
2496,0.47
229,6.8
1221,6.6
1671,3.28
1223,2.77
1283,2.86
1645,1.22
168,4.26
487,7.04
1681,9.29
1434,2.24
2866,7.19
1148,1.33
2031,6.4
2984,8.71
2821,2.98
1482,4.21
2825,0.94
1494,6.43
118,4.61
2933,2.95
2606,3.92
421,0.24
699,1.63
2130,2.7
903,7.02
1126,2.19
1615,3.86
1591,7.31
187,9.01
2233,0.4
2255,4.32
2930,0.87
353,8.17
1311,7.41
651,4.0
1588,7.51
161,2.91
191,9.66
2336,3.72
940,4.11
1972,1.61
1785,8.3
1115,9.7
2965,4.28
917,8.71
1251,0.71
669,1.49
2386,7.34
1598,3.72
249,8.17
975,5.09
770,5.34
544,9.83
2354,4.37
2025,1.38
1060,0.45
2349,6.09
2090,3.21
246,2.58
2668,2.88
1440,0.96
946,9.84
758,8.49
2739,4.89
1551,6.56
1116,0.86
1557,0.6
2725,4.12
704,8.66
775,4.88
1341,8.42
2620,0.97
407,3.78
2260,6.52
2283,2.45
592,0.48
298,2.88
576,1.11
1319,8.52
2856,5.48
273,2.24
1156,5.89
1563,8.68
840,7.45
1247,9.97
1165,8.24
553,2.77
1673,9.8
1018,9.79
1466,9.49
2900,9.65
892,6.37
2087,5.26
1878,3.19
2400,8.02
289,1.58
1684,8.6
284,0.7
2556,9.04
1535,9.7
1347,1.73
485,5.27
2763,7.85
2455,3.45
860,2.48
1041,3.94
1827,9.49
2297,9.89
931,9.26
1837,2.18
340,4.38
347,5.48
323,2.27
108,0.66
286,2.58
2487,5.44
2908,5.44
1160,0.51
1431,3.87
2400,6.0
1364,9.85
1464,4.22
2151,5.34
2475,4.64
1451,4.05
1205,2.25
1985,2.28
2573,4.85
931,4.05
235,4.13
471,4.29
305,6.08
320,1.37
1756,8.1
1210,2.26
259,5.91
2014,7.37
380,2.84
877,2.51
677,3.92
1315,2.95
2654,1.55
2052,5.54
1675,9.63
2410,2.27
1716,7.22
1405,2.53
2315,4.19
1015,1.85
2517,2.17
2441,2.32
2247,6.93
2426,5.55
1421,4.39
2231,9.51
1867,2.0
2547,4.93
2045,3.63
2383,9.68
192,2.61
1079,5.58
2761,4.01
1426,0.73
1316,7.28
386,2.57
1818,9.67
684,9.31
2479,1.83
2990,5.49
1824,4.72
2573,0.42
2897,3.09
2001,3.2
2457,0.1
2330,8.31
2085,2.25
2085,7.94
1773,0.97
1312,9.25
1932,0.85
2709,8.49
2314,7.48
2635,9.68
667,9.16
1200,4.91
2032,3.97
2369,5.5
445,1.98
2383,8.28
2268,6.46
2532,7.12
748,5.64
1709,5.31
1739,0.57
984,1.83
2121,7.8
342,0.18
145,9.49
2276,2.73
1950,6.91
2118,2.21
1972,1.33
2974,3.97
1444,7.69
2733,4.3
2468,2.25
678,0.74
120,6.41
1210,0.28
803,7.89
2180,9.78
2400,0.56
544,0.25
1495,4.01
2038,0.93
2418,3.16
704,7.74
1916,9.69
2106,0.46
2518,6.7
2599,9.48
1181,9.1
730,6.27
2138,9.25
2943,3.73
2986,8.15
1372,4.73
1765,1.26
1121,7.77
1354,2.09
515,3.9
1993,4.62
1302,8.31
1498,2.03
1948,4.9
1791,7.09
2796,1.13
2512,9.77
1021,7.21
1376,7.94
2970,2.88
2277,1.65
2957,5.73
1715,5.12
2943,4.27
1376,9.06
711,5.61
420,2.51
1431,7.49
1442,3.49
1356,5.5
2702,4.23
391,0.99
1330,5.38
2868,0.24
1775,2.36
1962,6.98
2479,7.89
991,4.57
2550,1.18
1659,1.3
818,4.92
1303,3.48
1702,9.3
722,0.53
2801,7.58
1851,3.14
2385,7.15
1403,9.25
432,8.11
588,2.79
1916,9.13
1630,2.7
1558,8.9
2034,7.31
1225,0.81
2534,4.2
1976,9.56
2149,5.65
563,8.55
509,7.01
784,6.76
998,3.36
593,9.15
375,3.84
2652,3.54
1733,6.57
2079,9.82
1522,3.04
940,7.21
925,0.86
812,1.91
403,0.77
1573,2.33
722,6.12
1577,9.56
706,6.57
1439,9.55
1688,6.96
1658,4.99
1484,2.05
2855,2.79
636,5.34
538,3.34
1438,3.76
2472,5.57
1906,9.22
579,5.65
1342,6.22
457,1.55
412,2.84
1734,6.03
210,9.98
1974,2.66
2894,7.64
2139,8.03
2246,7.96
1565,7.72
1788,3.16
2713,9.08
1035,1.44
1363,6.82
422,4.41
1276,9.3
1143,9.56
1256,0.6
1497,9.45
2377,2.32
1886,9.32
1737,2.76
1125,1.18
495,6.91
1278,4.78
2884,1.5
279,8.32
2128,1.46
1129,5.86
499,7.6
1855,8.36
2422,5.69
1140,4.05
1686,7.63
1364,8.29
2356,5.84
1121,8.56
2819,9.3
620,1.44
924,4.64
2936,0.26
2375,6.52
2577,6.22
1067,4.7
1867,6.35
2395,9.4
1783,4.73
2504,1.47
2220,7.85
1488,1.36
814,6.72
1580,6.48
425,6.71
2589,9.95
506,7.55
1166,8.44
2086,6.7
2637,4.23
2215,8.5
2917,7.64
1287,9.12
1019,5.27
2095,9.27
240,6.18
143,6.74
1982,8.31
467,6.13
749,3.74
2346,3.36
2748,8.52
1906,5.23
2721,7.94
645,5.76
1110,6.73
1137,3.19
2401,3.13
2793,2.3
1633,0.59
2514,1.51
2466,5.2
1473,6.76
1101,2.7
1257,0.46
1693,2.19
2189,5.83
1780,9.3
1240,5.94
1889,6.16
1897,3.9
1502,5.91
1341,0.13
1784,3.88
2796,0.19
1210,9.34
1428,8.05
1193,7.24
614,5.11
2759,2.43
1872,4.62
1622,4.91
1298,7.37
1882,3.31
728,9.69
2522,5.24
656,0.89
2167,0.95
2371,6.27
2990,0.91
1378,3.59
1530,3.32
2899,8.54
948,6.0
1177,4.92
1831,6.14
2205,7.01
1224,5.85
891,4.08
2487,9.64
259,0.82
2284,9.82
732,4.21
2862,4.5
2466,7.75
849,3.19
971,5.99
2132,5.51
2393,9.27
1175,4.56
1303,8.26
1182,9.69
540,4.1
1893,4.33
269,6.2
820,8.19
2752,7.21
101,7.56
2008,8.34
2096,7.41
2379,3.83
2850,2.96
136,4.42
1489,8.88
1371,2.34
627,7.06
891,4.29
691,3.92
1926,1.73
224,2.64
1782,8.27
701,1.98
618,8.72
2996,9.46
1948,9.39
439,0.21
2531,9.15
1060,5.59
2919,8.08
1087,7.49
823,9.16
1706,2.64
957,5.79
1445,9.22
2375,8.48
963,3.2
2810,0.67
2658,7.67
1671,9.13
1150,9.15
1599,3.56
190,6.91
197,5.31
2668,0.37
1550,0.72
2931,6.31
1339,3.78
1245,7.67
125,3.51
1711,7.33
2671,6.43
2110,5.61
164,6.95
500,3.93
1723,4.44
120,9.36
212,4.31
1276,2.77
582,5.84
214,9.62
1320,3.78
614,5.75
1176,3.17
2731,7.03
327,3.56
489,8.26
331,4.44
1347,7.61
2764,5.06
2247,6.4
1014,3.05
603,8.13
2496,1.67
1086,6.73
2376,2.46
1090,4.65
684,4.24
2568,5.3
360,8.6
252,1.65
2132,2.15
507,3.93
1961,3.76
474,1.49
2690,6.41
2022,2.17
2516,9.5
2147,2.15
1579,9.19
2886,8.21
2115,0.96
1697,4.75
205,6.01
891,5.29
905,7.59
1495,7.2
1977,0.13
405,5.41
1366,3.57
2449,0.84
1620,4.89
2363,3.93
1603,5.88
1575,7.85
1505,7.69
366,3.55
1905,0.36
2335,0.33
878,8.63
1888,0.23
1353,0.41
901,0.62
2433,5.87
478,0.74
1340,1.75
2021,6.04
2590,5.58
216,0.29
2032,7.67
1940,5.15
355,9.08
2849,2.89
1338,7.79
351,3.54
120,7.4
2350,6.84
249,0.91
1792,8.71
1886,2.52
2752,0.97
1049,6.96
455,1.16
2193,1.13
2973,1.02
2854,3.09
760,1.23
2050,5.53
1556,5.66
1686,0.35
2736,9.72
1479,6.28
712,1.5
2259,7.23
2342,7.27
535,0.14
1604,8.76
1853,6.76
1882,6.45
258,8.11
1362,7.98
1635,5.39
1665,8.35
2195,7.94
2206,5.41
1510,4.35
919,0.35
1143,9.44
1863,1.75
253,5.15
344,3.1
2228,7.14
1173,7.69
2328,2.77
2765,0.54
211,9.93
2250,3.23
207,8.42
1660,0.87
122,6.08
1098,8.62
1305,3.78
1289,4.38
2971,8.15
2099,2.56
2208,9.97
1480,6.47
1273,4.2
2542,4.52
236,2.21
1986,5.59
537,2.19
731,7.49
286,1.43
2447,4.51
1921,0.76
223,9.36
695,1.28
1498,9.04
2262,7.73
2827,0.18
2755,1.42
1821,9.87
901,0.33
2225,0.72
1341,7.54
2426,4.82
2079,8.82
2332,0.91
770,8.57
1360,4.46
2826,6.9
1588,4.89
2239,1.91
1519,3.89
2699,1.89
2117,1.74
172,1.93
1581,6.64
2724,5.34
190,6.15
312,2.16
2680,4.04
1480,5.8
756,8.72
2931,4.6
2250,4.03
2861,5.4
1247,3.21
2480,1.77
1557,3.24
1744,4.44
2079,4.17
1404,6.73
498,7.19
225,5.88
540,6.04
1520,2.65
120,4.91
2700,5.19
1791,0.19
2979,6.14
814,6.25
863,3.96
2136,0.65
2724,9.55
1306,0.49
1427,1.08
2042,6.08
887,9.93
2207,2.76
2963,6.54
1640,6.02
2031,4.47
415,0.95
1502,8.02
2290,9.29
668,5.27
1471,5.41
1111,8.3
2866,6.47
2475,6.29
561,2.35
1073,1.15
1482,8.65
311,7.82
2138,1.52
2027,1.2
779,8.74
2134,0.91
2441,1.52
983,0.68
2496,7.16
2765,8.04
2057,9.51
2159,9.32
927,3.28
1397,8.26
888,4.01
2513,0.28
2993,4.89
1547,9.8
261,8.83
1652,6.0
1399,2.54
1975,8.27
2079,5.87
867,4.67
1690,1.83
2681,7.32
2636,2.19
2633,5.13
2054,7.93
522,6.32
169,5.11
2510,0.35
476,6.28
1503,7.66
1070,2.68
1391,0.87
2943,0.71
1292,0.1
2908,0.31
1371,4.54
392,7.73
2987,4.41
1965,1.31
2963,5.92
426,2.04
2686,0.6
507,1.4
619,3.35
2263,7.59
1951,6.91
1293,3.16
2463,6.79
723,3.57
1599,4.01
2117,8.37
1967,1.91
2010,4.12
2196,0.11
2391,0.2
1513,3.97
856,1.65
1750,2.19
2830,8.28
892,2.73
2430,5.63
1497,3.8
2508,7.92
1079,2.43
1947,8.99
651,6.1
1814,6.09
1461,0.58
1497,3.04
211,6.05
1593,4.1
1597,4.49
1390,6.28
736,4.79
1172,1.92
2097,6.99
392,6.31
2847,3.04
480,7.13
1792,1.42
1312,0.33
2408,3.68
2316,2.48
1059,2.78
2054,2.43
111,5.82
2137,6.41
1074,1.26
501,0.67
2948,3.15
1255,8.42
1127,1.22
1605,7.28
1632,1.48
2384,0.53
759,7.62
2202,7.75
970,3.52
687,8.45
