prefix,rate
904,1.27
1126,5.31
1561,7.94
1271,5.77
469,1.44
930,6.79
449,1.85
2341,5.37
1799,2.41
1804,3.55
979,0.96
1596,1.51
666,8.78
2105,6.66
1661,5.06
2938,6.14
468,2.22
1201,0.99
1153,7.72
1567,6.22
2827,8.71
126,1.45
2911,7.37
431,6.61
2084,9.66
1447,0.73
278,0.95
1079,8.99
242,2.02
2485,4.6
2820,4.35
1102,7.76
2661,6.61
1009,4.85
2527,8.52
1278,0.45
2860,8.04
706,0.97
889,0.47
2928,1.88
1813,0.39
795,3.05
553,6.37
1992,9.84
2326,0.55
1486,5.77
2680,3.41
640,1.19
1085,0.67
2951,7.43
1053,0.49
625,1.49
2474,0.68
1509,8.25
1675,4.74
1688,1.44
1857,6.56
1293,7.88
2765,2.81
1011,2.79
1103,8.79
2322,1.95
701,9.73
1512,8.63
2337,9.62
748,2.89
1891,6.68
2633,5.99
2021,7.74
820,4.95
1571,1.59
2259,4.39
1611,4.1
980,5.34
228,3.98
211,9.68
2296,0.18
2594,0.89
128,2.81
2785,5.67
1860,6.33
242,6.04
2687,9.15
2438,6.44
1446,2.11
2053,7.05
2359,2.33
2888,5.33
1513,8.88
674,7.61
2907,2.35
303,1.19
1121,3.66
899,6.56
1488,7.43
1310,3.28
1116,7.66
566,2.6
1823,6.04
1964,0.4
1303,9.04
2496,4.79
2818,9.05
357,8.89
2708,9.83
564,6.59
1181,3.31
1677,4.89
2412,9.5
883,3.43
1563,2.87
1133,3.23
1909,7.44
406,2.28
2546,2.99
389,0.74
1382,0.81
1457,5.79
2223,6.9
1999,1.55
871,2.9
1764,7.12
2535,0.64
1382,2.37
1203,6.95
813,2.15
433,9.63
2203,5.99
2921,0.48
840,9.25
418,2.03
1966,0.49
1279,6.66
2512,9.47
1213,3.36
2578,4.77
805,1.3
2415,7.79
710,3.83
1117,7.04
707,9.18
196,0.23
1141,3.45
2800,4.53
1680,4.97
2401,4.27
2314,9.1
1009,1.45
1653,9.41
1571,5.0
364,0.53
1445,3.86
1373,0.82
888,6.12
247,6.08
1560,8.7
2816,1.89
2664,0.48
363,7.17
1295,5.25
1853,9.72
1586,8.39
1434,9.73
1399,6.76
2174,9.32
555,3.95
1668,5.56
1701,7.09
2358,9.14
2103,4.94
2452,1.67
2984,2.09
2220,8.27
2578,9.13
2272,4.3
2752,5.27
2441,1.45
963,3.94
192,7.44
130,0.28
2032,8.51
2035,0.17
184,9.5
2611,8.09
1696,5.4
240,4.46
930,0.21
2473,2.92
624,0.53
474,8.51
1991,7.05
1571,4.77
2854,4.16
1334,6.59
2474,0.8
1747,3.87
2213,6.1
2792,4.61
1667,0.78
1904,6.77
2667,6.49
2732,9.33
933,7.47
2497,6.72
957,0.65
781,2.93
766,0.46
973,3.64
2388,5.97
422,7.7
1553,5.25
1424,6.31
2004,4.82
1687,0.67
2361,7.3
1239,3.89
796,0.43
1870,8.32
2820,0.57
349,9.75
360,8.73
2610,3.81
116,1.59
1914,8.26
1635,9.43
1017,2.98
672,3.68
1509,2.11
908,1.96
1612,7.1
1588,2.08
2514,5.86
1419,2.49
724,4.01
642,0.85
2942,1.07
1344,7.14
250,1.16
2664,3.52
2489,7.41
892,1.18
175,9.04
945,0.15
2650,2.58
2435,3.21
1023,1.11
1157,6.64
478,4.47
1319,2.84
2625,6.58
1997,2.49
854,8.37
1294,2.8
2033,4.22
1751,9.32
2425,1.78
1607,4.38
1286,6.46
1509,6.89
1444,2.68
2202,3.8
2390,1.2
2530,4.2
134,4.09
112,6.9
1520,7.3
1245,2.49
1715,6.28
1193,2.96
2491,2.84
244,6.77
373,1.05
2919,8.94
2619,2.58
412,4.59
535,7.67
1072,1.19
2211,8.2
1663,3.64
1684,3.86
1254,2.53
116,3.39
126,2.43
2737,4.03
2172,6.64
467,5.53
156,7.41
2178,9.35
771,7.05
502,0.85
449,6.91
775,0.17
1387,9.61
914,2.25
2945,3.85
475,2.04
558,8.78
2258,3.85
1770,5.03
307,9.32
2657,5.54
195,1.9
844,8.49
2855,2.0
1949,2.67
1705,8.66
507,9.07
654,5.11
2013,3.92
1593,8.72
1600,2.53
2497,6.61
1856,4.04
2250,0.86
1284,2.18
121,7.37
1030,5.66
1052,9.29
982,2.77
1965,9.05
917,3.12
598,4.05
465,0.24
768,3.28
2368,5.03
1774,3.68
1398,8.04
145,2.66
1289,5.3
1974,5.75
2874,7.95
961,0.3
1050,3.97
2126,7.31
1635,3.81
1712,2.42
1958,0.82
1006,6.0
395,2.71
2669,4.37
1706,5.76
481,9.88
2237,8.55
2848,4.84
2253,6.46
543,8.51
1941,7.04
1729,4.07
929,5.51
319,0.6
2925,2.55
134,0.84
461,8.63
1691,5.19
699,5.25
1335,2.4
2440,4.24
159,7.51
1031,1.99
2961,5.47
2766,8.53
1787,4.06
2427,8.28
2677,0.21
1276,8.74
2712,0.9
1558,9.75
874,5.3
2650,4.85
2029,7.0
2559,4.25
2127,8.18
290,2.07
910,6.72
442,1.1
2019,7.35
1653,2.31
1767,2.49
1886,2.51
886,2.46
475,8.19
725,4.83
463,8.67
567,6.98
877,3.57
2666,7.78
235,0.4
1047,5.85
606,8.52
1039,6.83
2442,9.25
459,2.59
2078,9.04
872,4.1
926,5.4
2305,2.37
2333,4.99
182,4.88
784,0.59
1175,3.36
820,8.69
2392,1.38
625,6.32
1959,7.82
856,2.98
1381,2.17
127,1.27
1858,8.55
1421,6.64
1017,0.73
2780,3.89
1279,4.01
203,1.84
1085,6.37
2827,6.01
1380,2.26
1887,1.86
1833,5.54
1422,7.87
2572,2.96
488,7.34
2452,3.1
883,2.84
1720,1.9
624,0.7
480,8.89
614,8.78
2399,2.51
425,0.65
2339,6.35
875,4.28
2046,8.47
1549,3.53
2979,2.51
1720,9.01
2055,5.21
1272,2.96
862,4.18
177,2.05
2529,1.41
1758,3.35
1086,1.15
1901,2.21
1069,4.16
2063,2.82
412,7.04
800,0.38
2598,9.14
1000,3.9
1048,8.55
1303,2.51
1339,3.07
710,0.92
2113,4.32
1788,2.05
2090,1.15
2301,3.59
2774,3.32
2025,7.79
1897,6.75
1992,5.69
2111,6.69
309,0.22
925,9.66
105,4.93
467,0.71
682,1.69
766,5.06
2449,4.0
1187,0.41
1601,8.25
1461,7.82
1223,1.11
471,0.38
2278,5.37
783,5.68
139,2.66
1321,3.89
214,5.44
1334,8.1
2034,3.23
2254,7.53
2016,2.97
2749,8.5
691,0.68
1434,2.36
264,7.73
398,9.63
1641,9.78
2907,5.05
879,1.19
2045,8.96
442,6.61
2514,1.06
812,0.81
1487,1.25
2756,4.64
2802,5.21
2611,6.8
341,2.16
1086,6.59
2456,5.44
1135,2.77
687,6.37
2647,8.15
2069,6.11
1938,9.72
590,8.6
1155,8.99
727,0.52
2247,4.71
2630,2.71
2338,5.25
1326,7.01
875,9.15
2763,0.34
1796,8.6
1760,2.87
1914,6.8
137,3.54
371,4.02
1222,6.92
924,2.9
2993,5.93
739,4.34
404,2.36
1858,3.88
363,2.23
195,2.96
1929,8.24
2198,9.12
2181,7.05
2709,1.07
2102,9.55
1480,8.17
2610,1.9
2517,9.05
1993,6.53
924,0.89
2499,7.8
2652,7.43
1699,9.28
1508,6.84
839,7.5
1182,9.51
1308,4.46
1351,7.06
2278,7.8
1654,7.5
2062,4.17
1567,3.47
2146,3.82
969,9.07
2594,0.15
646,8.59
2124,7.61
857,2.44
761,4.28
1535,5.9
870,1.3
2625,8.01
1840,1.31
1907,9.79
2721,8.17
1020,4.72
1578,8.41
2574,2.93
2910,9.45
2076,6.75
2136,4.95
2533,9.43
1800,8.08
1053,2.11
2127,8.4
604,6.5
1053,2.96
669,8.31
797,9.3
1870,6.2
2620,8.83
2126,7.51
592,8.35
1832,9.91
629,7.77
1035,3.76
1197,4.53
2165,6.32
281,2.09
1205,1.68
1307,3.13
2531,9.36
2395,5.08
654,1.33
935,6.38
508,1.4
2300,4.74
1445,7.08
199,7.43
1452,2.13
2754,1.46
2589,3.1
588,6.74
472,5.09
1307,1.73
361,6.24
213,8.91
156,5.56
1546,7.39
2365,7.72
2652,9.89
1573,3.1
2715,9.37
1750,1.71
2526,6.92
2276,7.98
1385,8.89
1419,0.95
892,3.32
2062,1.4
2772,5.37
1483,3.58
263,5.79
825,0.46
142,9.33
369,2.74
2609,6.77
1935,5.85
1006,3.92
1938,4.74
1286,7.09
1920,1.83
480,9.46
2645,7.38
1875,3.68
1633,2.06
146,4.72
2334,1.2
1121,4.2
2191,5.2
1154,4.78
1873,7.67
2081,6.67
1739,0.41
2658,7.89
2784,7.46
2459,3.77
427,7.16
2822,8.64
336,7.61
1142,0.55
706,0.92
434,5.07
186,2.61
1578,6.72
1447,1.23
2581,9.76
607,4.83
2250,9.72
1007,1.33
2613,1.28
664,9.49
2918,2.12
235,3.06
335,0.15
2036,1.71
633,4.29
1894,1.36
1294,2.56
1506,3.09
2851,1.73
2691,6.31
1027,7.52
1003,8.37
2297,1.14
584,2.63
2085,5.21
572,8.1
622,6.15
1950,6.31
1261,7.9
760,7.67
211,1.42
1524,5.03
1226,5.24
1922,1.2
1815,5.92
416,1.34
2995,9.75
2063,6.55
1606,3.38
2248,9.91
2212,7.78
2249,7.49
725,6.61
721,9.16
1336,9.56
757,8.46
651,4.97
2074,6.56
546,5.43
1000,6.73
894,2.89
1768,8.77
2014,8.87
1603,8.37
1633,4.44
2718,7.48
527,4.87
2657,7.2
2154,1.67
2411,5.35
2228,2.23
2709,9.48
1169,6.79
2212,1.97
2926,9.89
831,5.21
2063,7.01
2636,6.56
1766,2.64
1607,2.39
1098,0.51
2117,3.06
1481,3.19
547,8.58
2635,3.04
2403,2.72
992,4.55
2270,9.05
2121,7.02
310,9.69
945,8.33
2990,1.31
2928,0.15
2980,9.49
2042,7.23
2914,6.17
2952,9.96
1786,2.58
2617,9.03
896,4.26
2802,8.04
101,2.54
462,3.44
1725,9.94
1198,2.0
2688,2.81
1900,8.8
766,4.09
1498,6.22
1367,1.17
937,2.25
664,2.86
1283,1.06
1023,0.11
100,3.91
2072,8.09
2743,4.11
386,7.67
2897,0.48
1936,0.91
2572,6.48
850,7.97
814,9.86
1816,6.26
627,5.9
1598,2.4
672,0.91
2947,6.13
223,7.33
1370,7.13
1726,4.66
2201,9.68
539,7.74
590,0.73
2648,5.52
1663,6.92
863,6.37
2348,8.15
974,5.28
1058,7.06
1230,5.99
975,5.26
2269,7.94
562,6.89
1063,1.3
2338,6.06
980,5.65
1719,4.41
276,7.79
2765,5.58
1113,7.64
832,4.57
2052,1.94
1776,0.63
931,7.36
1779,9.44
2671,3.04
2915,1.63
1145,8.56
666,7.27
542,6.93
903,8.62
1966,9.4
1308,4.57
804,5.86
2829,1.03
1722,7.41
2892,5.23
2742,0.85
1474,5.85
1281,2.16
521,0.61
2756,7.47
1211,5.83
1943,8.02
1570,1.69
2122,2.51
1737,3.08
2349,7.28
2483,4.16
2418,2.74
262,4.08
620,8.92
1041,1.23
678,2.15
201,0.49
2712,1.37
2599,9.41
1549,2.69
1930,3.14
2805,6.89
900,5.43
513,1.41
1039,3.43
445,8.63
2023,7.94
960,4.87
2612,7.67
2648,0.32
1916,3.42
1487,7.33
2146,9.94
2695,5.16
2294,6.93
971,2.41
771,2.5
2745,6.49
402,1.5
300,6.2
485,3.62
1598,4.65
1695,7.15
2728,9.47
1637,1.31
364,8.92
2219,1.36
824,3.9
118,1.94
2194,4.83
1001,8.89
1057,7.68
2932,8.61
841,5.95
1625,2.71
2284,4.01
804,7.39
2136,2.02
1661,7.67
2664,1.2
758,1.78
2846,6.57
2584,2.72
494,9.33
1955,1.5
2085,9.5
1071,1.95
2039,1.94
358,6.9
785,3.87
2791,3.59
542,9.39
868,7.01
2808,9.95
2873,4.83
1315,7.34
2454,8.1
2231,1.45
106,1.82
2311,6.58
160,3.32
760,7.53
2440,4.88
2242,4.38
1969,0.2
2568,7.11
2514,1.75
2590,6.25
767,7.97
1967,1.07
2277,1.33
2303,5.22
587,7.29
622,4.15
1054,0.91
294,1.15
732,0.19
718,5.35
238,8.33
1560,3.84
360,9.26
849,9.48
1702,6.63
1331,0.72
2470,3.43
2564,8.1
2106,6.23
1358,3.88
2557,3.53
213,5.6
2845,0.9
151,3.78
630,5.97
150,4.27
920,2.63
2271,9.93
1190,0.63
2592,5.86
1571,6.2
2582,2.07
1639,5.36
1175,4.11
2275,7.34
1972,4.39
1293,6.69
1203,3.6
1239,8.59
117,0.49
350,8.18
1596,4.35
448,2.1
348,3.79
1761,5.68
1467,7.53
2182,2.19
222,3.74
1417,8.66
1526,6.78
2631,5.99
2012,6.2
767,8.08
233,5.54
1916,3.79
2984,8.21
373,8.26
2550,4.45
472,8.74
1376,6.0
694,8.71
1495,1.11
1025,4.96
2737,5.38
422,1.86
1788,1.69
2852,1.48
502,8.55
2597,5.93
390,3.19
373,7.9
480,7.98
1333,1.25
661,2.01
1248,8.81
2331,8.75
2975,2.74
2858,6.03
2687,6.82
794,6.38
1804,0.84
2645,9.84
1234,5.23
1891,5.17
2773,1.42
1185,7.45
1198,6.04
2366,3.6
870,9.66
571,2.77
2194,5.44
655,1.44
2672,8.41
1831,6.24
947,8.67
111,6.98
467,2.68
142,5.15
974,2.12
1967,8.72
1030,9.39
1371,3.26
1081,9.2
1489,8.55
2856,9.65
620,7.92
855,2.27
1347,1.74
156,4.53
983,8.69
505,3.81
1201,6.61
1346,0.18
136,7.74
1244,1.23
536,8.83
2329,5.47
2000,3.85
1958,7.12
807,5.86
2586,7.7
1626,3.33
1522,3.65
2926,9.82
2208,8.49
396,0.38
853,7.98
2238,8.16
2343,1.97
2692,8.1
1510,0.78
1227,1.36
1648,4.64
1128,7.38
2088,9.77
2700,6.81
652,9.97
1728,5.78
2193,4.56
2058,6.57
2381,5.28
618,7.45
891,3.56
1221,5.9
1371,6.03
176,7.28
2851,2.69
2514,4.42
626,3.5
1212,9.11
1049,9.56
1272,8.27
2208,7.59
122,8.56
377,2.91
2755,3.63
2203,4.16
2670,9.4
2862,0.59
2537,5.84
423,3.74
137,1.24
475,5.93
2696,4.11
759,0.16
376,5.37
1966,3.19
2413,9.99
2349,8.68
145,1.79
1249,0.96
2967,1.18
1916,9.83
859,8.69
2053,1.55
147,0.7
1752,2.06
2029,6.7
1088,7.42
637,0.83
2156,6.82
591,7.01
2035,0.31
258,8.32
2174,4.06
1191,3.68
2131,1.51
1259,6.16
1739,7.1
794,3.14
895,1.05
1193,1.72
2776,9.31
2608,2.04
2503,6.86
2392,4.15
2544,2.7
2531,7.44
2386,9.68
1849,8.54
1232,6.61
2867,2.08
2190,7.65
2062,1.39
818,6.4
1194,9.36
1703,2.11
1412,9.09
1160,7.86
452,1.48
1207,7.59
1349,1.5
683,1.77
1609,1.56
2344,1.51
1155,3.52
2293,5.06
724,0.47
1032,1.43
2701,0.48
1864,6.78
799,3.97
1080,2.95
367,7.83
1962,5.48
2727,3.85
2911,9.87
608,8.33
385,7.85
2296,3.65
1042,7.78
2231,9.0
2548,4.86
1018,0.99
2819,0.18
2727,9.72
2248,1.85
923,4.98
1112,4.89
2677,5.43
568,8.38
667,2.87
1558,7.31
957,9.84
1939,7.47
633,2.54
244,2.44
2376,2.81
1622,0.33
602,1.81
2332,6.5
1295,9.62
2718,4.86
1037,8.9
2481,0.62
1666,7.88
2178,6.57
1160,6.41
165,2.25
536,3.66
867,7.7
579,7.69
1874,5.54
1301,8.4
118,6.98
2331,0.84
1464,3.24
2542,1.94
1749,5.28
1578,4.57
2775,4.8
2969,1.35
567,2.53
526,8.11
829,4.63
382,6.39
2522,1.54
1127,0.26
2169,0.63
492,3.46
2927,7.1
1968,8.32
2200,7.3
1522,1.41
2747,1.44
1766,3.14
2504,1.34
1814,5.14
1563,4.09
1634,5.89
2970,0.44
1009,6.02
775,4.0
2651,4.04
2288,3.49
423,6.1
2284,1.33
1636,3.49
1881,2.46
2355,2.26
275,6.42
1396,5.12
2423,0.73
2608,7.45
1443,2.47
1543,1.83
136,8.77
791,3.52
1428,2.0
592,9.64
2879,5.3
2936,3.64
2776,0.31
1009,7.87
675,5.91
921,2.08
1146,4.65
1149,0.5
1634,4.72
2342,6.42
1656,8.19
193,4.71
683,0.84
1548,2.77
157,6.32
2086,5.35
1319,5.14
2966,3.24
243,6.87
2907,0.37
2612,3.4
131,8.26
2209,9.52
1051,6.17
2663,0.83
216,0.12
1980,6.92
1279,4.49
366,7.01
111,4.16
1574,5.54
2870,0.79
1096,1.87
1800,0.75
1712,9.78
1499,4.0
208,7.71
1117,8.12
1177,2.23
1909,6.42
1903,5.04
2340,2.56
2317,5.64
2028,6.76
1693,9.36
725,4.18
400,5.68
172,4.66
2586,1.33
410,0.81
1791,6.09
1496,4.92
1261,0.52
1397,2.82
2831,1.42
790,5.44
1068,6.44
2274,1.29
507,6.69
2176,0.53
1313,8.94
1175,3.71
695,2.75
2076,8.03
2754,2.22
115,4.11
491,6.19
2475,0.63
1957,7.17
160,2.54
1096,0.12
1059,8.89
2416,9.69
227,4.06
2769,3.05
1937,2.72
1747,5.18
1439,7.93
2738,5.72
1447,1.69
2693,2.56
2196,2.37
1187,4.23
2397,1.41
2154,6.81
1832,6.11
2427,0.29
240,2.8
1456,3.81
2883,9.0
858,5.61
1534,3.75
1323,6.04
1953,5.93
2029,3.16
845,9.27
1373,0.33
2291,3.23
888,9.54
530,8.76
898,2.24
2965,8.06
1874,3.31
2627,6.77
354,9.66
1185,5.67
550,3.06
525,6.44
171,0.16
1348,5.37
2362,1.21
620,6.08
657,8.81
1793,7.11
1171,8.36
1256,9.24
1071,7.76
131,2.16
2122,2.55
1878,1.19
209,6.57
1276,0.28
2028,1.49
720,5.01
1053,3.85
1114,5.45
669,7.26
2483,7.15
203,3.22
933,6.42
472,5.0
2249,7.99
2466,3.89
1713,9.57
338,8.84
618,5.97
499,0.18
1110,6.95
303,1.02
650,2.32
106,9.19
917,8.42
1057,7.73
2826,6.9
2865,1.9
174,9.7
1024,2.99
1200,1.85
1527,9.09
997,7.77
2737,7.49
2662,1.43
1247,1.72
102,4.1
2771,0.85
1198,9.15
1216,5.8
2143,9.19
1718,3.5
887,8.48
2378,9.58
2036,4.65
640,8.9
2049,2.22
1588,2.15
1244,2.42
2096,1.71
521,3.76
1338,4.3
2500,2.44
433,9.7
111,1.43
2288,4.26
1976,0.16
438,6.84
1178,4.15
959,9.31
2761,6.49
1662,1.89
2357,7.72
893,7.82
2091,1.38
2881,9.6
2010,3.96
1287,5.21
545,9.28
1176,7.69
1511,9.2
503,3.6
1117,3.51
292,3.15
1626,4.67
2450,5.43
2440,8.83
932,8.31
413,9.1
2777,5.83
524,7.58
275,5.46
1027,4.88
2704,0.53
2252,3.04
1071,5.18
793,4.69
815,0.84
1244,3.97
2167,1.4
2328,4.95
105,7.41
2474,7.89
114,8.28
1096,0.36
133,3.27
364,2.3
2126,8.58
2620,4.02
103,8.43
1578,1.43
2727,7.12
596,5.26
487,1.49
294,4.46
1546,1.61
2792,3.17
1082,9.65
1467,1.78
2668,9.9
1289,6.23
746,1.6
1260,2.88
2526,7.05
2053,7.49
596,8.69
713,2.03
2296,4.71
1848,4.85
108,2.86
2882,5.17
217,8.15
1449,9.4
1478,0.15
1798,9.57
497,1.41
1912,4.01
1640,0.81
2793,6.28
1515,9.28
2054,2.29
2309,0.46
217,3.68
2684,3.3
1016,6.5
1147,8.04
1700,6.0
509,5.76
235,2.06
1483,1.98
1429,9.12
1852,8.38
815,8.95
2054,6.39
2445,6.12
2871,8.35
2492,8.14
1048,9.24
863,3.61
2855,2.93
1308,0.16
2981,0.42
2031,4.54
1236,9.22
786,5.58
1730,4.37
2467,8.01
820,2.26
1996,9.46
467,9.99
934,5.55
2038,5.56
1869,8.64
1416,1.17
142,9.42
580,7.2
1349,7.04
1453,3.75
368,8.67
1429,5.01
194,0.29
260,9.57
799,3.54
552,6.66
1823,0.72
922,8.32
2588,8.29
2998,4.02
535,6.67
1873,2.96
122,2.49
664,9.57
142,5.5
2233,2.37
2552,0.6
1128,2.55
1011,3.16
1069,7.32
1455,5.21
2818,3.52
650,0.83
1656,4.58
410,6.93
420,9.04
675,4.78
524,1.02
1691,1.03
1957,1.63
2602,6.07
2940,6.65
1820,4.0
1261,6.49
1291,0.88
881,2.91
2102,7.47
1037,8.32
1487,8.21
1441,4.01
2808,6.36
644,4.87
920,1.96
195,1.52
353,0.81
1392,0.16
2492,7.13
2444,5.05
2606,3.55
257,9.99
825,0.74
939,4.75
577,5.04
1633,1.43
1009,4.75
1532,8.19
1745,9.68
762,6.39
1261,3.47
1145,9.45
1736,2.77
944,9.63
1975,1.9
1600,8.95
2165,1.18
1501,3.81
2813,3.18
1111,1.68
2616,1.78
2157,4.2
442,1.72
2112,9.53
2725,5.28
184,8.73
1947,0.47
2972,4.32
1501,0.2
2816,8.61
576,9.35
322,7.26
1235,9.62
1649,2.32
971,6.17
961,2.68
1544,1.03
1269,4.8
1965,6.95
1660,8.07
743,6.56
485,6.9
2559,4.05
251,4.21
1061,8.47
2966,1.88
1553,4.33
621,5.9
2011,9.1
1146,5.22
1739,8.33
1004,4.98
1668,5.0
2286,2.0
861,0.15
1630,7.87
1325,9.7
2418,4.1
686,3.5
2262,2.01
1173,4.17
2097,5.16
1422,6.0
2603,9.55
208,1.75
733,0.24
1785,8.91
1368,9.57
2323,5.4
1509,1.67
1621,0.33
1268,2.03
1945,4.3
493,0.98
2091,4.92
2744,1.11
451,7.16
1219,0.51
1957,6.92
1645,3.97
239,6.54
1544,0.61
704,3.74
2255,8.52
1392,4.57
2571,5.82
2753,4.1
2110,7.17
1696,4.28
2465,2.72
2490,2.35
2278,3.35
155,9.62
681,1.72
2562,1.21
935,8.28
1105,6.78
1973,5.27
2561,3.42
2624,2.82
1923,8.74
807,1.58
1891,1.97
561,6.34
2589,6.29
1820,0.39
1971,5.95
1323,5.76
2740,3.08
1317,7.04
2541,3.55
2252,8.76
715,4.79
1351,4.14
2880,9.75
444,1.23
2026,0.97
1700,4.96
895,2.95
1271,0.35
862,3.17
453,6.18
2649,6.46
1376,9.96
134,1.4
310,8.1
1558,4.79
119,6.03
173,4.52
123,9.38
236,1.01
2112,4.43
1443,7.79
1943,9.64
1212,1.13
669,8.81
2852,5.16
145,6.64
1196,0.14
1124,7.6
2403,7.32
862,1.7
1452,9.3
2091,4.77
2978,9.13
236,3.46
2962,6.08
2315,1.43
2561,4.83
781,8.83
750,1.97
2238,5.97
2061,6.06
176,5.02
1170,0.54
469,2.7
163,7.8
1120,2.74
1434,5.74
506,1.22
2652,4.84
572,7.94
2858,7.2
2811,1.91
2961,3.81
1731,1.63
707,7.91
2030,5.63
2507,1.85
1929,7.99
2165,9.43
1963,5.12
2487,2.44
1640,7.99
1288,2.2
2779,5.73
1141,9.33
1811,3.16
2275,9.99
2843,3.86
1825,8.75
1669,2.04
2856,0.26
1814,7.56
135,6.15
179,9.09
2286,7.01
1438,1.38
1980,1.58
892,6.82
2806,2.81
1191,3.56
2472,9.81
216,2.23
296,8.67
2976,0.69
2168,4.84
1037,5.26
272,4.25
259,3.81
125,4.47
1990,1.83
2619,0.63
1310,4.47
2762,6.34
835,2.77
671,2.56
2368,1.61
1116,3.84
1977,7.25
1645,2.55
1415,4.04
2272,7.3
862,0.97
816,2.96
2534,0.79
1731,4.65
2805,5.36
786,7.58
435,8.79
1875,2.68
487,2.3
1862,9.66
1786,3.36
1885,1.16
2864,0.78
2222,7.94
2022,5.07
2957,8.11
2329,2.05
1824,1.64
1613,3.12
2682,2.73
1595,1.02
710,6.52
2132,1.56
2722,5.99
1375,5.91
1555,1.19
2375,2.22
2974,9.07
1963,7.12
2457,8.51
513,1.74
2157,8.24
2659,9.78
423,8.28
720,9.89
1430,2.38
2934,3.01
1791,5.63
499,4.67
426,7.37
1597,1.64
2151,6.84
2472,2.36
2549,4.63
1395,3.11
2009,6.96
2341,9.68
1638,4.94
2667,9.38
975,9.57
2724,7.86
533,6.46
2574,0.88
378,7.08
1595,2.33
567,2.14
1526,3.85
2558,6.46
615,7.54
938,1.43
921,7.65
1002,7.58
327,2.89
2275,4.05
620,6.15
1966,7.23
305,8.72
2109,8.32
113,7.81
2977,5.09
1762,5.02
1989,7.53
2370,9.69
2844,2.92
666,8.99
742,6.87
564,8.05
2954,3.79
2219,9.17
1873,5.26
2379,9.48
521,5.66
1407,7.08
1709,6.86
1549,3.3
2633,8.89
1259,5.93
2658,0.7
